Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;0.5;14.0;12.0;0.875;0.75;1.1666666666666667;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9115566037735848;0.0660377358490566;0.0153301886792452;0.0;0.0070754716981132;0;1
0.0;0.0;0.0;1.0;10.0;8.0;0.7142857142857143;1.0;1.25;1.0;2.0;0.8;0.0;1.0;0.9407244785949506;0.0461031833150384;0.0087815587266739;0.0;0.0043907793633369;1;1
0.0;0.0;1.0;0.0;10.0;4.0;1.0;0.5;2.5;1.0;1.2;0.8;1.0;1.0;0.9534368070953436;0.0376940133037694;0.0044345898004434;0.0;0.0044345898004434;0;1
0.0;0.0;1.0;1.0;9.0;7.0;0.75;0.7;1.2857142857142858;1.0;1.2;0.8;1.0;1.0;0.932608695652174;0.05;0.0076086956521739;0.0032608695652173;0.0065217391304347;1;0
0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.4444444444444444;2.75;1.0;1.2;0.8;1.0;1.0;0.952914798206278;0.0381165919282511;0.0;0.0033632286995515;0.0056053811659192;0;1
0.0;0.0;1.0;0.0;7.0;4.0;1.0;0.8;1.75;1.0;1.2;0.8;1.0;1.0;0.9524886877828054;0.0452488687782805;0.001131221719457;0.0;0.001131221719457;0;1
0.0;0.0;0.0;1.0;6.0;7.0;0.6666666666666666;1.0;1.0;1.1666666666666667;1.2;0.8;1.0;1.0;0.9545454545454546;0.0420454545454545;0.0;0.0;0.0034090909090909;1;0
0.0;0.0;1.0;0.0;7.0;4.0;1.0;0.8;1.75;1.0;1.2;0.8;1.0;1.0;0.9346846846846848;0.0641891891891891;0.0;0.0;0.0011261261261261;0;1
0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.922384701912261;0.0629921259842519;0.014623172103487;0.0;0.0;0;1
0.0;0.0;0.0;1.0;10.0;12.0;0.8333333333333334;1.0;1.0;1.2;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9076923076923076;0.0705128205128205;0.0179487179487179;0.0012820512820512;0.0025641025641025;1;0
0.0;0.0;0.0;1.0;6.0;12.0;0.75;1.0;1.0;2.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9136786188579016;0.0717131474103585;0.0079681274900398;0.0039840637450199;0.0026560424966799;1;0
0.0;1.0;0.0;1.0;10.0;20.0;0.5;1.0;1.0;2.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9507640067911716;0.0084889643463497;0.0237691001697792;0.0;0.0169779286926994;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8873239436619719;0.0862676056338028;0.0264084507042253;0.0;0.0;0;1
1.0;0.0;1.0;0.0;20.0;4.0;1.0;0.2857142857142857;5.0;1.0;2.0;0.8;0.0;1.0;0.898876404494382;0.0674157303370786;0.0093632958801498;0.0056179775280898;0.0187265917602996;0;1
1.0;0.0;1.0;0.3333333333333333;19.0;7.0;0.8636363636363636;0.4375;2.7142857142857144;1.0;2.0;0.8;0.0;1.0;0.8505338078291815;0.1103202846975089;0.0142348754448398;0.0035587188612099;0.0213523131672597;0;1
1.0;0.0;1.0;0.0;26.0;4.0;1.0;0.2;6.5;1.0;2.0;0.8;0.0;1.0;0.8761904761904762;0.0933333333333333;0.0;0.0;0.0304761904761904;0;1
0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.8627450980392157;0.1;0.0215686274509803;0.0039215686274509;0.0117647058823529;0;1
0.0;0.0;1.0;0.0;15.0;4.0;1.0;0.4444444444444444;3.75;1.0;2.0;0.8;0.0;1.0;0.8781512605042017;0.1092436974789916;0.0021008403361344;0.0;0.0105042016806722;0;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6666666666666666;0.1739130434782608;0.1376811594202898;0.0217391304347826;0.0;0;1
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.6942148760330579;0.1322314049586777;0.0991735537190082;0.024793388429752;0.0495867768595041;1;0
0.0;0.0;1.0;0.3333333333333333;12.0;6.0;0.8571428571428571;0.5;2.0;1.0;1.2;0.8;1.0;1.0;0.6440677966101694;0.1949152542372881;0.0932203389830508;0.0;0.0677966101694915;0;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.1714285714285714;0.4571428571428571;0.3714285714285714;0.0;0.0;0;1
