Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
2.0;3.0;1.0;0.8;40.0;35.0;0.6666666666666666;0.5833333333333334;1.1428571428571428;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
4.0;5.0;1.0;0.5454545454545454;70.0;45.0;0.7;0.45;1.5555555555555556;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
7.0;6.0;1.0;0.4270833333333333;111.0;56.0;0.7302631578947368;0.3684210526315789;1.9821428571428568;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
9.0;6.0;1.0;0.4594594594594595;126.0;56.0;0.711864406779661;0.3353293413173652;2.25;1.0;2.5;0.8333333333333334;0.0;1.0;0.8526315789473684;0.1473684210526315;0.0;0.0;0.0;0;1
12.0;6.0;1.0;0.3939393939393939;147.0;57.0;0.7386934673366834;0.3015873015873015;2.5789473684210527;1.0;2.5;0.8333333333333334;0.0;1.0;0.8401826484018264;0.1598173515981735;0.0;0.0;0.0;0;1
14.0;6.0;1.0;0.3292682926829268;179.0;59.0;0.7682403433476395;0.2645739910313901;3.0338983050847457;1.0;2.5;0.8333333333333334;0.0;1.0;0.8416988416988417;0.1583011583011583;0.0;0.0;0.0;0;1
15.0;6.0;1.0;0.3023255813953488;187.0;57.0;0.7824267782426778;0.2489082969432314;3.280701754385965;1.0;2.5;0.8333333333333334;0.0;1.0;0.7887323943661971;0.1725352112676056;0.0387323943661971;0.0;0.0;0;1
16.0;7.0;1.0;0.3010752688172043;201.0;61.0;0.7821011673151751;0.2469635627530364;3.295081967213114;1.0;2.5;0.8333333333333334;0.0;1.0;0.8120805369127517;0.1543624161073825;0.0335570469798657;0.0;0.0;0;1
19.0;7.0;1.0;0.2660550458715596;233.0;63.0;0.8006872852233677;0.2241992882562277;3.6984126984126986;1.0;2.5;0.8333333333333334;0.0;1.0;0.7976878612716763;0.1416184971098266;0.0606936416184971;0.0;0.0;0;1
21.0;12.0;1.0;0.3927125506072874;262.0;112.0;0.7298050139275766;0.3119777158774373;2.3392857142857144;1.0;0.9375;0.9375;0.0;0.0;0.8452088452088452;0.1056511056511056;0.0491400491400491;0.0;0.0;0;1
