Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8266666666666667;0.14;0.0166666666666666;0.0;0.0166666666666666;0;1
0.0;0.0;0.0;1.0;10.0;8.0;0.7142857142857143;1.0;1.25;1.0;2.0;0.8;0.0;1.0;0.7564102564102564;0.1826923076923076;0.0416666666666666;0.0064102564102564;0.0128205128205128;1;0
1.0;0.0;1.0;0.1428571428571428;13.0;5.0;0.9285714285714286;0.4166666666666667;2.6;1.0;1.2;0.8;1.0;1.0;0.7552870090634441;0.1812688821752265;0.0302114803625377;0.0090634441087613;0.0241691842900302;0;1
0.0;0.0;1.0;0.3333333333333333;9.0;5.0;0.9;0.625;1.8;1.0;1.2;0.8;1.0;1.0;0.8098360655737705;0.1573770491803278;0.0131147540983606;0.0065573770491803;0.0131147540983606;0;1
0.0;0.0;0.0;1.0;6.0;6.0;0.75;1.0;1.0;1.0;1.2;0.8;1.0;1.0;0.7781155015197568;0.1641337386018237;0.0516717325227963;0.0;0.0060790273556231;1;0
0.0;1.0;0.0;1.0;6.0;19.0;0.4;1.0;1.0;3.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7891566265060241;0.1626506024096385;0.0210843373493975;0.0;0.0271084337349397;1;0
0.0;1.0;0.0;1.0;6.0;18.0;0.4285714285714285;1.0;1.0;3.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7911392405063291;0.1234177215189873;0.050632911392405;0.0094936708860759;0.0253164556962025;1;0
0.0;1.0;0.0;1.0;6.0;16.0;0.5;1.0;1.0;2.6666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.807799442896936;0.1587743732590529;0.0167130919220055;0.0;0.0167130919220055;1;0
0.0;0.0;0.0;1.0;6.0;14.0;0.6;1.0;1.0;2.333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8469945355191257;0.1065573770491803;0.0355191256830601;0.0;0.0109289617486338;1;0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.824468085106383;0.1489361702127659;0.0212765957446808;0.0053191489361702;0.0;1;0
0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909092;1.0;1.0;1.1;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8822222222222222;0.1022222222222222;0.0066666666666666;0.0066666666666666;0.0022222222222222;1;0
0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8383620689655172;0.1336206896551724;0.0086206896551724;0.0064655172413793;0.0129310344827586;0;1
0.0;1.0;0.3333333333333333;1.0;8.0;10.0;0.5714285714285714;0.8333333333333334;1.0;1.25;1.2;0.8;1.0;1.0;0.8619909502262444;0.1131221719457013;0.006787330316742;0.0;0.0180995475113122;1;0
0.0;1.0;0.0;1.0;6.0;18.0;0.4285714285714285;1.0;1.0;3.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.852803738317757;0.1098130841121495;0.0186915887850467;0.0;0.0186915887850467;1;0
0.0;0.0;0.0;1.0;6.0;13.0;0.6666666666666666;1.0;1.0;2.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8341584158415841;0.1584158415841584;0.0;0.0;0.0074257425742574;1;0
1.0;0.0;1.0;0.0;19.0;10.0;1.0;0.5263157894736842;1.9;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7453183520599251;0.1423220973782771;0.0786516853932584;0.0;0.0337078651685393;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.815668202764977;0.1382488479262673;0.032258064516129;0.0138248847926267;0.0;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8203883495145631;0.1650485436893204;0.0;0.0145631067961165;0.0;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8009950248756219;0.1840796019900497;0.0149253731343283;0.0;0.0;0;1
1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.7670454545454546;0.1647727272727272;0.0227272727272727;0.0;0.0454545454545454;0;1
1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.3636363636363636;4.25;1.0;2.0;0.8;0.0;1.0;0.7707006369426752;0.1656050955414012;0.0;0.019108280254777;0.0445859872611464;0;1
0.0;0.0;1.0;0.0;13.0;4.0;1.0;0.5714285714285714;3.25;1.0;2.0;0.8;0.0;1.0;0.7793103448275862;0.1793103448275862;0.0206896551724137;0.0;0.0206896551724137;0;1
