P1;1;5;6;
P2;1;5;6;
P3;2;3;7;
P4;2;3;6;
P5;2;5;7;
P6;2;3;6;
P7;2;3;6;
P8;2;3;7;
P9;2;5;6;
P10;1;4;6;
P11;2;4;7;
P12;2;5;6;
P13;2;5;6;
P14;2;4;7;
P15;1;3;7;
P16;2;5;6;
P17;2;4;6;
P18;1;3;6;
P19;1;4;7;
P20;1;4;7;
P21;1;3;7;
P22;1;3;6;
P23;2;4;6;
P24;1;4;7;
P25;1;5;6;
P26;2;5;6;
P27;1;4;7;
P28;2;3;7;
P29;2;5;6;
P30;2;3;6;
P31;1;4;7;
P32;1;5;6;
P33;2;5;7;
P34;1;5;6;
P35;2;5;7;
P36;1;3;7;
P37;2;3;7;
P38;1;5;6;
P39;1;3;7;
P40;1;5;6;
P41;1;5;6;
P42;1;5;6;
P43;1;5;6;
P44;1;3;7;
P45;1;3;7;
P46;2;3;7;
P47;2;3;7;
P48;1;3;7;
P49;1;3;7;
P50;2;5;6;
P51;1;3;7;
P52;1;5;6;
P53;1;3;6;
P54;2;3;7;
P55;2;5;7;
P56;2;3;7;
P57;1;3;6;
P58;2;5;7;
P59;1;3;7;
P60;1;4;7;
P61;1;4;6;
P62;2;5;7;
P63;2;5;7;
P64;1;4;6;
P65;2;3;6;
P66;1;4;6;
P67;1;4;6;
P68;1;3;7;
P69;2;3;7;
P70;1;4;6;
P71;1;4;6;
P72;1;3;6;
P73;2;3;7;
P74;2;4;6;
P75;2;4;6;
P76;2;5;7;
P77;1;4;6;
P78;1;5;7;
P79;1;5;7;
P80;1;3;6;
P81;2;4;6;
P82;1;5;6;
P83;2;5;7;
P84;2;3;6;
P85;1;5;6;
P86;1;4;6;
P87;1;3;7;
P88;1;3;7;
P89;2;4;7;
P90;1;3;7;
P91;2;4;6;
P92;2;4;7;
P93;1;3;7;
P94;1;3;7;
P95;1;3;7;
P96;1;3;7;
P97;1;3;6;
P98;1;5;7;
