P1;1;5;6;
P2;2;3;7;
P3;2;3;7;
P4;2;4;7;
P5;2;5;7;
P6;1;5;6;
P7;1;3;6;
P8;1;4;6;
P9;2;3;7;
P10;1;5;7;
P11;2;3;7;
P12;2;5;7;
P13;2;3;7;
P14;1;4;7;
P15;2;5;6;
P16;1;4;7;
P17;2;5;6;
P18;2;5;6;
P19;2;4;7;
P20;1;3;6;
P21;2;3;7;
P22;2;3;7;
P23;2;5;6;
P24;2;5;6;
P25;1;5;6;
P26;2;5;6;
P27;2;3;7;
P28;2;4;6;
P29;2;3;7;
P30;2;3;7;
P31;2;5;6;
P32;2;4;6;
P33;2;5;7;
P34;1;4;6;
P35;1;5;6;
P36;1;5;6;
P37;1;4;7;
P38;1;4;7;
P39;2;3;7;
P40;1;4;7;
P41;2;5;7;
P42;1;5;6;
P43;1;5;6;
P44;1;5;6;
P45;2;3;7;
P46;2;4;7;
P47;1;5;7;
P48;2;5;6;
P49;1;5;6;
P50;1;3;7;
P51;1;3;7;
P52;2;5;6;
P53;1;3;7;
P54;1;3;7;
P55;1;5;6;
P56;1;3;7;
P57;2;5;7;
P58;2;5;7;
P59;1;5;7;
P60;1;5;7;
P61;1;4;6;
P62;1;5;7;
P63;2;5;7;
P64;1;3;6;
P65;2;4;7;
P66;2;5;7;
P67;1;4;6;
P68;1;5;6;
P69;1;4;7;
P70;2;5;6;
P71;1;3;7;
P72;2;4;7;
P73;2;4;6;
P74;1;5;6;
P75;2;3;7;
P76;1;3;7;
P77;1;5;6;
P78;2;3;7;
P79;1;3;6;
P80;1;5;7;
P81;2;4;6;
P82;2;5;7;
P83;1;3;6;
P84;1;3;6;
P85;2;5;7;
P86;1;3;6;
P87;1;5;6;
P88;1;3;7;
P89;2;5;7;
P90;1;5;6;
P91;1;5;6;
P92;2;3;7;
P93;1;5;6;
P94;1;3;7;
P95;1;5;7;
P96;1;4;6;
P97;1;5;7;
P98;1;3;6;
P99;1;4;7;
P100;1;3;6;
P101;1;3;6;
P102;1;3;6;
P103;2;5;6;
