Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
3.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1
4.0;0.0;1.0;0.0;1.0;15.0;27.0;0.5555555555555556;1.0;1.0;1.8;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
3.0;1.0;1.0;1.0;0.7692307692307693;28.0;15.0;0.7368421052631579;0.5357142857142857;1.8666666666666667;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
2.0;1.0;2.0;0.8333333333333334;1.0;25.0;27.0;0.6756756756756757;0.7297297297297297;1.0;1.08;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
4.0;1.0;2.0;0.2916666666666667;1.0;12.0;39.0;0.3333333333333333;0.8478260869565217;1.0;3.25;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
2.0;1.0;2.0;0.4545454545454545;1.0;25.0;27.0;0.5319148936170213;0.7297297297297297;1.0;1.08;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
5.0;1.0;3.0;0.3703703703703703;1.0;25.0;42.0;0.4807692307692308;0.8076923076923077;1.0;1.68;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
1.0;0.0;3.0;0.1351351351351351;1.0;20.0;52.0;0.3508771929824561;0.912280701754386;1.0;2.6;0.9375;0.9375;0.0;0.0;0.7777777777777778;0.2222222222222222;0.0;0.0;0.0;0;1
2.0;0.0;4.0;0.0961538461538461;1.0;20.0;67.0;0.2777777777777778;0.9305555555555556;1.0;3.35;0.9375;0.9375;0.0;0.0;0.8260869565217391;0.1739130434782608;0.0;0.0;0.0;0;1
5.0;0.0;5.0;0.0461538461538461;1.0;18.0;80.0;0.216867469879518;0.963855421686747;1.0;4.444444444444445;0.9375;0.9375;0.0;0.0;0.723404255319149;0.2765957446808511;0.0;0.0;0.0;0;1
