P1;1;5;7;0
P2;1;5;7;0
P3;2;3;6;0
P4;2;5;6;0
P5;1;5;7;0
P6;2;3;6;0
P7;2;3;6;0
P8;1;5;7;0
P9;2;5;6;0
P10;1;5;7;0
P11;1;5;7;0
P12;2;5;6;0
P13;1;5;6;0
P14;2;5;6;0
P15;1;5;7;0
P16;1;5;6;0
P17;1;3;6;0
P18;1;5;7;0
P19;2;5;6;0
P20;2;5;6;0
P21;1;5;7;0
P22;2;5;7;0
P23;2;5;7;0
P24;2;5;7;0
P25;1;5;7;0
P26;1;5;7;0
P27;2;5;6;0
P28;2;5;7;0
P29;2;3;6;0
P30;1;5;7;0
P31;1;5;6;0
P32;2;5;6;0
P33;1;5;6;0
P34;1;5;7;0
P35;2;5;6;0
P36;2;5;6;0
P37;2;5;6;0
P38;2;5;6;0
P39;2;5;6;0
P40;2;5;7;0
P41;2;5;6;0
P42;1;5;7;0
P43;1;5;7;0
P44;1;4;7;0
P45;2;5;6;0
P46;2;5;7;0
P47;2;5;6;0
P48;2;5;6;0
P49;2;5;6;0
P50;1;5;7;0
P51;1;5;7;0
P52;2;5;6;0
P53;2;5;6;0
P54;2;5;7;0
P55;1;5;7;0
P56;2;5;6;0
P57;1;5;7;0
P58;2;5;6;0
P59;2;5;6;0
P60;1;5;7;0
P61;2;3;7;0
P62;1;5;7;0
P63;1;5;7;0
P64;2;5;7;0
P65;1;5;6;0
