Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;1.0;1.0;17.0;36.0;1.0;1.0;1.0;2.117647058823529;0.9444444444444444;2.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;3.0;0.2413793103448276;1.0;23.0;94.0;0.2839506172839506;0.8703703703703703;1.0;4.086956521739131;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
1.0;6.0;0.144;1.0;27.0;161.0;0.1776315789473684;0.8994413407821229;1.0;5.962962962962963;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
4.0;6.0;0.4921875;1.0;80.0;164.0;0.3846153846153846;0.7224669603524229;1.0;2.05;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
5.0;6.0;0.6015625;1.0;86.0;164.0;0.4018691588785046;0.6804979253112033;1.0;1.9069767441860463;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
6.0;8.0;0.5253164556962026;1.0;92.0;194.0;0.368;0.7003610108303249;1.0;2.108695652173913;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
8.0;9.0;0.6941176470588235;1.0;135.0;206.0;0.4426229508196721;0.6358024691358025;1.0;1.525925925925926;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
9.0;9.0;0.757396449704142;1.0;137.0;205.0;0.4477124183006536;0.6156156156156156;1.0;1.4963503649635037;0.9;3.6;1.0;0.0;0.9580645161290322;0.0419354838709677;0.0;0.0
10.0;10.0;0.6836734693877551;1.0;143.0;232.0;0.4218289085545723;0.6338797814207651;1.0;1.6223776223776225;0.9;3.6;1.0;0.0;0.9141274238227148;0.0858725761772853;0.0;0.0
14.0;13.0;0.8268398268398268;1.0;208.0;267.0;0.4738041002277904;0.5829694323144105;1.0;1.2836538461538465;0.9444444444444444;2.0;0.0;0.0;0.9483146067415732;0.0516853932584269;0.0;0.0
14.0;14.0;0.847457627118644;1.0;209.0;272.0;0.4696629213483146;0.576271186440678;1.0;1.3014354066985645;0.9;3.6;1.0;0.0;0.9540481400437636;0.0459518599562363;0.0;0.0
17.0;14.0;0.9872340425531916;1.0;249.0;271.0;0.5144628099173554;0.5387673956262425;1.0;1.0883534136546185;0.9444444444444444;2.0;0.0;0.0;0.9609053497942388;0.0390946502057613;0.0;0.0
18.0;14.0;1.0;0.9552845528455284;255.0;271.0;0.5204081632653061;0.5241779497098646;1.0;1.0627450980392157;0.9;3.6;1.0;0.0;0.962;0.038;0.0;0.0
19.0;15.0;1.0;0.9488188976377953;263.0;277.0;0.5218253968253969;0.5216572504708098;1.0;1.053231939163498;0.9;3.6;1.0;0.0;0.966796875;0.033203125;0.0;0.0
24.0;18.0;1.0;0.8558282208588958;343.0;315.0;0.5514469453376206;0.4914196567862715;1.0888888888888888;1.0;0.9444444444444444;2.0;0.0;0.0;0.9293394777265744;0.0276497695852534;0.043010752688172;0.0
25.0;18.0;1.0;0.8040345821325648;356.0;315.0;0.5606299212598426;0.4758308157099697;1.13015873015873;1.0;0.9;3.6;1.0;0.0;0.9315476190476192;0.0267857142857142;0.0416666666666666;0.0
29.0;19.0;1.0;0.7244897959183674;409.0;320.0;0.5901875901875901;0.449438202247191;1.278125;1.0;0.9444444444444444;2.0;0.0;0.0;0.9337016574585636;0.0179558011049723;0.048342541436464;1.0
34.0;23.0;1.0;0.7947598253275109;475.0;400.0;0.566150178784267;0.4662004662004662;1.1875;1.0;0.9444444444444444;2.0;0.0;0.0;0.9340909090909092;0.0034090909090909;0.0625;0.0
36.0;24.0;1.0;0.7395626242544732;520.0;408.0;0.5829596412556054;0.4478594950603732;1.2745098039215683;1.0;0.9444444444444444;2.0;0.0;0.0;0.9439050701186624;0.0010787486515641;0.0550161812297734;0.0
37.0;25.0;1.0;0.7163636363636363;567.0;430.0;0.5900104058272633;0.4387755102040816;1.318604651162791;1.0;0.9444444444444444;2.0;0.0;0.0;0.9506545820745216;0.0;0.0493454179254783;0.0
38.0;25.0;1.0;0.6900175131348512;580.0;430.0;0.5954825462012321;0.4295704295704295;1.3488372093023255;1.0;0.9;3.6;1.0;0.0;0.9516765285996056;0.0;0.0483234714003944;0.0
45.0;31.0;1.0;0.7012012012012012;683.0;503.0;0.5939130434782609;0.4302822925577416;1.3578528827037772;1.0;0.9444444444444444;2.0;0.0;0.0;0.944954128440367;0.0;0.055045871559633;0.0
48.0;37.0;1.0;0.7621082621082621;719.0;571.0;0.5733652312599681;0.448546739984289;1.2591943957968477;1.0;0.9444444444444444;2.0;0.0;0.0;0.953739398612182;0.0;0.046260601387818;1.0
48.0;39.0;1.0;0.8502139800285307;718.0;632.0;0.5464231354642314;0.4741185296324081;1.1360759493670889;1.0;0.9444444444444444;2.0;0.0;0.0;0.9571955719557196;0.0;0.0428044280442804;0.0
