Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;4.0;0.0;1.0;24.0;90.0;0.2962962962962963;1.0;1.0;3.75;0.96;1.32;0.0;0.0;0.9397406559877955;0.0167810831426392;0.0434782608695652;0.0
0.0;1.0;0.0;1.0;24.0;50.0;0.5853658536585366;1.0;1.0;2.083333333333333;0.96;1.32;0.0;0.0;0.9699792960662524;0.0124223602484472;0.0175983436853002;0.0
0.0;1.0;0.4210526315789473;1.0;32.0;52.0;0.6274509803921569;0.8666666666666667;1.0;1.625;0.96;1.32;0.0;0.0;0.9439490445859872;0.021656050955414;0.0343949044585987;0.0
1.0;1.0;1.0;0.5;43.0;50.0;0.7166666666666667;0.5952380952380952;1.0;1.162790697674419;0.9;3.3;1.0;0.0;0.9189526184538652;0.0174563591022443;0.0635910224438902;0.0
1.0;5.0;0.2244897959183673;1.0;20.0;82.0;0.2898550724637681;0.8817204301075269;1.0;4.1;0.9;3.3;1.0;0.0;0.9156626506024096;0.0040160642570281;0.0803212851405622;0.0
1.0;5.0;0.3555555555555555;1.0;25.0;78.0;0.3571428571428571;0.8297872340425532;1.0;3.12;0.9;3.3;1.0;0.0;0.9172320217096336;0.0;0.0827679782903663;0.0
0.0;1.0;0.0;1.0;24.0;69.0;0.4;1.0;1.0;2.875;0.96;1.32;0.0;0.0;0.9215686274509804;0.0;0.0784313725490196;0.0
0.0;2.0;0.3888888888888889;1.0;16.0;51.0;0.4705882352941176;0.8793103448275862;1.0;3.1875;0.9;3.3;1.0;0.0;0.8881278538812786;0.0547945205479452;0.0570776255707762;0.0
0.0;2.0;0.21875;1.0;16.0;65.0;0.3333333333333333;0.9027777777777778;1.0;4.0625;0.9;3.3;1.0;0.0;0.883054892601432;0.0238663484486873;0.0930787589498806;0.0
0.0;2.0;0.2258064516129032;1.0;16.0;64.0;0.3404255319148936;0.9014084507042254;1.0;4.0;0.9;3.3;1.0;0.0;0.9002557544757033;0.0025575447570332;0.0971867007672634;0.0
0.0;4.0;0.1627906976744186;1.0;16.0;76.0;0.2711864406779661;0.9156626506024096;1.0;4.75;0.9;3.3;1.0;0.0;0.8251231527093597;0.0517241379310344;0.1231527093596059;0.0
0.0;4.0;0.2058823529411764;1.0;16.0;67.0;0.32;0.9054054054054054;1.0;4.1875;0.9;3.3;1.0;0.0;0.8555858310626703;0.0326975476839237;0.1117166212534059;0.0
0.0;1.0;0.6153846153846154;1.0;32.0;46.0;0.7111111111111111;0.8518518518518519;1.0;1.4375;0.96;1.32;0.0;0.0;0.890625;0.0;0.109375;0.0
0.0;1.0;0.0;1.0;9.0;62.0;0.2368421052631578;1.0;1.0;6.888888888888889;0.9;3.3;1.0;0.0;0.7435897435897436;0.0085470085470085;0.2478632478632478;0.0
0.0;1.0;0.2592592592592592;1.0;16.0;60.0;0.3720930232558139;0.8955223880597015;1.0;3.75;0.9;3.3;1.0;0.0;0.7094017094017094;0.0;0.2905982905982906;0.0
0.0;1.0;0.1538461538461538;1.0;11.0;46.0;0.4583333333333333;0.9583333333333334;1.0;4.181818181818182;0.9;3.3;1.0;0.0;0.7222222222222222;0.0;0.2777777777777778;0.0
