Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;29.0;0.5945945945945946;0.2105263157894736;1.0;5.5;1.0;7.25;4.4;0.8;2.8;0.0;1.0;0.0;0.956134338588074;0.0102810143934201;0.0335846470185058;1.0
0.0;0.0;0.0;0.0;0.0;1.0;22.0;4.0;20.0;0.7857142857142857;0.4;1.0;5.5;1.0;5.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9649614576033636;0.0042046250875963;0.0308339173090399;1.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;31.0;0.5641025641025641;0.1904761904761904;1.0;5.5;1.0;7.75;4.4;0.8;2.8;0.0;1.0;0.0;0.9421487603305784;0.0117079889807162;0.0461432506887052;1.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;22.0;0.7333333333333333;0.3333333333333333;1.0;5.5;1.0;5.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9533898305084746;0.0056497175141242;0.0409604519774011;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9426751592356688;0.0;0.0573248407643312;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.948051948051948;0.0;0.0519480519480519;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.952975753122704;0.0;0.0470242468772961;2.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;11.0;0.7096774193548387;0.3076923076923077;1.0;5.5;1.0;2.75;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9498154981549816;0.0066420664206642;0.0435424354243542;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.962092494313874;0.0;0.0379075056861258;1.0
1.0;0.0;0.0;1.0;0.0;0.0;42.0;4.0;2.0;1.0;0.1666666666666666;0.0909090909090909;21.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.946605644546148;0.015255530129672;0.03813882532418;2.0
0.0;1.0;0.0;0.25;1.0;0.0;24.0;34.0;14.0;0.75;0.9444444444444444;0.5833333333333334;1.7142857142857142;2.4285714285714284;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9632867132867132;0.0087412587412587;0.0279720279720279;0.0
1.0;0.0;0.0;1.0;0.0;0.0;22.0;26.0;14.0;1.0;0.6341463414634146;0.4827586206896552;1.5714285714285714;1.8571428571428568;1.0;0.875;3.25;1.75;1.0;0.0;0.0;0.9601417183348095;0.0132860938883968;0.0265721877767936;1.0
0.0;1.0;0.0;0.3529411764705882;1.0;0.0;13.0;21.0;14.0;0.4333333333333333;0.7777777777777778;0.3783783783783784;1.0;1.6153846153846154;1.0769230769230769;1.4;0.8;2.8;1.0;1.0;0.0;0.9610154125113328;0.0208522212148685;0.0181323662737987;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9853085210577864;0.0;0.0146914789422135;2.0
1.0;0.0;0.0;1.0;0.0;0.0;28.0;26.0;2.0;1.0;0.8125;0.25;14.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9543039319872476;0.0063761955366631;0.0393198724760892;2.0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;54.0;2.0;0.44;1.0;0.0666666666666666;11.0;27.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9282700421940928;0.0295358649789029;0.0421940928270042;2.0
0.0;2.0;0.0;0.0;1.0;0.0;22.0;46.0;2.0;0.5238095238095238;1.0;0.0909090909090909;11.0;23.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.943956043956044;0.0219780219780219;0.034065934065934;0.0
