Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;1.0;0.0;0.0;2.0
0.0;1.0;1.0;0.0;1.0;0.2941176470588235;22.0;43.0;7.0;0.5;0.8958333333333334;0.2916666666666667;3.142857142857143;6.142857142857143;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9563492063492064;0.0436507936507936;0.0;2.0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;31.0;14.0;0.8148148148148148;1.0;0.7368421052631579;1.5714285714285714;2.2142857142857144;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.946183953033268;0.0048923679060665;0.0489236790606653;1.0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;6.0;14.0;0.9166666666666666;1.0;0.875;3.6666666666666665;1.0;2.333333333333333;4.4;0.8;2.8;0.0;1.0;0.0;0.9491353001017294;0.0020345879959308;0.0488301119023397;1.0
1.0;0.0;0.0;1.0;0.0;0.0;34.0;4.0;14.0;1.0;0.25;0.5384615384615384;8.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9586507072905333;0.0130576713819368;0.0282916213275299;1.0
0.0;0.0;0.0;1.0;0.0;0.0;25.0;4.0;14.0;1.0;0.5714285714285714;0.8235294117647058;6.25;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9773499433748584;0.0033975084937712;0.0192525481313703;1.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;28.0;0.6111111111111112;0.2222222222222222;1.0;5.5;1.0;7.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9475446428571428;0.015625;0.0368303571428571;1.0
2.0;0.0;0.0;1.0;0.0;0.0;32.0;26.0;14.0;1.0;0.7222222222222222;0.5833333333333334;2.2857142857142856;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9358372456964006;0.0156494522691705;0.0485133020344287;2.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;30.0;0.5789473684210527;0.6190476190476191;1.0;1.0;1.181818181818182;1.3636363636363635;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9180602006688964;0.0267558528428093;0.0551839464882943;1.0
0.0;1.0;1.0;0.0;1.0;0.4117647058823529;22.0;21.0;21.0;0.4782608695652174;0.75;0.5526315789473685;1.0476190476190477;1.0;1.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9315789473684212;0.0421052631578947;0.0263157894736842;1.0
0.0;2.0;0.0;0.0;1.0;0.0;22.0;16.0;14.0;0.6470588235294118;1.0;0.5384615384615384;1.5714285714285714;1.1428571428571428;1.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9166666666666666;0.0217391304347826;0.0615942028985507;1.0
0.0;0.0;2.0;0.0;0.0;1.0;22.0;4.0;22.0;0.7333333333333333;0.3333333333333333;1.0;5.5;1.0;5.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9524838012958964;0.0172786177105831;0.0302375809935205;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9634831460674156;0.0;0.0365168539325842;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9956896551724138;0.0;0.0043103448275862;1.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.8421052631578947;0.0;0.1578947368421052;0.0
