Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;1.0;1.0;17.0;36.0;1.0;1.0;1.0;2.117647058823529;0.9444444444444444;2.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;3.0;0.8648648648648649;1.0;49.0;73.0;0.5697674418604651;0.6952380952380952;1.0;1.489795918367347;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
10.0;10.0;1.0;0.8888888888888888;161.0;164.0;0.5570934256055363;0.5324675324675324;1.0;1.0186335403726707;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
11.0;10.0;1.0;0.810126582278481;167.0;164.0;0.5661016949152542;0.5093167701863354;1.0182926829268293;1.0;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
13.0;10.0;1.0;0.6978021978021978;199.0;163.0;0.6104294478527608;0.472463768115942;1.2208588957055215;1.0;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
16.0;10.0;1.0;0.5720524017467249;246.0;167.0;0.6525198938992043;0.4217171717171717;1.473053892215569;1.0;0.9444444444444444;2.0;0.0;0.0;0.9424083769633508;0.0575916230366492;0.0;0.0
20.0;11.0;1.0;0.4788732394366197;301.0;172.0;0.6887871853546911;0.3771929824561403;1.75;1.0;0.9444444444444444;2.0;0.0;0.0;0.958904109589041;0.0410958904109589;0.0;0.0
23.0;14.0;1.0;0.456973293768546;354.0;190.0;0.6968503937007874;0.3605313092979127;1.863157894736842;1.0;0.9444444444444444;2.0;0.0;0.0;0.9761431411530817;0.0238568588469184;0.0;0.0
24.0;14.0;1.0;0.4409221902017291;356.0;189.0;0.6994106090373281;0.3526119402985074;1.8835978835978835;1.0;0.9;3.6;1.0;0.0;0.9803921568627452;0.0196078431372549;0.0;0.0
25.0;14.0;1.0;0.4297752808988764;365.0;189.0;0.7046332046332047;0.3467889908256881;1.9312169312169312;1.0;0.9;3.6;1.0;0.0;0.9807321772639692;0.0192678227360308;0.0;0.0
28.0;16.0;1.0;0.4584382871536523;414.0;218.0;0.6946308724832215;0.3544715447154472;1.8990825688073396;1.0;0.9444444444444444;2.0;0.0;0.0;0.9830220713073003;0.0169779286926994;0.0;0.0
