Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9867132867132868;0.0;0.0132867132867132;2.0
1.0;0.0;1.0;1.0;0.0;0.5555555555555556;31.0;26.0;7.0;0.8611111111111112;0.65;0.4375;4.428571428571429;3.7142857142857135;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.983062808750882;0.009880028228652;0.0070571630204657;2.0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;50.0;2.0;0.4782608695652174;1.0;0.0769230769230769;11.0;25.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9623168178646196;0.0167480809490579;0.0209351011863224;2.0
1.0;0.0;1.0;1.0;0.0;0.6086956521739131;45.0;26.0;28.0;0.7627118644067796;0.4126984126984127;0.5490196078431373;1.7307692307692308;1.0;1.0769230769230769;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9382064807837228;0.0278824415975885;0.0339110776186887;1.0
1.0;1.0;0.0;0.8235294117647058;1.0;0.2941176470588235;36.0;21.0;19.0;0.6206896551724138;0.525;0.38;1.894736842105263;1.105263157894737;1.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9513137557959814;0.0278207109737248;0.0208655332302936;1.0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;37.0;14.0;0.6666666666666666;1.0;0.56;1.5714285714285714;2.642857142857143;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9351851851851852;0.0113168724279835;0.0534979423868312;2.0
0.0;0.0;1.0;0.0;0.4;1.0;22.0;28.0;7.0;0.7586206896551724;0.8484848484848485;0.7777777777777778;3.142857142857143;4.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9325726141078838;0.0072614107883817;0.0601659751037344;0.0
1.0;0.0;0.0;1.0;0.0;0.0;20.0;26.0;2.0;1.0;0.6666666666666666;0.1333333333333333;10.0;13.0;1.0;2.333333333333333;8.666666666666666;0.6666666666666666;1.0;0.0;1.0;0.912008281573499;0.0134575569358178;0.0745341614906832;1.0
0.0;1.0;0.0;0.2352941176470588;1.0;0.0;11.0;21.0;2.0;0.3928571428571428;0.84;0.0869565217391304;5.5;10.5;1.0;2.333333333333333;1.3333333333333333;0.6666666666666666;1.0;1.0;1.0;0.920042643923241;0.0223880597014925;0.0575692963752665;0.0
0.0;1.0;0.0;0.25;1.0;0.0;9.0;12.0;2.0;0.5294117647058824;0.8571428571428571;0.1666666666666666;4.5;6.0;1.0;2.333333333333333;1.3333333333333333;0.6666666666666666;1.0;1.0;1.0;0.9391592920353984;0.0110619469026548;0.0497787610619469;1.0
0.0;1.0;0.0;0.0;1.0;0.0;7.0;12.0;2.0;0.4666666666666667;1.0;0.2;3.5;6.0;1.0;2.333333333333333;1.3333333333333333;0.6666666666666666;1.0;1.0;1.0;0.9390519187358916;0.0090293453724604;0.0519187358916478;2.0
1.0;0.0;0.0;1.0;0.0;0.0;39.0;26.0;14.0;1.0;0.6046511627906976;0.4516129032258064;2.7857142857142856;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9420289855072465;0.0273752012882447;0.0305958132045088;2.0
0.0;0.0;0.0;1.0;0.0;0.0;26.0;26.0;2.0;1.0;0.8666666666666667;0.3333333333333333;13.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9883495145631068;0.0077669902912621;0.003883495145631;2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9266917293233082;0.0;0.0733082706766917;2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9467213114754098;0.0;0.0532786885245901;2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.7112676056338029;0.0;0.2887323943661972;2.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;7.0;0.8148148148148148;0.8387096774193549;1.0;3.142857142857143;3.7142857142857135;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.7565217391304347;0.0434782608695652;0.2;2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.627906976744186;0.0;0.3720930232558139;2.0
