Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;4.0;0.3272727272727272;1.0;35.0;91.0;0.3888888888888889;0.8348623853211009;1.0;2.6;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;5.0;0.463768115942029;1.0;41.0;105.0;0.3727272727272727;0.7664233576642335;1.0;2.5609756097560976;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
3.0;8.0;0.2805755395683453;1.0;48.0;175.0;0.2566844919786096;0.8177570093457944;1.0;3.6458333333333335;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
4.0;8.0;0.3405797101449275;1.0;56.0;174.0;0.2886597938144329;0.7873303167420814;1.0;3.107142857142857;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
5.0;8.0;0.3925925925925926;1.0;62.0;171.0;0.3147208121827411;0.7633928571428571;1.0;2.7580645161290325;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
10.0;8.0;1.0;0.9857142857142858;157.0;174.0;0.5322033898305085;0.554140127388535;1.0;1.10828025477707;0.9444444444444444;2.0;0.0;0.0;0.9652777777777778;0.0347222222222222;0.0;0.0
13.0;10.0;1.0;0.7755102040816326;213.0;188.0;0.5835616438356165;0.4895833333333333;1.1329787234042554;1.0;0.9444444444444444;2.0;0.0;0.0;0.935483870967742;0.064516129032258;0.0;0.0
15.0;11.0;1.0;0.6858407079646017;243.0;191.0;0.6105527638190955;0.4580335731414868;1.2722513089005236;1.0;0.9444444444444444;2.0;0.0;0.0;0.9071428571428573;0.0404761904761904;0.0523809523809523;0.0
17.0;18.0;1.0;0.9885496183206108;279.0;295.0;0.5185873605947955;0.5296229802513465;1.0;1.0573476702508962;0.9444444444444444;2.0;0.0;0.0;0.8967297762478486;0.0757314974182444;0.027538726333907;0.0
18.0;19.0;1.0;0.9926739926739928;282.0;307.0;0.5099457504520796;0.5293103448275862;1.0;1.0886524822695036;0.9;3.6;1.0;0.0;0.9006622516556292;0.0728476821192053;0.0264900662251655;0.0
24.0;22.0;1.0;0.8844086021505376;389.0;365.0;0.541782729805014;0.4952510176390773;1.0657534246575342;1.0;0.9444444444444444;2.0;0.0;0.0;0.9384203480589024;0.0468540829986613;0.0147255689424364;0.0
26.0;24.0;1.0;0.8398058252427184;429.0;382.0;0.5535483870967742;0.4811083123425693;1.1230366492146595;1.0;0.9444444444444444;2.0;0.0;0.0;0.9475;0.04;0.0125;1.0
26.0;25.0;1.0;0.9073170731707316;427.0;388.0;0.5344180225281602;0.4862155388471177;1.100515463917526;1.0;1.0;0.9411764705882352;0.0;1.0;0.9583333333333334;0.0318627450980392;0.0098039215686274;1.0
28.0;26.0;1.0;0.8935185185185185;449.0;402.0;0.5377245508982036;0.4820143884892086;1.1169154228855722;1.0;1.0;0.9411764705882352;0.0;1.0;0.9691943127962084;0.0236966824644549;0.0071090047393364;1.0
29.0;27.0;1.0;0.8583690987124464;483.0;416.0;0.5469988674971688;0.4716553287981859;1.1610576923076923;1.0;1.0;0.9411764705882352;0.0;1.0;0.9331896551724138;0.0377155172413793;0.0290948275862068;1.0
31.0;31.0;1.0;0.948;517.0;510.0;0.5216952573158425;0.504950495049505;1.0137254901960784;1.0;0.9444444444444444;2.0;0.0;0.0;0.9293893129770991;0.023854961832061;0.0467557251908396;0.0
36.0;34.0;1.0;0.9043478260869564;592.0;556.0;0.5323741007194245;0.4916003536693192;1.064748201438849;1.0;0.9444444444444444;2.0;0.0;0.0;0.9319148936170212;0.0204255319148936;0.0476595744680851;0.0
37.0;34.0;1.0;0.8828522920203735;598.0;556.0;0.5348837209302325;0.485589519650655;1.0755395683453235;1.0;0.9;3.6;1.0;0.0;0.9327165685449958;0.0201850294365012;0.0470984020185029;0.0
38.0;34.0;1.0;0.8411669367909238;634.0;555.0;0.5498699045967043;0.4735494880546075;1.1423423423423424;1.0;0.9444444444444444;2.0;0.0;0.0;0.9303849303849304;0.0188370188370188;0.0507780507780507;0.0
43.0;42.0;1.0;0.9261363636363636;721.0;688.0;0.5251274581209031;0.4942528735632184;1.0479651162790695;1.0;0.9444444444444444;2.0;0.0;0.0;0.9449477351916376;0.0216027874564459;0.0334494773519163;1.0
44.0;43.0;1.0;0.9496503496503496;732.0;695.0;0.518781006378455;0.4929078014184397;1.0532374100719424;1.0;1.0;0.9411764705882352;0.0;1.0;0.9489448604492852;0.0197413206262763;0.0313138189244383;1.0
