Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;2.0;0.6086956521739131;1.0;38.0;56.0;0.6229508196721312;0.8;1.0;1.4736842105263157;0.96;1.32;0.0;0.0;0.949404761904762;0.0230654761904761;0.0275297619047619;0.0
1.0;1.0;1.0;0.5;47.0;52.0;0.7121212121212122;0.5777777777777777;1.0;1.1063829787234043;0.9;3.3;1.0;0.0;0.941351150705271;0.0163325909428359;0.042316258351893;0.0
0.0;2.0;0.2195121951219512;1.0;18.0;74.0;0.3050847457627119;0.891566265060241;1.0;4.111111111111111;0.9;3.3;1.0;0.0;0.9355089355089355;0.0256410256410256;0.0388500388500388;0.0
1.0;2.0;0.3428571428571428;1.0;21.0;68.0;0.375;0.85;1.0;3.238095238095238;0.9;3.3;1.0;0.0;0.94006309148265;0.0228706624605678;0.0370662460567823;0.0
1.0;1.0;0.4615384615384615;1.0;21.0;59.0;0.4468085106382978;0.8309859154929577;1.0;2.8095238095238093;0.9;3.3;1.0;0.0;0.9513776337115072;0.0178282009724473;0.0307941653160453;0.0
2.0;1.0;0.7916666666666666;1.0;28.0;57.0;0.5384615384615384;0.75;1.0;2.0357142857142856;0.9;3.3;1.0;0.0;0.9435483870967742;0.021774193548387;0.0346774193548387;0.0
2.0;1.0;0.9545454545454546;1.0;30.0;55.0;0.5769230769230769;0.7236842105263158;1.0;1.8333333333333333;0.9;3.3;1.0;0.0;0.9466338259441708;0.0180623973727422;0.035303776683087;0.0
0.0;0.0;1.0;0.0;32.0;33.0;1.0;0.8048780487804879;1.0;1.03125;0.96;1.32;0.0;0.0;0.9903147699757868;0.0;0.009685230024213;0.0
1.0;3.0;0.3947368421052631;1.0;39.0;71.0;0.5064935064935064;0.8255813953488372;1.0;1.8205128205128205;0.96;1.32;0.0;0.0;0.9284750337381916;0.0;0.0715249662618083;0.0
1.0;2.0;1.0;0.8285714285714286;44.0;62.0;0.6027397260273972;0.6391752577319587;1.0;1.4090909090909092;0.9;3.3;1.0;0.0;0.912087912087912;0.0;0.0879120879120879;0.0
1.0;1.0;0.3125;1.0;19.0;65.0;0.3725490196078431;0.8666666666666667;1.0;3.421052631578948;0.9;3.3;1.0;0.0;0.9221374045801528;0.0137404580152671;0.0641221374045801;0.0
1.0;1.0;0.7142857142857143;1.0;19.0;47.0;0.5757575757575758;0.8245614035087719;1.0;2.473684210526316;0.9;3.3;1.0;0.0;0.936532507739938;0.0263157894736842;0.0371517027863777;0.0
1.0;1.0;1.0;0.7222222222222222;27.0;46.0;0.675;0.71875;1.0;1.7037037037037035;0.9;3.3;1.0;0.0;0.9276923076923076;0.0246153846153846;0.0476923076923076;0.0
0.0;2.0;0.0;1.0;9.0;55.0;0.2903225806451613;1.0;1.0;6.111111111111111;0.9;3.3;1.0;0.0;0.960923623445826;0.0;0.039076376554174;0.0
0.0;1.0;0.0;1.0;9.0;47.0;0.391304347826087;1.0;1.0;5.222222222222222;0.9;3.3;1.0;0.0;0.97265625;0.0;0.02734375;0.0
0.0;0.0;0.0;1.0;9.0;37.0;0.6923076923076923;1.0;1.0;4.111111111111111;0.9;3.3;1.0;0.0;0.991701244813278;0.0;0.0082987551867219;0.0
0.0;0.0;1.0;0.0;10.0;33.0;1.0;0.9705882352941176;1.0;3.3;0.9;3.3;1.0;0.0;0.9978021978021978;0.0;0.0021978021978021;0.0
0.0;0.0;1.0;0.0;18.0;33.0;1.0;0.7857142857142857;1.0;1.8333333333333333;0.9;3.3;1.0;0.0;0.980477223427332;0.0;0.0195227765726681;0.0
0.0;0.0;1.0;0.0;18.0;33.0;1.0;0.7857142857142857;1.0;1.8333333333333333;0.9;3.3;1.0;0.0;0.9798657718120806;0.0;0.0201342281879194;0.0
