Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;3.0;0.4339622641509434;1.0;40.0;89.0;0.4301075268817204;0.7946428571428571;1.0;2.225;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
4.0;7.0;0.5333333333333333;1.0;81.0;156.0;0.4029850746268656;0.7090909090909091;1.0;1.9259259259259256;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
5.0;9.0;0.4899328859060403;1.0;82.0;185.0;0.354978354978355;0.7170542635658915;1.0;2.256097560975609;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
12.0;16.0;0.6;1.0;200.0;341.0;0.396039603960396;0.6507633587786259;1.0;1.705;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
13.0;19.0;0.4848484848484848;1.0;209.0;432.0;0.3454545454545454;0.6923076923076923;1.0;2.0669856459330145;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
15.0;20.0;0.5319148936170213;1.0;242.0;439.0;0.3639097744360902;0.661144578313253;1.0;1.81404958677686;1.0;0.9411764705882352;0.0;1.0;1.0;0.0;0.0;1.0
18.0;23.0;0.500990099009901;1.0;270.0;541.0;0.3483870967741935;0.681360201511335;1.0;2.0037037037037035;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
21.0;22.0;0.6052104208416834;1.0;319.0;535.0;0.3899755501222494;0.6391875746714456;1.0;1.677115987460815;0.9444444444444444;2.0;0.0;0.0;0.9792176039119804;0.0207823960880195;0.0;0.0
26.0;25.0;0.7276264591439688;1.0;391.0;550.0;0.4320441988950276;0.5952380952380952;1.0;1.4066496163682864;0.9444444444444444;2.0;0.0;0.0;0.976897689768977;0.0231023102310231;0.0;0.0
27.0;25.0;0.7680311890838206;1.0;403.0;549.0;0.4399563318777292;0.5821845174973489;1.0;1.3622828784119108;0.9;3.6;1.0;0.0;0.9794816414686826;0.0205183585313174;0.0;0.0
29.0;25.0;0.8316831683168316;1.0;437.0;541.0;0.4639065817409766;0.562955254942768;1.0;1.2379862700228832;0.9444444444444444;2.0;0.0;0.0;0.9798728813559322;0.0201271186440677;0.0;0.0
39.0;34.0;0.878125;1.0;579.0;676.0;0.4749794913863823;0.5460420032310178;1.0;1.1675302245250432;0.9444444444444444;2.0;0.0;0.0;0.9472025216706068;0.0;0.0527974783293932;0.0
40.0;34.0;0.8953125;1.0;582.0;676.0;0.4762684124386252;0.5412329863891113;1.0;1.161512027491409;0.9;3.6;1.0;0.0;0.94765625;0.0;0.05234375;0.0
41.0;35.0;0.8558823529411764;1.0;591.0;716.0;0.4649881982690794;0.551617873651772;1.0;1.2115059221658206;0.9;3.6;1.0;0.0;0.9495861550037622;0.0;0.0504138449962377;0.0
47.0;37.0;0.943661971830986;1.0;687.0;746.0;0.4917680744452398;0.5268361581920904;1.0;1.0858806404657932;0.9444444444444444;2.0;0.0;0.0;0.9362279511533242;0.0237449118046132;0.0400271370420624;0.0
48.0;40.0;0.9315068493150684;1.0;689.0;766.0;0.485553206483439;0.5297372060857538;1.0;1.111756168359942;0.9;3.6;1.0;0.0;0.94;0.022;0.038;1.0
48.0;42.0;0.8625954198473282;1.0;687.0;822.0;0.4663951120162933;0.548;1.0;1.1965065502183403;0.9;3.6;1.0;0.0;0.9469598965071152;0.01875808538163;0.0342820181112548;0.0
52.0;42.0;0.9462915601023018;1.0;757.0;818.0;0.4918778427550357;0.5250320924261874;1.0;1.0805812417437253;0.9444444444444444;2.0;0.0;0.0;0.9584382871536524;0.0132241813602015;0.028337531486146;0.0
