Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;1.0;0.0;1.0;17.0;63.0;0.3863636363636363;1.0;1.0;3.7058823529411766;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
4.0;4.0;0.7333333333333333;1.0;72.0;111.0;0.4897959183673469;0.6686746987951807;1.0;1.5416666666666667;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
4.0;7.0;0.4413793103448276;1.0;81.0;181.0;0.3584070796460177;0.7387755102040816;1.0;2.234567901234568;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
4.0;8.0;0.3684210526315789;1.0;80.0;187.0;0.3187250996015936;0.748;1.0;2.3375;1.0;0.9411764705882352;0.0;1.0;1.0;0.0;0.0;1.0
6.0;12.0;0.3167938931297709;1.0;100.0;298.0;0.2762430939226519;0.7821522309711286;1.0;2.98;0.9444444444444444;2.0;0.0;0.0;0.9636871508379888;0.0363128491620111;0.0;0.0
7.0;14.0;0.3333333333333333;1.0;110.0;339.0;0.2663438256658595;0.7704545454545455;1.0;3.081818181818182;0.9;3.6;1.0;0.0;0.928735632183908;0.0712643678160919;0.0;0.0
8.0;16.0;0.3242424242424242;1.0;116.0;366.0;0.2600896860986547;0.773784355179704;1.0;3.155172413793104;0.9;3.6;1.0;0.0;0.945887445887446;0.0541125541125541;0.0;0.0
9.0;16.0;0.3515151515151515;1.0;125.0;366.0;0.2747252747252747;0.7593360995850622;1.0;2.928;0.9;3.6;1.0;0.0;0.9469214437367304;0.0530785562632696;0.0;0.0
10.0;19.0;0.3107769423558897;1.0;133.0;435.0;0.25;0.778175313059034;1.0;3.2706766917293235;0.9;3.6;1.0;0.0;0.957875457875458;0.0421245421245421;0.0;0.0
12.0;21.0;0.3658536585365853;1.0;167.0;446.0;0.2894280762564991;0.7483221476510067;1.0;2.6706586826347305;0.9444444444444444;2.0;0.0;0.0;0.9705372616984402;0.0294627383015597;0.0;0.0
12.0;21.0;0.4156479217603912;1.0;179.0;445.0;0.304421768707483;0.7235772357723578;1.0;2.4860335195530725;0.9;3.6;1.0;0.0;0.9747474747474748;0.0252525252525252;0.0;0.0
13.0;21.0;0.4289156626506024;1.0;187.0;451.0;0.3106312292358804;0.7170111287758346;1.0;2.411764705882353;0.9;3.6;1.0;0.0;0.9785478547854786;0.0214521452145214;0.0;0.0
24.0;23.0;0.6886792452830188;1.0;309.0;460.0;0.4215552523874488;0.6117021276595744;1.0;1.488673139158576;0.9444444444444444;2.0;0.0;0.0;0.9636608344549124;0.0094212651413189;0.0269179004037685;0.0
25.0;25.0;0.6972477064220184;1.0;313.0;472.0;0.417890520694259;0.6082474226804123;1.0;1.5079872204472844;0.9;3.6;1.0;0.0;0.9698558322411532;0.0065530799475753;0.0235910878112712;0.0
30.0;27.0;0.7887931034482759;1.0;383.0;500.0;0.4521841794569067;0.5773672055427251;1.0;1.3054830287206267;0.9444444444444444;2.0;0.0;0.0;0.9799291617473436;0.0023612750885478;0.0177095631641086;1.0
32.0;29.0;0.7543520309477756;1.0;407.0;553.0;0.4404761904761904;0.5864262990455992;1.0;1.3587223587223587;0.9444444444444444;2.0;0.0;0.0;0.9418483904465212;0.0446521287642783;0.0134994807892004;1.0
32.0;30.0;0.6946428571428571;1.0;406.0;576.0;0.4202898550724637;0.5968911917098445;1.0;1.41871921182266;1.0;0.9411764705882352;0.0;1.0;0.9195736434108528;0.0426356589147286;0.0377906976744186;1.0
33.0;31.0;0.6892361111111112;1.0;414.0;592.0;0.4181818181818181;0.5985844287158746;1.0;1.429951690821256;1.0;0.9411764705882352;0.0;1.0;0.9214015151515152;0.0416666666666666;0.0369318181818181;1.0
33.0;32.0;0.6706081081081081;1.0;414.0;608.0;0.4115308151093439;0.6049751243781094;1.0;1.4685990338164252;1.0;0.9411764705882352;0.0;1.0;0.9225746268656716;0.0410447761194029;0.0363805970149253;1.0
35.0;34.0;0.6588419405320813;1.0;438.0;675.0;0.4066852367688022;0.6158759124087592;1.0;1.5410958904109588;0.9444444444444444;2.0;0.0;0.0;0.9372236958443856;0.0335985853227232;0.0291777188328912;0.0
38.0;35.0;0.7296466973886329;1.0;492.0;687.0;0.4304461942257218;0.5912220309810671;1.0;1.396341463414634;0.9444444444444444;2.0;0.0;0.0;0.9470142977291842;0.0285954583683767;0.024390243902439;0.0
39.0;38.0;0.6470588235294118;1.0;493.0;784.0;0.3972602739726027;0.6182965299684543;1.0;1.59026369168357;0.9;3.6;1.0;0.0;0.9572649572649572;0.0233100233100233;0.0194250194250194;0.0
40.0;38.0;0.6590909090909091;1.0;502.0;784.0;0.4016;0.6139389193422083;1.0;1.5617529880478087;0.9;3.6;1.0;0.0;0.9575617283950616;0.0231481481481481;0.0192901234567901;0.0
