Family;Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;0.0;1.0;1.0;24.0;33.0;1.0;1.0;1.0;1.375;0.96;1.32;0.0;0.0;0.9850074962518741;0.014992503748125937;0.0;1;0
4.0;1.0;0.0;1.0;0.0;42.0;28.0;1.0;0.6829268292682927;1.5;1.0;1.0;0.9655172413793104;0.0;0.0;0.9433399602385686;0.0437375745526839;0.012922465208747515;0;1
2.0;0.0;0.0;0.0;1.0;28.0;48.0;0.7777777777777778;1.0;1.0;1.7142857142857142;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9705497382198953;0.024214659685863876;0.005235602094240838;1;0
3.0;1.0;0.0;1.0;0.09090909090909091;58.0;36.0;0.9666666666666667;0.6206896551724138;1.6111111111111112;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9496449322143318;0.03486120077469335;0.015493867010974823;0;1
3.0;1.0;1.0;0.5333333333333333;1.0;52.0;40.0;0.6341463414634146;0.7142857142857143;1.3;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9412903225806452;0.02903225806451613;0.02967741935483871;0;1
2.0;0.0;2.0;0.2;1.0;14.0;70.0;0.3181818181818182;0.9210526315789473;1.0;5.0;0.8888888888888888;4.444444444444445;1.0;0.0;0.9495081967213115;0.026885245901639345;0.02360655737704918;1;0
4.0;0.0;1.0;0.058823529411764705;1.0;30.0;45.0;0.6382978723404256;0.9782608695652174;1.0;1.5;1.0;0.9655172413793104;0.0;0.0;0.9621109607577808;0.02571041948579161;0.012178619756427604;1;0
3.0;1.0;0.0;1.0;0.4090909090909091;58.0;19.0;0.8656716417910447;0.4634146341463415;3.0526315789473686;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9609321453050035;0.01782042494859493;0.021247429746401644;0;1
3.0;1.0;1.0;1.0;0.8333333333333334;54.0;25.0;0.782608695652174;0.5813953488372093;2.16;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9640387275242047;0.01313969571230982;0.022821576763485476;0;1
5.0;0.0;1.0;0.5625;1.0;33.0;49.0;0.673469387755102;0.8448275862068966;1.0;1.4848484848484849;0.96;1.32;0.0;0.0;0.9584214235377027;0.023960535588442564;0.017618040873854827;1;0
3.0;1.0;1.0;1.0;0.3548387096774194;67.0;21.0;0.8589743589743589;0.40384615384615385;3.1904761904761907;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9500351864883885;0.02040816326530612;0.029556650246305417;0;1
3.0;1.0;1.0;1.0;0.6818181818181818;58.0;25.0;0.7945205479452054;0.5319148936170213;2.32;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9557142857142857;0.017857142857142856;0.02642857142857143;0;1
5.0;1.0;2.0;0.88;1.0;31.0;58.0;0.5535714285714286;0.725;1.0;1.8709677419354838;0.9;3.3;1.0;0.0;0.948936170212766;0.01773049645390071;0.03333333333333333;1;0
1.0;1.0;0.0;1.0;0.625;45.0;33.0;0.8181818181818182;0.673469387755102;1.3636363636363635;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9584548104956269;0.02259475218658892;0.018950437317784258;0;1
5.0;0.0;1.0;0.22727272727272727;1.0;14.0;55.0;0.3888888888888889;0.9166666666666666;1.0;3.9285714285714284;0.9;3.3;1.0;0.0;0.9532846715328467;0.027007299270072994;0.01970802919708029;1;0
5.0;1.0;1.0;0.5555555555555556;1.0;19.0;51.0;0.5135135135135135;0.8360655737704918;1.0;2.6842105263157894;0.9;3.3;1.0;0.0;0.9600591715976331;0.019230769230769232;0.020710059171597635;1;0
5.0;1.0;1.0;1.0;0.9166666666666666;21.0;44.0;0.65625;0.7857142857142857;1.0;2.0952380952380953;0.9;3.3;1.0;0.0;0.9734647460197119;0.009097801364670205;0.017437452615617893;1;0
2.0;1.0;0.0;1.0;0.2857142857142857;42.0;44.0;0.9130434782608695;0.7586206896551724;1.0;1.0476190476190477;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9860248447204969;0.0;0.013975155279503106;0;1
5.0;1.0;1.0;0.45161290322580644;1.0;23.0;64.0;0.42592592592592593;0.8205128205128205;1.0;2.782608695652174;0.9;3.3;1.0;0.0;0.9657794676806084;0.0;0.034220532319391636;1;0
5.0;0.0;1.0;0.125;1.0;12.0;57.0;0.3333333333333333;0.95;1.0;4.75;0.9;3.3;1.0;0.0;0.9784517158818835;0.0;0.02154828411811652;1;0
3.0;1.0;1.0;0.4782608695652174;1.0;47.0;57.0;0.6714285714285714;0.8382352941176471;1.0;1.2127659574468086;1.0285714285714285;0.9714285714285714;0.0;0.0;0.972972972972973;0.0;0.02702702702702703;0;1
5.0;0.0;2.0;0.10714285714285714;1.0;15.0;89.0;0.2112676056338028;0.9368421052631579;1.0;5.933333333333334;0.9;3.3;1.0;0.0;0.95141065830721;0.0;0.048589341692789965;1;0
5.0;0.0;1.0;0.1276595744680851;1.0;15.0;80.0;0.24193548387096775;0.9302325581395349;1.0;5.333333333333333;0.9;3.3;1.0;0.0;0.954983922829582;0.002411575562700965;0.04260450160771704;1;0
5.0;1.0;1.0;0.2558139534883721;1.0;20.0;76.0;0.31746031746031744;0.8735632183908046;1.0;3.8;0.9;3.3;1.0;0.0;0.9562398703403565;0.0;0.04376012965964344;1;0
5.0;1.0;1.0;0.39473684210526316;1.0;24.0;71.0;0.3870967741935484;0.8255813953488372;1.0;2.9583333333333335;0.9;3.3;1.0;0.0;0.9564502875924404;0.0;0.043549712407559574;1;0
1.0;0.0;1.0;0.2857142857142857;1.0;33.0;37.0;0.7021276595744681;0.9024390243902439;1.0;1.121212121212121;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9764397905759162;0.007853403141361256;0.015706806282722512;0;1
2.0;0.0;2.0;0.023255813953488372;1.0;29.0;83.0;0.4027777777777778;0.9880952380952381;1.0;2.8620689655172415;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9564474807856533;0.005977796754910333;0.037574722459436376;1;0
1.0;1.0;1.0;0.6585365853658537;1.0;56.0;49.0;0.5773195876288659;0.6447368421052632;1.1428571428571428;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9393939393939394;0.003367003367003367;0.05723905723905724;0;1
4.0;1.0;2.0;0.5;1.0;51.0;72.0;0.5368421052631579;0.7659574468085106;1.0;1.411764705882353;1.0;0.9655172413793104;0.0;0.0;0.9278523489932886;0.016778523489932886;0.05536912751677853;0;1
2.0;1.0;3.0;0.2653061224489796;1.0;21.0;89.0;0.3;0.8725490196078431;1.0;4.238095238095238;0.8888888888888888;4.444444444444445;1.0;0.0;0.9369602763385146;0.009499136442141624;0.0535405872193437;1;0
2.0;1.0;2.0;0.24324324324324326;1.0;17.0;77.0;0.3148148148148148;0.8953488372093024;1.0;4.529411764705882;0.8888888888888888;4.444444444444445;1.0;0.0;0.9391534391534392;0.020282186948853614;0.04056437389770723;1;0
2.0;1.0;2.0;0.3939393939393939;1.0;21.0;73.0;0.3888888888888889;0.8488372093023255;1.0;3.4761904761904763;0.8888888888888888;4.444444444444445;1.0;0.0;0.9445933869526363;0.014298480786416443;0.041108132260947276;1;0
2.0;1.0;1.0;0.37037037037037035;1.0;18.0;67.0;0.4;0.8701298701298701;1.0;3.7222222222222223;0.8888888888888888;4.444444444444445;1.0;0.0;0.9591836734693877;0.006493506493506494;0.03432282003710575;1;0
4.0;1.0;1.0;0.625;1.0;44.0;32.0;0.6470588235294118;0.6808510638297872;1.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.961646398503274;0.0018709073900841909;0.03648269410664172;0;1
1.0;1.0;2.0;0.41379310344827586;1.0;41.0;52.0;0.5857142857142857;0.8125;1.0;1.2682926829268293;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9604147031102733;0.000942507068803016;0.03864278982092366;0;1
2.0;1.0;3.0;0.18181818181818182;1.0;18.0;95.0;0.2465753424657534;0.9047619047619048;1.0;5.277777777777778;0.8888888888888888;4.444444444444445;1.0;0.0;0.9398148148148148;0.0;0.06018518518518518;1;0
1.0;0.0;2.0;0.1590909090909091;1.0;36.0;52.0;0.45;0.8813559322033898;1.0;1.4444444444444444;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9491362763915547;0.0019193857965451055;0.04894433781190019;0;1
2.0;0.0;3.0;0.08163265306122448;1.0;12.0;89.0;0.19672131147540983;0.956989247311828;1.0;7.416666666666667;0.8888888888888888;4.444444444444445;1.0;0.0;0.9488416988416989;0.0;0.05115830115830116;1;0
2.0;0.0;2.0;0.02631578947368421;1.0;9.0;78.0;0.19148936170212766;0.9873417721518988;1.0;8.666666666666666;0.8888888888888888;4.444444444444445;1.0;0.0;0.961;0.0;0.039;1;0
1.0;0.0;2.0;0.0;1.0;29.0;28.0;0.5918367346938775;1.0;1.0357142857142858;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9678068410462777;0.012072434607645875;0.02012072434607646;0;1
1.0;0.0;3.0;0.0;1.0;29.0;33.0;0.5370370370370371;1.0;1.0;1.1379310344827587;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9676113360323887;0.00708502024291498;0.025303643724696356;0;1
2.0;0.0;3.0;0.0;1.0;8.0;65.0;0.24242424242424243;1.0;1.0;8.125;0.8888888888888888;4.444444444444445;1.0;0.0;0.9641025641025641;0.010256410256410256;0.02564102564102564;1;0
5.0;0.0;1.0;0.0;1.0;24.0;47.0;0.631578947368421;1.0;1.0;1.9583333333333333;0.96;1.32;0.0;0.0;0.9838709677419355;0.001075268817204301;0.015053763440860216;1;0
5.0;1.0;1.0;1.0;0.5454545454545454;31.0;45.0;0.7209302325581395;0.6716417910447762;1.0;1.4516129032258065;0.9;3.3;1.0;0.0;0.964021164021164;0.0;0.03597883597883598;1;0
1.0;1.0;0.0;1.0;0.0;40.0;8.0;1.0;0.42105263157894735;5.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9553072625698324;0.03240223463687151;0.012290502793296089;0;1
2.0;0.0;0.0;1.0;0.4;33.0;42.0;0.9428571428571428;0.8936170212765957;1.0;1.2727272727272727;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9678530424799081;0.024110218140068886;0.008036739380022962;1;0
2.0;1.0;0.0;1.0;0.0;30.0;40.0;1.0;0.6451612903225806;1.0;1.3333333333333333;0.8888888888888888;4.444444444444445;1.0;0.0;0.9375;0.037037037037037035;0.02546296296296296;1;0
1.0;2.0;0.0;1.0;0.0;51.0;8.0;1.0;0.26666666666666666;6.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9544910179640719;0.019161676646706587;0.026347305389221556;0;1
3.0;2.0;0.0;1.0;0.2631578947368421;55.0;39.0;0.9166666666666666;0.6724137931034483;1.4102564102564104;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9576271186440678;0.013317191283292978;0.029055690072639227;1;0
1.0;2.0;0.0;1.0;0.0;73.0;8.0;1.0;0.15384615384615385;9.125;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9423769507803121;0.004801920768307323;0.05282112845138055;0;1
4.0;1.0;0.0;1.0;0.07692307692307693;68.0;31.0;0.9577464788732394;0.44285714285714284;2.193548387096774;1.0;1.0;0.9655172413793104;0.0;0.0;0.9292565947242206;0.02038369304556355;0.050359712230215826;0;1
4.0;1.0;1.0;1.0;0.52;54.0;21.0;0.8059701492537313;0.45652173913043476;2.5714285714285716;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9426020408163265;0.008928571428571428;0.04846938775510204;0;1
2.0;1.0;2.0;1.0;0.84;53.0;61.0;0.7162162162162162;0.7093023255813954;1.0;1.150943396226415;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9330808080808081;0.008838383838383838;0.05808080808080808;1;0
2.0;2.0;1.0;1.0;0.29411764705882354;59.0;55.0;0.7972972972972973;0.5188679245283019;1.0727272727272728;1.0;0.8888888888888888;4.444444444444445;1.0;0.0;0.9148148148148149;0.003703703703703704;0.08148148148148149;1;0
