Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
4.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;1.0;0.0;0.0;0;1;0
3.0;0.0;1.0;0.0;0.0;1.0;0.0;16.0;44.0;22.0;0.47058823529411764;1.0;0.55;1.0;2.75;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9748251748251748;0.025174825174825177;0.0;1;0;0
3.0;0.0;0.0;0.0;0.6666666666666666;1.0;0.0;8.0;32.0;22.0;0.5714285714285714;0.8888888888888888;0.6875;1.0;4.0;2.75;0.8;5.2;4.4;1.0;0.0;0.0;0.9889624724061811;0.011037527593818985;0.0;1;0;0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.9615384615384616;0.0;0.038461538461538464;0;0;1
5.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;14.0;0.6470588235294118;0.6842105263157895;1.0;1.5714285714285714;1.8571428571428572;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9572393098274569;0.00900225056264066;0.03375843960990248;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;1.0;12.0;19.0;27.0;0.75;0.8260869565217391;1.0;1.0;1.5833333333333333;2.25;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.980653769179453;0.00266844563042028;0.01667778519012675;1;0;1
5.0;1.0;0.0;0.0;1.0;0.0;0.0;28.0;26.0;2.0;1.0;0.8125;0.25;14.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9636483807005949;0.0039656311962987445;0.03238598810310641;0;0;1
1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;19.0;23.0;1.0;0.9047619047619048;0.92;1.0;4.75;5.75;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9673115410273516;0.00133422281521014;0.03135423615743829;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;16.0;0.13333333333333333;0.59375;1.0;1.0;9.5;8.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9579719813208806;0.00867244829886591;0.0333555703802535;1;0;0
5.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;25.0;0.6666666666666666;0.7027027027027027;1.0;1.0;1.1818181818181819;1.1363636363636365;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.9617192746809939;0.007387508394895903;0.03089321692411014;1;0;1
5.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;12.0;0.6875;0.7222222222222222;1.0;1.8333333333333333;2.1666666666666665;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9707927677329624;0.006954102920723227;0.022253129346314324;0;0;1
5.0;0.0;0.0;2.0;0.0;0.0;1.0;22.0;26.0;13.0;0.6666666666666666;0.7027027027027027;1.0;1.6923076923076923;2.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9712482468443198;0.007713884992987377;0.021037868162692847;1;0;0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;23.0;19.0;23.0;1.0;0.6333333333333333;0.6764705882352942;1.2105263157894737;1.0;1.2105263157894737;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9799139167862266;0.007890961262553802;0.012195121951219513;1;0;1
2.0;0.0;0.0;1.0;0.07692307692307693;0.0;1.0;23.0;20.0;33.0;0.6388888888888888;0.5882352941176471;0.9705882352941176;1.15;1.0;1.65;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;0.9846491228070176;0.01023391812865497;0.005116959064327485;0;1;1
2.0;0.0;0.0;2.0;0.0;0.0;1.0;22.0;20.0;34.0;0.4074074074074074;0.38461538461538464;1.0;1.1;1.0;1.7;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9676025917926566;0.023038156947444204;0.009359251259899209;0;0;1
4.0;0.0;0.0;2.0;0.0;0.0;1.0;24.0;6.0;38.0;0.6;0.2727272727272727;1.0;4.0;1.0;6.333333333333333;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9864661654135338;0.012030075187969926;0.0015037593984962407;0;1;0
5.0;0.0;0.0;2.0;0.0;0.3333333333333333;1.0;7.0;31.0;29.0;0.25925925925925924;0.6739130434782609;0.8529411764705882;1.0;4.428571428571429;4.142857142857143;0.875;3.25;1.75;1.0;0.0;0.0;0.9841867469879518;0.015060240963855422;0.0007530120481927711;1;0;0
4.0;0.0;0.0;2.0;0.1111111111111111;0.0;1.0;25.0;6.0;31.0;0.7352941176470589;0.375;0.96875;4.166666666666667;1.0;5.166666666666667;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9722222222222222;0.0075075075075075074;0.02027027027027027;0;1;0
4.0;0.0;0.0;0.0;0.0;0.0;1.0;24.0;6.0;24.0;0.9230769230769231;0.75;1.0;4.0;1.0;4.0;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9751506024096386;0.0015060240963855422;0.023343373493975902;1;0;0
2.0;1.0;0.0;0.0;1.0;0.0;0.11764705882352941;39.0;20.0;4.0;0.9512195121951219;0.5128205128205128;0.19047619047619047;9.75;5.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9628252788104089;0.01412639405204461;0.023048327137546468;1;1;0
4.0;1.0;1.0;0.0;1.0;0.7647058823529411;0.0;19.0;36.0;22.0;0.59375;0.6792452830188679;0.4230769230769231;1.0;1.894736842105263;1.1578947368421053;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9391495601173021;0.021994134897360705;0.038856304985337244;0;0;1
4.0;1.0;0.0;1.0;0.6666666666666666;0.4;1.0;12.0;29.0;21.0;0.36363636363636365;0.5370370370370371;0.5675675675675675;1.0;2.4166666666666665;1.75;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9476439790575916;0.02318623784592371;0.02916978309648467;0;0;1
4.0;1.0;0.0;2.0;0.21428571428571427;0.0;1.0;5.0;23.0;20.0;0.2631578947368421;0.575;0.8695652173913043;1.0;4.6;4.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9616270145817345;0.013046815042210284;0.02532617037605526;1;0;0
4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;23.0;13.0;0.2222222222222222;0.7666666666666667;1.0;1.0;11.5;6.5;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9672131147540983;0.00546448087431694;0.0273224043715847;0;0;1
4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;23.0;17.0;0.15384615384615385;0.6764705882352942;1.0;1.0;11.5;8.5;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.96066089693155;0.00865460267505901;0.03068450039339103;0;0;1
4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;23.0;18.0;0.14285714285714285;0.6571428571428571;1.0;1.0;11.5;9.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9676656151419558;0.00946372239747634;0.022870662460567823;0;0;1
2.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;6.0;30.0;0.6875;0.375;1.0;3.6666666666666665;1.0;5.0;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9691455696202531;0.007911392405063292;0.022943037974683545;1;1;0
4.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;23.0;6.0;1.0;1.0;1.0;1.0;11.5;3.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.9863247863247864;0.0;0.013675213675213675;1;0;0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9862306368330465;0.0;0.013769363166953529;1;0;0
5.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0;26.0;14.0;1.0;0.896551724137931;0.8235294117647058;1.7857142857142858;1.8571428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.9973285841495992;0.0026714158504007124;0.0;0;0;1
3.0;0.0;0.0;1.0;0.15384615384615385;0.0;1.0;6.0;26.0;35.0;0.3157894736842105;0.6341463414634146;0.9459459459459459;1.0;4.333333333333333;5.833333333333333;0.8;5.2;4.4;1.0;0.0;0.0;0.9867608120035305;0.01323918799646955;0.0;0;0;1
5.0;0.0;0.0;2.0;0.0;0.0;1.0;22.0;26.0;37.0;0.4888888888888889;0.5306122448979592;1.0;1.0;1.1818181818181819;1.6818181818181819;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.955536181342633;0.02005231037489102;0.024411508282476024;1;0;1
3.0;1.0;0.0;1.0;0.7619047619047619;0.0;1.0;32.0;26.0;27.0;0.6037735849056604;0.4126984126984127;0.627906976744186;1.2307692307692308;1.0;1.0384615384615385;2.2857142857142856;3.7142857142857144;0.8571428571428571;0.0;0.0;1.0;0.9281961471103327;0.03239929947460595;0.03940455341506129;0;0;1
1.0;1.0;0.0;2.0;0.47619047619047616;0.0;1.0;22.0;19.0;44.0;0.5116279069767442;0.38;0.8148148148148148;1.1578947368421053;1.0;2.3157894736842106;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9424460431654677;0.02787769784172662;0.029676258992805755;1;1;0
1.0;1.0;0.0;1.0;1.0;0.0;0.6470588235294118;19.0;19.0;34.0;0.6333333333333333;0.40425531914893614;0.6666666666666666;1.0;1.0;1.7894736842105263;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9620018535681186;0.025949953660797033;0.012048192771084338;1;0;0
1.0;2.0;0.0;1.0;1.0;0.0;0.5789473684210527;21.0;19.0;34.0;0.65625;0.3877551020408163;0.6415094339622641;1.105263157894737;1.0;1.7894736842105263;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9602220166512488;0.027752081406105456;0.012025901942645698;1;0;1
2.0;1.0;0.0;0.0;1.0;0.0;0.0;25.0;6.0;20.0;1.0;0.6666666666666666;0.8695652173913043;4.166666666666667;1.0;3.3333333333333335;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9520225776105362;0.0028222013170272815;0.045155221072436504;0;1;1
2.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;20.0;1.0;1.0;1.0;3.6666666666666665;1.0;3.3333333333333335;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9262371615312792;0.0;0.07376283846872082;0;0;1
2.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;6.0;16.0;0.6111111111111112;0.3;1.0;3.6666666666666665;1.0;2.6666666666666665;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9142857142857143;0.012903225806451613;0.0728110599078341;0;1;0
1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;27.0;0.3333333333333333;0.8260869565217391;1.0;1.0;9.5;13.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9504950495049505;0.0039603960396039604;0.04554455445544554;1;0;0
5.0;0.0;0.0;1.0;0.3333333333333333;0.0;1.0;23.0;26.0;17.0;0.8846153846153846;0.8666666666666667;0.9444444444444444;1.3529411764705883;1.5294117647058822;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.952286282306163;0.003976143141153081;0.0437375745526839;1;0;0
5.0;1.0;0.0;0.0;1.0;0.0;0.0;21.0;26.0;14.0;1.0;0.65;0.5;1.5;1.8571428571428572;1.0;0.875;3.25;1.75;1.0;0.0;0.0;0.9434343434343434;0.014141414141414142;0.04242424242424243;0;1;1
1.0;1.0;1.0;0.0;0.5;1.0;0.0;24.0;43.0;23.0;0.5;0.7818181818181819;0.3898305084745763;1.0434782608695652;1.8695652173913044;1.0;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9262948207171314;0.035856573705179286;0.037848605577689244;1;0;0
1.0;1.0;1.0;0.0;1.0;0.7368421052631579;0.0;21.0;33.0;23.0;0.6;0.6346153846153846;0.4107142857142857;1.0;1.5714285714285714;1.0952380952380953;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9472595656670114;0.03412616339193381;0.01861427094105481;1;0;0
1.0;2.0;1.0;0.0;1.0;0.631578947368421;0.0;21.0;31.0;23.0;0.6363636363636364;0.62;0.42592592592592593;1.0;1.4761904761904763;1.0952380952380953;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9533678756476683;0.03212435233160622;0.014507772020725389;1;0;0
5.0;0.0;0.0;0.0;1.0;0.0;0.0;23.0;4.0;14.0;1.0;0.8;0.9333333333333333;5.75;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9630836047774158;0.0010857763300760044;0.035830618892508145;0;1;0
4.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9638157894736842;0.0;0.03618421052631579;0;1;0
4.0;0.0;1.0;0.0;0.0;1.0;0.0;24.0;22.0;22.0;0.6;1.0;0.5789473684210527;1.0909090909090908;1.0;1.0;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9515951595159516;0.0176017601760176;0.030803080308030802;1;1;0
2.0;1.0;1.0;0.0;1.0;0.6363636363636364;0.0;44.0;34.0;2.0;0.7586206896551724;0.6071428571428571;0.05263157894736842;22.0;17.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9353448275862069;0.03879310344827586;0.02586206896551724;0;0;1
4.0;1.0;1.0;0.0;1.0;0.5294117647058824;0.0;19.0;15.0;22.0;0.6785714285714286;0.46875;0.4583333333333333;1.2666666666666666;1.0;1.4666666666666666;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9327641408751334;0.02774813233724653;0.03948772678762007;1;0;0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9478458049886621;0.0;0.05215419501133787;0;1;0
3.0;0.0;1.0;0.0;0.0;1.0;0.0;16.0;20.0;22.0;0.5333333333333333;1.0;0.6111111111111112;1.0;1.25;1.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9481743227326266;0.016489988221436984;0.0353356890459364;1;1;0
3.0;1.0;0.0;0.0;1.0;0.6;0.0;9.0;9.0;22.0;0.75;0.6428571428571429;0.7333333333333333;1.0;1.0;2.4444444444444446;0.8;1.2;4.4;1.0;1.0;0.0;0.9763092269326683;0.00997506234413965;0.01371571072319202;0;1;0
2.0;0.0;1.0;0.0;0.42857142857142855;1.0;0.0;25.0;27.0;2.0;0.78125;0.9;0.16666666666666666;12.5;13.5;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9761904761904762;0.012531328320802004;0.011278195488721804;1;0;1
