Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
2.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;1.0;0.0;0.0;0;1;0
2.0;0.0;1.0;0.0;0.0;1.0;0.0;22.0;20.0;20.0;0.6111111111111112;1.0;0.5882352941176471;1.1;1.0;1.0;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.975;0.025;0.0;0;0;1
2.0;0.0;0.0;1.0;0.0;0.4;1.0;22.0;10.0;12.0;0.6111111111111112;0.5;0.75;2.2;1.0;1.2;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9820971867007673;0.017902813299232736;0.0;1;1;0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;16.0;28.0;24.0;0.8;0.9333333333333333;0.9230769230769231;1.0;1.75;1.5;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9721115537848606;0.00398406374501992;0.02390438247011952;1;0;0
3.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;26.0;22.0;1.0;0.8666666666666667;0.8461538461538461;1.0;3.25;2.75;0.8;5.2;4.4;1.0;0.0;0.0;0.9760119940029985;0.0029985007496251873;0.020989505247376312;1;1;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9643347050754458;0.0;0.03566529492455418;1;0;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9551192145862553;0.0;0.04488078541374474;1;1;1
3.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;26.0;0.16666666666666666;0.5652173913043478;1.0;1.0;6.5;6.5;0.8;5.2;1.2;1.0;0.0;1.0;0.9443671766342142;0.013908205841446454;0.04172461752433936;0;1;1
3.0;0.0;1.0;1.0;0.0;1.0;0.5714285714285714;4.0;20.0;14.0;0.15384615384615385;0.7142857142857143;0.5;1.0;5.0;3.5;0.8;1.2;1.2;1.0;1.0;1.0;0.9552669552669553;0.015873015873015872;0.02886002886002886;0;0;1
1.0;0.0;1.0;1.0;0.0;1.0;1.0;12.0;31.0;35.0;0.3333333333333333;0.7209302325581395;0.7446808510638298;1.0;2.5833333333333335;2.9166666666666665;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9565217391304348;0.017391304347826087;0.02608695652173913;1;1;1
1.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;21.0;25.0;0.5;0.84;0.8620689655172413;1.0;5.25;6.25;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.974512743628186;0.004497751124437781;0.020989505247376312;0;1;0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;34.0;23.0;0.06896551724137931;1.0;0.46;1.0;17.0;11.5;0.6666666666666666;2.3333333333333335;7.666666666666667;1.0;1.0;0.0;0.9607116382505559;0.02001482579688658;0.01927353595255745;1;1;0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;18.0;23.0;0.15384615384615385;1.0;0.6764705882352942;1.0;9.0;11.5;0.6666666666666666;2.3333333333333335;7.666666666666667;1.0;1.0;0.0;0.9441997063142438;0.008076358296622614;0.04772393538913363;1;0;0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;14.0;23.0;0.2222222222222222;1.0;0.7666666666666667;1.0;7.0;11.5;0.6666666666666666;2.3333333333333335;7.666666666666667;1.0;1.0;0.0;0.9472913616398243;0.005124450951683748;0.04758418740849195;0;0;1
5.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;24.0;0.6875;0.7222222222222222;1.0;1.0;1.1818181818181819;1.0909090909090908;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.9569811320754718;0.007547169811320755;0.03547169811320755;1;1;0
