P1;2;3;6;Unnamed: 4
P2;1;5;6;
P3;1;5;7;
P4;2;5;6;
P5;1;5;7;
P6;1;5;7;
P7;2;5;6;
P8;2;5;7;
P9;2;5;6;
P10;1;5;7;
P11;2;5;6;
P12;2;5;6;
P13;1;5;7;
P14;1;5;7;
P15;2;3;7;
P16;2;5;7;
P17;1;5;6;
P18;1;5;6;
P19;2;5;7;
P20;2;5;7;
P21;2;5;7;
P22;1;5;6;
P23;1;5;7;
P24;2;5;6;
P25;1;5;6;
P26;2;5;6;
P27;1;5;6;
P28;1;5;6;
P29;1;3;6;
P30;1;3;6;
P31;2;5;7;
P32;1;5;6;
P33;1;5;6;
P34;2;5;7;
P35;2;5;7;
P36;1;5;6;
P37;1;3;7;
P38;1;3;6;
P39;1;3;6;
P40;1;5;7;
P41;1;5;7;
P42;2;5;6;
P43;1;5;7;
P44;2;5;6;
P45;1;5;7;
P46;2;5;6;
P47;2;5;6;
P48;2;3;6;
P49;2;5;7;
P50;2;5;6;
P51;1;5;7;
P52;1;3;6;
P53;1;5;6;
P54;2;5;6;
P55;2;5;6;
P56;2;5;6;
P57;2;5;7;
P58;1;5;6;
P59;2;5;6;
P60;1;5;7;
P61;2;5;7;
P62;1;3;7;
P63;1;5;7;
P64;1;5;7;
P65;2;5;6;
P66;2;5;7;
P67;1;3;7;
P68;2;5;7;
P69;2;5;6;
P70;2;5;6;
P71;2;5;6;
P72;2;5;6;
P73;2;5;6;
P74;2;5;7;
P75;2;5;7;
P76;1;5;6;
P77;2;5;7;
P78;1;5;6;
