P1;1;3;6;Unnamed: 4
P2;2;5;6;
P3;1;5;6;
P4;2;5;7;
P5;2;5;7;
P6;1;3;6;
P7;1;5;6;
P8;2;5;7;
P9;1;5;7;
P10;2;5;6;
P11;1;4;6;
P12;2;5;7;
P13;1;5;6;
P14;1;5;7;
P15;1;5;7;
P16;1;3;6;
P17;2;5;6;
P18;2;3;7;
P19;2;5;6;
P20;2;5;6;
P21;1;5;6;
P22;1;3;7;
P23;2;3;6;
P24;2;5;7;
P25;2;5;6;
P26;1;5;7;
P27;2;5;6;
P28;2;5;7;
P29;1;5;7;
P30;2;5;6;
P31;1;5;7;
P32;2;5;6;
P33;2;5;6;
P34;2;5;6;
P35;2;5;7;
P36;1;5;7;
P37;1;5;6;
P38;2;5;6;
P39;2;5;7;
P40;1;5;6;
P41;1;5;7;
P42;2;3;7;
P43;2;5;7;
P44;1;5;6;
P45;2;5;7;
P46;2;3;7;
P47;2;5;7;
P48;1;5;6;
P49;2;5;6;
P50;1;5;6;
P51;2;5;7;
P52;2;5;7;
P53;2;5;6;
P54;1;5;6;
P55;2;3;7;
P56;1;5;6;
P57;2;3;7;
P58;2;5;7;
P59;2;5;7;
P60;2;5;7;
P61;1;5;6;
P62;1;5;6;
P63;2;5;7;
P64;1;5;7;
P65;2;5;7;
P66;2;5;6;
P67;1;5;6;
P68;1;5;6;
P69;2;5;6;
P70;2;5;7;
P71;1;5;6;
P72;1;5;6;
P73;1;5;6;
P74;1;5;6;
P75;1;5;6;
P76;1;3;7;
P77;2;4;7;
P78;2;5;6;
P79;1;5;7;
P80;1;5;7;
P81;1;3;7;
P82;1;5;7;
P83;1;5;7;
P84;1;5;7;
P85;1;5;7;
