P1;2;5;6;Unnamed: 4
P2;2;5;7;
P3;1;5;6;
P4;2;5;7;
P5;1;5;6;
P6;2;5;7;
P7;2;5;7;
P8;2;5;6;
P9;1;5;7;
P10;2;4;6;
P11;1;5;7;
P12;2;5;7;
P13;1;5;6;
P14;1;5;6;
P15;2;5;7;
P16;2;5;7;
P17;2;5;6;
P18;2;5;7;
P19;1;5;6;
P20;1;5;7;
P21;1;5;7;
P22;2;5;7;
P23;1;5;6;
P24;1;5;7;
P25;2;5;7;
P26;2;5;6;
P27;2;4;6;
P28;2;5;6;
P29;1;5;7;
P30;2;5;6;
P31;1;5;6;
P32;1;5;6;
P33;1;5;6;
P34;2;5;6;
P35;1;5;6;
P36;1;5;6;
P37;1;5;6;
P38;1;5;7;
P39;2;5;6;
P40;1;5;7;
P41;1;3;7;
P42;1;3;7;
P43;2;5;6;
P44;2;5;7;
P45;1;5;7;
P46;1;5;6;
P47;1;5;6;
P48;2;5;7;
P49;2;5;7;
P50;1;5;6;
P51;1;5;6;
P52;1;5;7;
P53;2;5;6;
P54;1;5;6;
P55;1;5;7;
P56;1;5;7;
P57;2;5;6;
P58;2;5;6;
P59;1;5;7;
P60;2;5;6;
P61;2;3;7;
P62;1;5;7;
P63;2;5;7;
P64;2;5;6;
P65;2;5;6;
P66;1;5;7;
P67;1;5;6;
P68;1;5;6;
