Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
4.0;0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;34.0;0.6666666666666666;0.6571428571428571;1.0;1.0434782608695652;1.0;1.4782608695652173;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9747368421052632;0.0252631578947368;0.0;0;1;1
4.0;0.0;1.0;1.0;0.0;1.0;0.3125;24.0;22.0;27.0;0.5333333333333333;0.8148148148148148;0.627906976744186;1.0909090909090908;1.0;1.2272727272727273;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.96656050955414;0.0334394904458598;0.0;0;1;0
2.0;0.0;2.0;0.0;0.0;1.0;0.0555555555555555;22.0;38.0;21.0;0.5365853658536586;0.9743589743589745;0.5384615384615384;1.0476190476190477;1.809523809523809;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.973972602739726;0.0260273972602739;0.0;1;0;1
4.0;1.0;2.0;0.0;1.0;0.7894736842105263;0.0;43.0;21.0;22.0;0.7413793103448276;0.525;0.3928571428571428;2.0476190476190474;1.0;1.0476190476190477;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9345029239766082;0.039766081871345;0.0257309941520467;0;1;0
2.0;1.0;2.0;0.0;0.875;1.0;0.0;18.0;36.0;20.0;0.5294117647058824;0.72;0.4;1.0;2.0;1.1111111111111112;0.8;4.0;4.0;1.0;0.0;0.0;0.9502645502645504;0.0317460317460317;0.0179894179894179;1;0;1
2.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;20.0;20.0;1.0;0.9090909090909092;0.9090909090909092;1.0;3.333333333333333;3.333333333333333;0.8;4.0;4.0;1.0;0.0;0.0;0.9622356495468278;0.0015105740181268;0.0362537764350453;1;0;0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.957282913165266;0.0;0.0427170868347338;1;0;0
2.0;1.0;0.0;0.0;1.0;0.0;0.0;36.0;20.0;20.0;1.0;0.5882352941176471;0.5882352941176471;1.8;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9504881450488144;0.00976290097629;0.0397489539748954;0;0;1
3.0;0.0;0.0;1.0;0.4;0.0;1.0;8.0;26.0;32.0;0.4444444444444444;0.65;0.8888888888888888;1.0;3.25;4.0;0.8;5.2;4.4;1.0;0.0;0.0;0.963150289017341;0.0101156069364161;0.0267341040462427;1;0;0
2.0;1.0;0.0;1.0;0.8;0.0;1.0;30.0;20.0;12.0;0.75;0.5263157894736842;0.6;2.5;1.6666666666666667;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9603746397694524;0.0129682997118155;0.0266570605187319;0;0;1
2.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;20.0;4.0;0.9166666666666666;0.9090909090909092;1.0;5.5;5.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.956997084548105;0.0014577259475218;0.0415451895043731;0;1;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;25.0;0.8571428571428571;0.9047619047619048;1.0;1.0;1.5833333333333333;2.083333333333333;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9544138929088278;0.0014471780028943;0.0441389290882778;1;0;1
2.0;1.0;0.0;0.0;1.0;0.0;0.0;26.0;20.0;2.0;1.0;0.8333333333333334;0.3333333333333333;13.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9494505494505494;0.0029304029304029;0.0476190476190476;0;1;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9467366841710428;0.0;0.0532633158289572;1;0;0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;31.0;19.0;23.0;1.0;0.5;0.5476190476190477;1.631578947368421;1.0;1.2105263157894737;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.933431952662722;0.0140532544378698;0.0525147928994082;0;0;1
1.0;0.0;0.0;1.0;0.3636363636363636;0.0;1.0;16.0;19.0;14.0;0.5925925925925926;0.5588235294117647;0.7777777777777778;1.1428571428571428;1.3571428571428572;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9523076923076924;0.0115384615384615;0.0361538461538461;0;0;1
4.0;0.0;0.0;2.0;0.0;0.0;1.0;24.0;6.0;29.0;0.7741935483870968;0.4615384615384615;1.0;4.0;1.0;4.833333333333333;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9607535321821036;0.0054945054945054;0.0337519623233908;0;1;0
1.0;0.0;0.0;1.0;0.0;0.75;1.0;12.0;22.0;7.0;0.631578947368421;0.8461538461538461;0.7;1.7142857142857142;3.142857142857143;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9659000793021412;0.0055511498810467;0.028548770816812;0;0;1
4.0;0.0;0.0;0.0;0.0;0.0;1.0;24.0;6.0;25.0;0.8888888888888888;0.6666666666666666;1.0;4.0;1.0;4.166666666666667;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9430577223088924;0.0023400936037441;0.0546021840873634;1;0;0
1.0;1.0;0.0;0.0;1.0;0.0;0.0;30.0;19.0;3.0;1.0;0.5135135135135135;0.1428571428571428;10.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9289575289575288;0.0138996138996138;0.0571428571428571;1;0;0
2.0;2.0;0.0;0.0;1.0;0.0;0.0;49.0;20.0;20.0;1.0;0.425531914893617;0.425531914893617;2.45;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.942603071948262;0.0218270008084074;0.0355699272433306;0;0;1
5.0;1.0;0.0;1.0;1.0;0.0;0.72;47.0;26.0;32.0;0.7230769230769231;0.3768115942028985;0.5614035087719298;1.807692307692308;1.0;1.2307692307692308;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9330104923325262;0.0347054075867635;0.0322841000807102;1;1;0
1.0;0.0;1.0;1.0;0.0714285714285714;1.0;0.4285714285714285;3.0;33.0;29.0;0.1304347826086956;0.825;0.6590909090909091;1.0;11.0;9.666666666666666;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9619611158072696;0.0177514792899408;0.0202874049027895;1;0;0
1.0;0.0;1.0;1.0;0.0833333333333333;1.0;0.3333333333333333;3.0;31.0;27.0;0.1578947368421052;0.8611111111111112;0.675;1.0;10.333333333333334;9.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9457881567973312;0.0141784820683903;0.0400333611342785;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;18.0;0.1176470588235294;0.5588235294117647;1.0;1.0;9.5;9.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.942643391521197;0.0124688279301745;0.0448877805486284;1;0;1
