Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
4.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
3.0;0.0;0.0;1.0;0.0;0.0;1.0;16.0;26.0;39.0;0.4848484848484848;0.6046511627906976;1.0;1.0;1.625;2.4375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9638297872340426;0.0361702127659574;0.0;1;1;0
1.0;1.0;0.0;0.0;0.8333333333333334;0.0;1.0;17.0;19.0;29.0;0.7391304347826086;0.6333333333333333;0.8529411764705882;1.0;1.1176470588235294;1.7058823529411764;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.984743411927878;0.015256588072122;0.0;1;0;0
3.0;1.0;0.0;0.0;1.0;0.0;0.2777777777777778;34.0;26.0;27.0;0.8717948717948718;0.5306122448979592;0.6;1.3076923076923077;1.0;1.0384615384615383;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9691275167785236;0.0308724832214765;0.0;0;1;1
1.0;1.0;0.0;1.0;0.3125;0.0;1.0;7.0;19.0;39.0;0.3043478260869565;0.475;0.8863636363636364;1.0;2.7142857142857144;5.571428571428571;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9357142857142856;0.01875;0.0455357142857142;1;0;1
3.0;2.0;0.0;1.0;0.4;0.0;1.0;22.0;26.0;21.0;0.5945945945945946;0.5531914893617021;0.7777777777777778;1.0476190476190477;1.238095238095238;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.9377777777777778;0.0186666666666666;0.0435555555555555;0;1;1
1.0;0.0;1.0;0.0;0.0;1.0;0.2666666666666666;2.0;34.0;27.0;0.0952380952380952;0.8947368421052632;0.6428571428571429;1.0;17.0;13.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9454424484364604;0.0126413838988689;0.0419161676646706;0;0;1
3.0;0.0;1.0;1.0;0.0;0.6363636363636364;1.0;16.0;20.0;44.0;0.3076923076923077;0.4761904761904761;0.7586206896551724;1.0;1.25;2.75;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9360158311345648;0.0237467018469656;0.0402374670184696;0;1;0
1.0;0.0;1.0;1.0;0.0;0.6;1.0;2.0;28.0;18.0;0.0769230769230769;0.6511627906976745;0.6666666666666666;1.0;14.0;9.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9525101763907734;0.0162822252374491;0.0312075983717774;1;0;1
3.0;0.0;1.0;2.0;0.0;0.4705882352941176;1.0;16.0;14.0;39.0;0.3902439024390244;0.4516129032258064;0.8297872340425532;1.1428571428571428;1.0;2.7857142857142856;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9530931339225016;0.0169952413324269;0.0299116247450713;1;1;0
3.0;0.0;0.0;1.0;0.0;0.4;1.0;16.0;8.0;27.0;0.6956521739130435;0.6153846153846154;0.9310344827586208;2.0;1.0;3.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9641350210970464;0.0049226441631504;0.030942334739803;0;1;0
2.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.96011396011396;0.0;0.0398860398860398;0;1;0
2.0;0.0;1.0;0.0;0.0;1.0;0.0;22.0;21.0;20.0;0.5945945945945946;1.0;0.5714285714285714;1.1;1.05;1.0;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9482636428065202;0.0106307583274273;0.0411055988660524;0;1;0
2.0;0.0;2.0;0.0;0.0;1.0;0.0;22.0;19.0;20.0;0.6285714285714286;1.0;0.6060606060606061;1.1578947368421053;1.0;1.0526315789473684;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9599708879184862;0.0094614264919941;0.0305676855895196;0;1;1
1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;35.0;3.0;0.1111111111111111;1.0;0.1578947368421052;1.0;17.5;1.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9621267297887836;0.0116533139111434;0.0262199563000728;0;0;1
1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;26.0;3.0;0.2222222222222222;1.0;0.3;1.0;13.0;1.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.952485380116959;0.0051169590643274;0.0423976608187134;1;1;0
1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;19.0;3.0;1.0;1.0;1.0;1.0;9.5;1.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9538346984363366;0.0;0.0461653015636634;1;0;0
4.0;1.0;0.0;0.0;1.0;0.0;0.0;41.0;23.0;22.0;1.0;0.575;0.5641025641025641;1.8636363636363635;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9419117647058824;0.0125;0.0455882352941176;0;0;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;19.0;29.0;0.25;0.76;1.0;1.0;9.5;14.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9669230769230768;0.0046153846153846;0.0284615384615384;1;0;0
5.0;0.0;0.0;0.0;0.2;0.0;1.0;23.0;26.0;19.0;0.8214285714285714;0.8125;0.95;1.2105263157894737;1.368421052631579;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.96771714066103;0.0046118370484242;0.0276710222905457;1;0;0
4.0;0.0;0.0;0.0;1.0;0.0;0.0;29.0;23.0;6.0;1.0;0.8214285714285714;0.5454545454545454;4.833333333333333;3.8333333333333335;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9672131147540984;0.0039032006245121;0.0288836846213895;0;0;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.957613814756672;0.0;0.0423861852433281;1;1;0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0;6.0;20.0;1.0;0.6666666666666666;0.8695652173913043;4.166666666666667;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.972312703583062;0.002442996742671;0.0252442996742671;0;0;1
2.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;6.0;14.0;0.6470588235294118;0.3333333333333333;1.0;3.6666666666666665;1.0;2.333333333333333;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9541062801932368;0.0096618357487922;0.036231884057971;0;0;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.95850622406639;0.0;0.0414937759336099;0;0;1
3.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;19.0;0.2352941176470588;0.6666666666666666;1.0;1.0;6.5;4.75;0.8;5.2;1.2;1.0;0.0;1.0;0.9577345731191884;0.0109890109890109;0.0312764158918005;1;1;0
3.0;0.0;1.0;1.0;0.0;1.0;0.3809523809523809;4.0;27.0;14.0;0.1212121212121212;0.7714285714285715;0.4;1.0;6.75;3.5;0.8;1.2;1.2;1.0;1.0;1.0;0.9525021204410518;0.0245971162001696;0.0229007633587786;1;0;0
5.0;0.0;1.0;0.0;0.0;1.0;0.0;22.0;35.0;14.0;0.7096774193548387;1.0;0.6086956521739131;1.5714285714285714;2.5;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9717064544650752;0.0079575596816976;0.0203359858532272;1;0;1
3.0;0.0;1.0;1.0;0.0;0.5833333333333334;1.0;4.0;13.0;34.0;0.1739130434782608;0.52;0.8292682926829268;1.0;3.25;8.5;0.8;1.2;4.4;1.0;1.0;0.0;0.9664607237422772;0.0167696381288614;0.0167696381288614;0;1;0
5.0;0.0;0.0;1.0;0.0;1.0;0.8333333333333334;22.0;32.0;7.0;0.6666666666666666;0.8648648648648649;0.5384615384615384;3.142857142857143;4.571428571428571;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9854147675478578;0.0100273473108477;0.0045578851412944;1;0;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;6.0;22.0;1.0;1.0;1.0;1.0;1.5;5.5;0.8;1.2;4.4;1.0;1.0;0.0;0.9641873278236914;0.0;0.0358126721763085;1;1;0
5.0;0.0;0.0;0.0;0.0;1.0;0.0;22.0;30.0;2.0;0.8461538461538461;1.0;0.3333333333333333;11.0;15.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9558823529411764;0.0036764705882352;0.0404411764705882;0;0;1
1.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9630331753554502;0.0;0.0369668246445497;1;0;0
2.0;1.0;0.0;0.0;1.0;0.0;0.0;27.0;20.0;20.0;1.0;0.8;0.8;1.35;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9709583736689256;0.004840271055179;0.0242013552758954;0;1;0
1.0;0.0;1.0;0.0;0.1176470588235294;1.0;0.0;4.0;36.0;23.0;0.1904761904761904;0.9473684210526316;0.5476190476190477;1.0;9.0;5.75;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9632850241545894;0.0183574879227053;0.0183574879227053;0;0;1
1.0;0.0;1.0;1.0;0.0;0.5384615384615384;1.0;2.0;26.0;16.0;0.0909090909090909;0.6666666666666666;0.6956521739130435;1.0;13.0;8.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.958904109589041;0.0195694716242661;0.0215264187866927;0;0;1
4.0;0.0;0.0;2.0;0.0;0.1;1.0;24.0;24.0;32.0;0.6857142857142857;0.7058823529411765;0.9696969696969696;1.0;1.0;1.3333333333333333;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.978744939271255;0.0111336032388663;0.0101214574898785;1;0;0
2.0;1.0;0.0;0.0;1.0;0.0;0.1764705882352941;39.0;6.0;23.0;0.9285714285714286;0.2307692307692307;0.575;6.5;1.0;3.8333333333333335;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9552238805970148;0.0199004975124378;0.0248756218905472;0;0;1
