Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
5.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;7.0;0.8148148148148148;0.8387096774193549;1.0;3.142857142857143;3.7142857142857135;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9933065595716198;0.0066934404283801;0.0;0;1;1
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9827437446074202;0.0;0.0172562553925798;1;0;0
3.0;1.0;0.0;0.0;1.0;0.0;0.0;14.0;26.0;22.0;1.0;0.7222222222222222;0.6875;1.0;1.8571428571428568;1.5714285714285714;0.8;5.2;4.4;1.0;0.0;0.0;0.9820359281437124;0.0074850299401197;0.0104790419161676;0;1;0
3.0;0.0;1.0;0.0;0.1111111111111111;1.0;0.0;6.0;24.0;22.0;0.25;0.9230769230769232;0.5238095238095238;1.0;4.0;3.6666666666666665;0.8;1.2;4.4;1.0;1.0;0.0;0.981677237491191;0.0140944326990838;0.0042283298097251;1;1;0
3.0;0.0;1.0;0.0;0.1428571428571428;1.0;0.0;6.0;20.0;22.0;0.3;0.9090909090909092;0.5789473684210527;1.0;3.333333333333333;3.6666666666666665;0.8;1.2;4.4;1.0;1.0;0.0;0.9660326086956522;0.0108695652173913;0.0230978260869565;1;1;1
3.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;10.0;22.0;0.5;1.0;0.8461538461538461;1.0;2.5;5.5;0.8;1.2;4.4;1.0;1.0;0.0;0.956343792633015;0.0027285129604365;0.0409276944065484;0;1;1
3.0;0.0;0.0;1.0;0.0;0.1;1.0;4.0;8.0;26.0;0.1538461538461538;0.2857142857142857;0.9285714285714286;1.0;2.0;6.5;0.8;1.2;1.2;1.0;1.0;1.0;0.946793997271487;0.015006821282401;0.0381991814461118;1;1;1
3.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;6.0;14.0;0.3333333333333333;0.4285714285714285;1.0;1.0;1.5;3.5;0.8;1.2;1.2;1.0;1.0;1.0;0.9551820728291316;0.0056022408963585;0.0392156862745098;1;0;0
1.0;1.0;0.0;1.0;1.0;0.0;0.4210526315789473;31.0;19.0;31.0;0.7948717948717948;0.4130434782608695;0.62;1.631578947368421;1.0;1.631578947368421;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9426399447131996;0.0186592950932964;0.0387007601935038;1;1;1
