Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
2.0;0.0;1.0;0.0;39.0;21.0;1.0;0.4468085106382978;1.8571428571428568;1.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
3.0;0.0;1.0;0.0;49.0;21.0;1.0;0.3387096774193548;2.333333333333333;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0
6.0;4.0;1.0;0.4933333333333333;88.0;58.0;0.704;0.4360902255639097;1.5172413793103448;1.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
7.0;5.0;1.0;0.5698924731182796;106.0;63.0;0.6666666666666666;0.4038461538461538;1.6825396825396826;1.0;1.181818181818182;0.9090909090909092;0.0;1.0;1.0;0.0;0.0;0.0
8.0;5.0;1.0;0.6636363636363637;118.0;94.0;0.6178010471204188;0.4607843137254901;1.25531914893617;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0
9.0;8.0;0.9913793103448276;1.0;123.0;137.0;0.5146443514644351;0.5436507936507936;1.0;1.113821138211382;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0
9.0;9.0;0.7857142857142857;1.0;129.0;175.0;0.4558303886925795;0.5912162162162162;1.0;1.3565891472868217;0.8888888888888888;2.333333333333333;1.0;0.0;0.9548611111111112;0.0451388888888888;0.0;0.0
11.0;9.0;0.9477124183006536;1.0;158.0;174.0;0.5080385852090032;0.5454545454545454;1.0;1.1012658227848102;0.9285714285714286;1.5;0.0;0.0;0.9612903225806452;0.0387096774193548;0.0;0.0
20.0;18.0;0.8947368421052632;1.0;268.0;306.0;0.484629294755877;0.5454545454545454;1.0;1.1417910447761197;0.9285714285714286;1.5;0.0;0.0;0.9310344827586208;0.0689655172413793;0.0;1.0
23.0;23.0;0.7305825242718447;1.0;314.0;433.0;0.4325068870523416;0.5899182561307902;1.0;1.3789808917197452;0.9285714285714286;1.5;0.0;0.0;0.9106002554278416;0.053639846743295;0.0357598978288633;1.0
24.0;24.0;0.7211981566820277;1.0;326.0;444.0;0.4289473684210526;0.5865257595772787;1.0;1.361963190184049;1.181818181818182;0.9090909090909092;0.0;1.0;0.9143206854345164;0.05140758873929;0.0342717258261933;1.0
27.0;29.0;0.7307692307692307;1.0;374.0;515.0;0.4308755760368664;0.5878995433789954;1.0;1.3770053475935828;0.9285714285714286;1.5;0.0;0.0;0.9038054968287528;0.0465116279069767;0.0496828752642706;1.0
27.0;30.0;0.7100591715976331;1.0;373.0;517.0;0.4238636363636364;0.5895096921322691;1.0;1.386058981233244;1.181818181818182;0.9090909090909092;0.0;1.0;0.9097586568730324;0.04302203567681;0.0472193074501574;1.0
30.0;32.0;0.7421150278293135;1.0;413.0;560.0;0.4338235294117647;0.5833333333333334;1.0;1.3559322033898304;0.9285714285714286;1.5;0.0;0.0;0.9134241245136188;0.0486381322957198;0.0379377431906614;1.0
32.0;33.0;0.7739130434782608;1.0;458.0;585.0;0.4433688286544046;0.5679611650485437;1.0;1.277292576419214;1.181818181818182;0.9090909090909092;0.0;1.0;0.9281164695177434;0.0400363967242948;0.0318471337579617;0.0
35.0;32.0;0.8359511343804538;1.0;492.0;583.0;0.4619718309859155;0.5489642184557438;1.0;1.184959349593496;1.181818181818182;0.9090909090909092;0.0;1.0;0.9163763066202092;0.03397212543554;0.0496515679442508;0.0
36.0;34.0;0.7812995245641838;1.0;501.0;652.0;0.4425795053003533;0.5694323144104804;1.0;1.3013972055888223;0.8888888888888888;2.333333333333333;1.0;0.0;0.9273927392739274;0.0288778877887788;0.0437293729372937;0.0
38.0;35.0;0.8087774294670846;1.0;529.0;659.0;0.4532990574121679;0.5608510638297872;1.0;1.2457466918714557;0.9285714285714286;1.5;0.0;0.0;0.92914653784219;0.0281803542673107;0.0426731078904992;0.0
43.0;38.0;0.899236641221374;1.0;602.0;676.0;0.4789180588703262;0.5343873517786562;1.0;1.1229235880398671;0.9285714285714286;1.5;0.0;0.0;0.9374529012810852;0.0203466465712132;0.0422004521477015;0.0
44.0;39.0;0.8908554572271387;1.0;612.0;699.0;0.4744186046511628;0.5364543361473523;1.0;1.142156862745098;0.8888888888888888;2.333333333333333;1.0;0.0;0.9419544452608376;0.0183688464364437;0.0396767083027185;0.0
45.0;39.0;0.9026548672566372;1.0;620.0;699.0;0.4776579352850539;0.5331807780320366;1.0;1.1274193548387097;0.8888888888888888;2.333333333333333;1.0;0.0;0.9422936449963476;0.0182615047479912;0.039444850255661;0.0
