Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;1.0;1.0;0.0;1.0;0.5714285714285714;22.0;34.0;28.0;0.5;0.8095238095238095;0.6666666666666666;1.0;1.5454545454545454;1.2727272727272727;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9654731457800512;0.0140664961636828;0.0204603580562659;1.0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;36.0;20.0;0.4230769230769231;1.0;0.4;1.1;1.8;1.0;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9531941808981658;0.0189753320683111;0.027830487033523;1.0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;25.0;20.0;0.8148148148148148;1.0;0.8;1.1;1.25;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9587324981577008;0.0036845983787767;0.0375829034635224;2.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;20.0;14.0;0.6470588235294118;0.625;1.0;1.5714285714285714;1.4285714285714286;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9655172413793104;0.0089955022488755;0.025487256371814;2.0
0.0;0.0;2.0;0.0;0.0;1.0;22.0;20.0;14.0;0.6470588235294118;0.625;1.0;1.5714285714285714;1.4285714285714286;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9683257918552036;0.0090497737556561;0.0226244343891402;2.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;20.0;6.0;0.8461538461538461;0.8333333333333334;1.0;3.6666666666666665;3.333333333333333;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9859703819173812;0.0031176929072486;0.0109119251753702;2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9608574091332712;0.0;0.0391425908667288;1.0
0.0;0.0;2.0;0.0;0.0;1.0;22.0;6.0;52.0;0.4074074074074074;0.1578947368421052;1.0;3.6666666666666665;1.0;8.666666666666666;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9118198874296436;0.0300187617260788;0.0581613508442776;0.0
1.0;0.0;2.0;0.5384615384615384;0.0;1.0;18.0;6.0;46.0;0.4090909090909091;0.1304347826086956;0.7666666666666667;3.0;1.0;7.666666666666667;0.8;1.2;4.0;1.0;1.0;0.0;0.8968105065666041;0.0375234521575985;0.0656660412757973;1.0
1.0;1.0;2.0;0.2857142857142857;1.0;0.8571428571428571;10.0;41.0;38.0;0.2040816326530612;0.6307692307692307;0.5846153846153846;1.0;4.1;3.8;0.8;4.0;4.0;1.0;0.0;0.0;0.8975332068311196;0.0426944971537001;0.0597722960151802;0.0
1.0;0.0;0.0;1.0;0.0;0.0;29.0;20.0;20.0;1.0;0.7407407407407407;0.7407407407407407;1.45;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9567642956764296;0.00976290097629;0.0334728033472803;1.0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;18.0;20.0;0.6470588235294118;1.0;0.625;1.2222222222222223;1.0;1.1111111111111112;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9094594594594596;0.0162162162162162;0.0743243243243243;1.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;20.0;34.0;0.6111111111111112;0.5882352941176471;1.0;1.1;1.0;1.7;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.8921739130434783;0.0243478260869565;0.0834782608695652;0.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;20.0;20.0;1.0;1.0;1.0;1.0;5.0;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9225941422594144;0.0;0.0774058577405857;0.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;20.0;20.0;1.0;1.0;1.0;1.0;5.0;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9319727891156464;0.0;0.0680272108843537;0.0
0.0;0.0;0.0;0.0;0.0;1.0;4.0;20.0;21.0;0.8;0.9523809523809524;1.0;1.0;5.0;5.25;0.8;4.0;4.0;1.0;0.0;0.0;0.9642857142857144;0.0025510204081632;0.0331632653061224;0.0
0.0;1.0;0.0;0.0;1.0;0.1666666666666666;4.0;32.0;22.0;0.2222222222222222;0.9411764705882352;0.6470588235294118;1.0;8.0;5.5;0.8;4.0;4.0;1.0;0.0;0.0;0.9323076923076924;0.043076923076923;0.0246153846153846;0.0
0.0;0.0;0.0;0.0;1.0;0.0;4.0;24.0;20.0;0.5;1.0;0.8333333333333334;1.0;6.0;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9483870967741936;0.0129032258064516;0.0387096774193548;0.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;20.0;20.0;1.0;1.0;1.0;1.0;5.0;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9651567944250872;0.0;0.0348432055749128;0.0
1.0;0.0;0.0;1.0;0.3529411764705882;0.0;39.0;26.0;20.0;0.8666666666666667;0.6046511627906976;0.4651162790697674;1.95;1.3;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.5072463768115942;0.3333333333333333;0.1594202898550724;2.0
