Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
4.0;2.0;1.0;0.5737704918032787;74.0;56.0;0.6788990825688074;0.4786324786324786;1.3214285714285714;1.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
6.0;6.0;1.0;0.5607476635514018;120.0;81.0;0.6666666666666666;0.4308510638297872;1.4814814814814814;1.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
7.0;7.0;1.0;0.6746031746031746;134.0;106.0;0.6118721461187214;0.4568965517241379;1.2641509433962264;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0
8.0;7.0;1.0;0.631578947368421;141.0;105.0;0.6266666666666667;0.4411764705882353;1.3428571428571427;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0
9.0;8.0;1.0;0.8405797101449275;146.0;137.0;0.5572519083969466;0.4981818181818181;1.0656934306569343;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;0.0
12.0;10.0;1.0;0.7650602409638554;179.0;148.0;0.5849673202614379;0.4713375796178344;1.2094594594594594;1.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
18.0;11.0;1.0;0.5112781954887218;279.0;157.0;0.672289156626506;0.3711583924349881;1.7770700636942676;1.0;0.9285714285714286;1.5;0.0;0.0;0.9571428571428572;0.0428571428571428;0.0;0.0
19.0;11.0;1.0;0.4927536231884058;284.0;157.0;0.6761904761904762;0.3625866050808314;1.8089171974522291;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;0.958139534883721;0.041860465116279;0.0;0.0
28.0;15.0;1.0;0.4030226700251889;410.0;181.0;0.7192982456140351;0.3131487889273356;2.265193370165746;1.0;0.9285714285714286;1.5;0.0;0.0;0.982363315696649;0.0176366843033509;0.0;1.0
31.0;16.0;1.0;0.4101995565410199;464.0;195.0;0.7149460708782742;0.3018575851393189;2.3794871794871795;1.0;1.181818181818182;0.9090909090909092;0.0;1.0;0.9380530973451328;0.0294985250737463;0.0324483775811209;1.0
33.0;22.0;1.0;0.5409836065573771;501.0;285.0;0.6549019607843137;0.3686934023285899;1.7578947368421052;1.0;0.9285714285714286;1.5;0.0;0.0;0.9388264669163544;0.0124843945068664;0.048689138576779;1.0
34.0;26.0;1.0;0.6524390243902439;505.0;342.0;0.6113801452784504;0.4100719424460431;1.476608187134503;1.0;0.9285714285714286;1.5;0.0;0.0;0.9598583234946872;0.0059031877213695;0.0342384887839433;0.0
35.0;26.0;1.0;0.6318897637795275;516.0;342.0;0.6164874551971327;0.4023529411764706;1.5087719298245614;1.0;0.8888888888888888;2.333333333333333;1.0;0.0;0.9606025492468134;0.0057937427578215;0.033603707995365;0.0
39.0;28.0;1.0;0.6337522441651705;570.0;374.0;0.6175514626218852;0.40171858216971;1.5240641711229947;1.0;0.9285714285714286;1.5;0.0;0.0;0.9732620320855616;0.002139037433155;0.0245989304812834;0.0
43.0;30.0;1.0;0.6586151368760065;634.0;430.0;0.6078619367209971;0.4091341579448144;1.4744186046511627;1.0;0.9285714285714286;1.5;0.0;0.0;0.9493087557603688;0.0193548387096774;0.0313364055299539;1.0
46.0;33.0;1.0;0.7112462006079028;671.0;489.0;0.5891132572431957;0.4263295553618134;1.3721881390593047;1.0;0.9285714285714286;1.5;0.0;0.0;0.9582978723404256;0.0161702127659574;0.025531914893617;1.0
47.0;35.0;1.0;0.7748148148148148;688.0;544.0;0.5681255161023947;0.446267432321575;1.2647058823529411;1.0;0.9285714285714286;1.5;0.0;0.0;0.9630225080385852;0.0144694533762057;0.022508038585209;1.0
47.0;36.0;1.0;0.8071216617210683;687.0;554.0;0.5580828594638505;0.4511400651465798;1.240072202166065;1.0;1.181818181818182;0.9090909090909092;0.0;1.0;0.9659000793021412;0.0134813639968279;0.0206185567010309;1.0
