Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;1.0;1.0;13.0;21.0;1.0;1.0;1.0;1.6153846153846154;0.9285714285714286;1.5;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;1.0;13.0;40.0;0.3023255813953488;1.0;1.0;3.076923076923077;1.181818181818182;0.9090909090909092;0.0;1.0;1.0;0.0;0.0;1.0
0.0;5.0;0.0;1.0;13.0;127.0;0.1092436974789916;1.0;1.0;9.76923076923077;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
3.0;8.0;0.25;1.0;58.0;201.0;0.2436974789915966;0.8170731707317073;1.0;3.4655172413793105;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
3.0;10.0;0.2;1.0;57.0;241.0;0.2057761732851985;0.8456140350877193;1.0;4.228070175438597;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
8.0;13.0;0.38;1.0;127.0;321.0;0.297423887587822;0.7379310344827587;1.0;2.52755905511811;0.9285714285714286;1.5;0.0;0.0;0.9561200923787528;0.0438799076212471;0.0;1.0
10.0;16.0;0.4011627906976744;1.0;151.0;365.0;0.305050505050505;0.7256461232604374;1.0;2.4172185430463577;0.9285714285714286;1.5;0.0;0.0;0.9678714859437751;0.0321285140562249;0.0;1.0
11.0;16.0;0.4010989010989011;1.0;159.0;374.0;0.3040152963671128;0.7192307692307692;1.0;2.352201257861635;1.181818181818182;0.9090909090909092;0.0;1.0;0.9732824427480916;0.0267175572519083;0.0;1.0
14.0;18.0;0.4473007712082262;1.0;187.0;410.0;0.3246527777777778;0.702054794520548;1.0;2.192513368983957;0.9285714285714286;1.5;0.0;0.0;0.9526226734348562;0.0473773265651438;0.0;0.0
15.0;19.0;0.4784810126582278;1.0;197.0;416.0;0.3327702702702703;0.687603305785124;1.0;2.1116751269035534;0.8888888888888888;2.333333333333333;1.0;0.0;0.9573770491803278;0.0426229508196721;0.0;0.0
17.0;22.0;0.5092592592592593;1.0;233.0;453.0;0.350375939849624;0.6731054977711739;1.0;1.944206008583691;0.9285714285714286;1.5;0.0;0.0;0.9702380952380952;0.0297619047619047;0.0;1.0
20.0;23.0;0.5224839400428265;1.0;257.0;477.0;0.3549723756906077;0.6615811373092927;1.0;1.856031128404669;1.181818181818182;0.9090909090909092;0.0;1.0;0.9806896551724138;0.0193103448275862;0.0;0.0
21.0;23.0;0.556745182012848;1.0;268.0;477.0;0.364625850340136;0.6472184531886025;1.0;1.7798507462686568;0.8888888888888888;1.1111111111111112;1.0;1.0;0.98110661268556;0.0188933873144399;0.0;0.0
22.0;24.0;0.5329341317365269;1.0;275.0;522.0;0.3543814432989691;0.6615969581749049;1.0;1.8981818181818184;0.8888888888888888;2.333333333333333;1.0;0.0;0.9770992366412212;0.0229007633587786;0.0;0.0
23.0;28.0;0.4945848375451263;1.0;282.0;575.0;0.3373205741626794;0.6772673733804476;1.0;2.039007092198581;0.8888888888888888;2.333333333333333;1.0;0.0;0.981042654028436;0.0189573459715639;0.0;0.0
24.0;32.0;0.4456869009584664;1.0;287.0;647.0;0.3143483023001095;0.6987041036717062;1.0;2.254355400696864;0.8888888888888888;2.333333333333333;1.0;0.0;0.9607218683651804;0.0106157112526539;0.0286624203821656;0.0
25.0;33.0;0.4525316455696203;1.0;294.0;653.0;0.3174946004319654;0.6954206602768903;1.0;2.2210884353741496;0.8888888888888888;2.333333333333333;1.0;0.0;0.9642857142857144;0.0084033613445378;0.0273109243697479;0.0
26.0;34.0;0.4473282442748091;1.0;301.0;676.0;0.3148535564853556;0.6976264189886481;1.0;2.2458471760797343;0.8888888888888888;2.333333333333333;1.0;0.0;0.968335035750766;0.0061287027579162;0.0255362614913176;0.0
27.0;34.0;0.4595419847328244;1.0;309.0;676.0;0.3205394190871369;0.691914022517912;1.0;2.1877022653721685;0.8888888888888888;2.333333333333333;1.0;0.0;0.9685916919959472;0.0060790273556231;0.0253292806484295;0.0
31.0;37.0;0.4876373626373626;1.0;368.0;749.0;0.3357664233576642;0.6784420289855072;1.0;2.035326086956522;0.9285714285714286;1.5;0.0;0.0;0.967828418230563;0.0125111706881143;0.0196604110813226;0.0
32.0;37.0;0.5240715268225584;1.0;389.0;748.0;0.3485663082437276;0.662533215234721;1.0;1.922879177377892;0.8888888888888888;2.333333333333333;1.0;0.0;0.9568221070811744;0.0112262521588946;0.0319516407599309;0.0
39.0;38.0;0.646746347941567;1.0;500.0;774.0;0.3990422984836392;0.6137985725614592;1.0;1.548;0.9285714285714286;1.5;0.0;0.0;0.970266040688576;0.0054773082942097;0.0242566510172143;0.0
40.0;38.0;0.6600265604249668;1.0;505.0;774.0;0.4014308426073132;0.6089693154996066;1.0;1.5326732673267327;0.8888888888888888;2.333333333333333;1.0;0.0;0.970496894409938;0.0054347826086956;0.0240683229813664;0.0
42.0;39.0;0.6802096985583224;1.0;532.0;784.0;0.4108108108108108;0.6016884113584037;1.0;1.4736842105263157;0.9285714285714286;1.5;0.0;0.0;0.9726858877086496;0.0045523520485584;0.0227617602427921;0.0
44.0;39.0;0.7539473684210526;1.0;586.0;781.0;0.4353640416047548;0.5768094534711965;1.0;1.332764505119454;0.9285714285714286;1.5;0.0;0.0;0.9751280175566936;0.0051207022677395;0.0197512801755669;0.0
