Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0
0.0;1.0;0.0;0.1052631578947368;1.0;0.0;4.0;38.0;23.0;0.1739130434782608;0.95;0.5227272727272727;1.0;9.5;5.75;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9564315352697096;0.0435684647302904;0.0;1;0;1
0.0;0.0;2.0;0.0;0.0;1.0;2.0;19.0;33.0;0.1666666666666666;0.6551724137931034;1.0;1.0;9.5;16.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9637352674524026;0.0090661831368993;0.027198549410698;1;0;0
1.0;2.0;0.0;0.5333333333333333;1.0;0.0;20.0;34.0;23.0;0.5714285714285714;0.8095238095238095;0.5;1.0;1.7;1.15;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.947449768160742;0.017774343122102;0.0347758887171561;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9349220898258478;0.0;0.0650779101741521;1;0;1
0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;24.0;0.9230769230769232;0.95;1.0;1.0;1.5833333333333333;2.0;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9666666666666668;0.0014492753623188;0.0318840579710144;1;0;0
0.0;0.0;0.0;0.0;1.0;0.0;2.0;24.0;23.0;0.2857142857142857;1.0;0.8214285714285714;1.0;12.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9416282642089092;0.0076804915514592;0.0506912442396313;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;16.0;0.1333333333333333;0.59375;1.0;1.0;9.5;8.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9462875197472354;0.0205371248025276;0.0331753554502369;0;0;1
0.0;0.0;2.0;0.0;0.0;1.0;2.0;19.0;14.0;0.1538461538461538;0.6333333333333333;1.0;1.0;9.5;7.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9639934533551556;0.0180032733224222;0.0180032733224222;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;19.0;3.0;1.0;1.0;1.0;1.0;9.5;1.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.968543046357616;0.0;0.0314569536423841;1;0;1
0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;24.0;0.9230769230769232;0.95;1.0;1.0;1.5833333333333333;2.0;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9487704918032788;0.0020491803278688;0.0491803278688524;1;0;0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;38.0;0.1176470588235294;0.5588235294117647;1.0;1.0;9.5;19.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.880085653104925;0.032119914346895;0.0877944325481798;1;0;0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;28.0;0.2857142857142857;0.7916666666666666;1.0;1.0;9.5;14.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9205607476635514;0.0116822429906542;0.0677570093457943;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.8629032258064516;0.0;0.1370967741935483;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;4.0;19.0;23.0;1.0;0.9047619047619048;0.92;1.0;4.75;5.75;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9272727272727272;0.009090909090909;0.0636363636363636;1;0;0
0.0;1.0;1.0;0.0;1.0;0.1818181818181818;2.0;41.0;27.0;0.0714285714285714;0.9111111111111112;0.5510204081632653;1.0;20.5;13.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.7621621621621621;0.1405405405405405;0.0972972972972973;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;19.0;23.0;1.0;1.0;1.0;1.0;9.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.6206896551724138;0.0;0.3793103448275862;1;0;0
