Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
1.0;1.0;0.3414634146341463;1.0;26.0;57.0;0.3880597014925373;0.8028169014084507;1.0;2.1923076923076925;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
4.0;5.0;0.3692307692307692;1.0;60.0;146.0;0.3157894736842105;0.7525773195876289;1.0;2.433333333333333;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0;1
6.0;6.0;0.3875;1.0;74.0;172.0;0.3162393162393162;0.7350427350427351;1.0;2.324324324324324;0.9230769230769232;0.9230769230769232;0.0;1.0;1.0;0.0;0.0;0;1
10.0;12.0;0.3636363636363636;1.0;108.0;280.0;0.2903225806451613;0.7446808510638298;1.0;2.592592592592593;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
11.0;12.0;0.4204545454545454;1.0;121.0;280.0;0.3142857142857143;0.7161125319693095;1.0;2.31404958677686;0.9090909090909092;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
22.0;18.0;0.5217391304347826;1.0;228.0;430.0;0.3551401869158878;0.6656346749226006;1.0;1.8859649122807016;0.9230769230769232;1.2307692307692308;0.0;0.0;0.987460815047022;0.012539184952978;0.0;1;0
23.0;18.0;0.5641646489104116;1.0;243.0;429.0;0.3704268292682927;0.648036253776435;1.0;1.7654320987654322;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9892802450229708;0.010719754977029;0.0;1;0
26.0;21.0;0.5303643724696356;1.0;274.0;510.0;0.3567708333333333;0.6606217616580311;1.0;1.8613138686131387;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9921259842519684;0.0078740157480314;0.0;1;0
27.0;22.0;0.541747572815534;1.0;289.0;531.0;0.3594527363184079;0.6555555555555556;1.0;1.8373702422145328;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9937421777221528;0.0062578222778473;0.0;1;0
33.0;24.0;0.6166666666666667;1.0;345.0;556.0;0.3898305084745763;0.625421822272216;1.0;1.6115942028985508;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9977142857142856;0.0022857142857142;0.0;1;0
37.0;25.0;0.7595628415300546;1.0;429.0;565.0;0.4386503067484663;0.575356415478615;1.0;1.317016317016317;0.9230769230769232;1.2307692307692308;0.0;0.0;0.971830985915493;0.0070422535211267;0.0211267605633802;0;1
40.0;29.0;0.72508038585209;1.0;463.0;638.0;0.4267281105990783;0.5858585858585859;1.0;1.3779697624190064;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9781221513217868;0.0045578851412944;0.0173199635369188;0;1
41.0;30.0;0.7274143302180686;1.0;479.0;654.0;0.4272970561998216;0.5834076717216771;1.0;1.3653444676409183;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9857777777777778;0.0008888888888888;0.0133333333333333;0;1
44.0;31.0;0.8079877112135176;1.0;538.0;663.0;0.4524810765349032;0.5576114381833474;1.0;1.2323420074349445;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9576891781936534;0.0154597233523189;0.0268510984540276;0;1
46.0;31.0;0.8260211800302572;1.0;558.0;673.0;0.4577522559474979;0.5520918785890074;1.0;1.2060931899641576;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9518927444794952;0.0252365930599369;0.0228706624605678;0;1
48.0;32.0;0.8671641791044776;1.0;593.0;682.0;0.4695170229612034;0.5399841646872525;1.0;1.1500843170320405;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9623076923076924;0.02;0.0176923076923076;0;1
49.0;35.0;0.8191933240611962;1.0;601.0;735.0;0.4553030303030303;0.5551359516616314;1.0;1.2229617304492513;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9638909358879882;0.0191599115696389;0.0169491525423728;1;0
52.0;35.0;0.896358543417367;1.0;652.0;730.0;0.4773060029282577;0.5328467153284672;1.0;1.1196319018404908;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9776173285198556;0.0129963898916967;0.0093862815884476;1;0
53.0;35.0;0.9214586255259468;1.0;667.0;729.0;0.4833333333333333;0.525974025974026;1.0;1.092953523238381;0.9090909090909092;1.4545454545454546;1.0;0.0;0.98067287043665;0.0114531138153185;0.0078740157480314;1;0
