Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
2.0;1.0;1.0;0.8846153846153846;55.0;46.0;0.7051282051282052;0.6388888888888888;1.1956521739130437;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.952007835455436;0.0;0.0479921645445641;1;0
1.0;0.0;1.0;0.3888888888888889;47.0;30.0;0.8703703703703703;0.625;1.5666666666666669;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9611069558713538;0.0201944652206432;0.0186985789080029;0;1
2.0;1.0;1.0;0.34375;61.0;19.0;0.8472222222222222;0.3725490196078431;3.210526315789474;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9414414414414416;0.0262762762762762;0.0322822822822822;0;1
2.0;2.0;1.0;0.5666666666666667;59.0;25.0;0.7763157894736842;0.4545454545454545;2.36;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9245562130177516;0.040680473372781;0.0347633136094674;0;1
1.0;3.0;0.5428571428571428;1.0;48.0;58.0;0.5783132530120482;0.7532467532467533;1.0;1.2083333333333333;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9476950354609928;0.0044326241134751;0.0478723404255319;0;1
1.0;3.0;0.2131147540983606;1.0;42.0;69.0;0.4077669902912621;0.8414634146341463;1.0;1.6428571428571428;3.2222222222222223;0.8888888888888888;0.0;1.0;0.912855910267472;0.0232959447799827;0.0638481449525453;0;1
1.0;4.0;0.8157894736842105;1.0;60.0;61.0;0.6122448979591837;0.6630434782608695;1.0;1.0166666666666666;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9194097616345064;0.0022701475595913;0.0783200908059023;0;1
1.0;5.0;0.4444444444444444;1.0;57.0;71.0;0.475;0.7171717171717171;1.0;1.2456140350877194;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8983240223463688;0.0;0.1016759776536312;0;1
1.0;5.0;0.46875;1.0;59.0;72.0;0.4796747967479675;0.7058823529411765;1.0;1.2203389830508475;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8936651583710408;0.0;0.1063348416289592;0;1
1.0;3.0;0.4117647058823529;1.0;50.0;59.0;0.495049504950495;0.7375;1.0;1.18;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8898104265402843;0.0248815165876777;0.0853080568720379;0;1
1.0;4.0;1.0;1.0;62.0;41.0;0.6526315789473685;0.5540540540540541;1.5121951219512195;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8969072164948454;0.018041237113402;0.0850515463917525;0;1
3.0;3.0;1.0;0.6739130434782609;75.0;39.0;0.7075471698113207;0.4588235294117647;1.9230769230769231;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8934210526315789;0.0052631578947368;0.1013157894736842;0;1
3.0;3.0;1.0;0.6808510638297872;76.0;40.0;0.7037037037037037;0.4597701149425287;1.9;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8938172043010753;0.0;0.1061827956989247;0;1
4.0;2.0;1.0;0.4042553191489361;76.0;27.0;0.8;0.3648648648648648;2.814814814814815;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.904899135446686;0.0;0.0951008645533141;0;1
3.0;0.0;1.0;0.2307692307692307;55.0;14.0;0.9016393442622952;0.35;3.928571428571429;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9158878504672896;0.0342679127725856;0.0498442367601246;0;1
2.0;1.0;1.0;0.4545454545454545;51.0;18.0;0.8360655737704918;0.45;2.833333333333333;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9206349206349206;0.0285714285714285;0.0507936507936507;0;1
1.0;0.0;1.0;0.5555555555555556;38.0;13.0;0.8837209302325582;0.5909090909090909;2.923076923076923;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9595278246205734;0.0168634064080944;0.0236087689713322;0;1
0.0;1.0;0.6;1.0;35.0;18.0;0.7777777777777778;0.75;1.9444444444444444;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9690189328743546;0.0034423407917383;0.027538726333907;0;1
3.0;0.0;1.0;0.0;61.0;23.0;1.0;0.4181818181818181;2.652173913043478;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.5742574257425742;0.1089108910891089;0.3168316831683168;0;1
2.0;0.0;1.0;0.1363636363636363;73.0;14.0;0.9240506329113924;0.2413793103448276;5.214285714285714;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.3333333333333333;0.1616161616161616;0.5050505050505051;0;1
1.0;0.0;1.0;0.1176470588235294;63.0;12.0;0.9402985074626866;0.2608695652173913;5.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.3972602739726027;0.0821917808219178;0.5205479452054794;0;1
