Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;1.0;0.0;0.0;1;1;0
1.0;0.0;0.0;1.0;0.0;0.0;11.0;19.0;23.0;1.0;0.6785714285714286;0.71875;1.0;1.7272727272727273;2.090909090909091;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9736070381231672;0.0263929618768328;0.0;1;1;0
1.0;0.0;0.0;1.0;0.0;0.0;6.0;19.0;23.0;1.0;0.8260869565217391;0.8518518518518519;1.0;3.1666666666666665;3.8333333333333335;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9924528301886792;0.0075471698113207;0.0;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;16.0;23.0;0.1818181818181818;1.0;0.71875;1.0;8.0;11.5;0.6666666666666666;2.333333333333333;7.666666666666667;1.0;1.0;0.0;0.948237885462555;0.0099118942731277;0.0418502202643171;1;0;0
0.0;1.0;1.0;0.0;1.0;0.6363636363636364;2.0;41.0;37.0;0.0526315789473684;0.7454545454545455;0.6271186440677966;1.0;20.5;18.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9355416293643688;0.0322291853178155;0.0322291853178155;1;1;0
0.0;1.0;2.0;0.0;0.5555555555555556;1.0;12.0;34.0;50.0;0.2222222222222222;0.5573770491803278;0.7692307692307693;1.0;2.833333333333333;4.166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9312297734627832;0.0339805825242718;0.0347896440129449;1;0;0
0.0;0.0;1.0;0.0;0.2727272727272727;1.0;2.0;22.0;34.0;0.125;0.6666666666666666;0.918918918918919;1.0;11.0;17.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9438480594549958;0.0115606936416184;0.0445912469033856;1;0;1
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;34.0;0.1538461538461538;0.6333333333333333;1.0;1.0;9.5;17.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9303313508920984;0.0093457943925233;0.060322854715378;1;0;0
1.0;0.0;0.0;1.0;0.0;0.0;23.0;19.0;23.0;1.0;0.6333333333333333;0.6764705882352942;1.2105263157894737;1.0;1.2105263157894737;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9465138490926456;0.0105062082139446;0.0429799426934097;0;1;0
0.0;0.0;0.0;0.4285714285714285;1.0;0.0;15.0;14.0;23.0;0.6818181818181818;0.8235294117647058;0.696969696969697;1.0714285714285714;1.0;1.6428571428571428;1.5;0.875;2.875;0.0;1.0;0.0;0.959163346613546;0.0099601593625498;0.0308764940239043;0;1;1
0.0;0.0;0.0;0.0;1.0;0.0;12.0;9.0;23.0;0.8571428571428571;1.0;0.92;1.3333333333333333;1.0;2.555555555555556;1.5;0.875;2.875;0.0;1.0;0.0;0.9485887096774194;0.002016129032258;0.0493951612903225;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;7.0;23.0;1.0;1.0;1.0;1.0;3.5;11.5;0.6666666666666666;2.333333333333333;7.666666666666667;1.0;1.0;0.0;0.9654811715481172;0.0;0.0345188284518828;0;1;1
0.0;2.0;0.0;0.0;1.0;0.0;12.0;35.0;23.0;0.4285714285714285;1.0;0.5897435897435898;1.0;2.9166666666666665;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9503945885005636;0.0180383314543404;0.0315670800450958;1;0;0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;27.0;0.3333333333333333;0.8260869565217391;1.0;1.0;9.5;13.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9362214199759326;0.0048134777376654;0.0589651022864019;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;36.0;23.0;0.1052631578947368;1.0;0.575;1.0;18.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9341935483870968;0.0219354838709677;0.0438709677419354;1;0;0
