Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
3.0;0.0;1.0;0.2093023255813953;72.0;32.0;0.8888888888888888;0.4266666666666667;2.25;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9573529411764706;0.0044117647058823;0.038235294117647;0;1
2.0;1.0;1.0;0.9444444444444444;65.0;42.0;0.6565656565656566;0.5384615384615384;1.5476190476190477;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.945375091041515;0.0036416605972323;0.0509832483612527;0;1
2.0;2.0;1.0;0.9;59.0;35.0;0.686046511627907;0.5384615384615384;1.6857142857142855;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9570688378978536;0.000740192450037;0.0421909696521095;0;1
2.0;3.0;0.8484848484848485;1.0;57.0;41.0;0.6333333333333333;0.5942028985507246;1.3902439024390243;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9548148148148148;0.0;0.0451851851851851;0;1
0.0;1.0;0.9166666666666666;1.0;40.0;20.0;0.7692307692307693;0.6451612903225806;2.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9759422614274258;0.0056134723336006;0.0184442662389735;0;1
2.0;1.0;1.0;0.225;69.0;17.0;0.8846153846153846;0.2982456140350877;4.0588235294117645;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9607371794871796;0.0;0.0392628205128205;0;1
2.0;0.0;1.0;0.1363636363636363;51.0;11.0;0.9444444444444444;0.3333333333333333;4.636363636363637;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.978441127694859;0.0008291873963515;0.0207296849087893;0;1
2.0;0.0;1.0;0.05;49.0;9.0;0.98;0.3103448275862069;5.444444444444445;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9822635135135136;0.0;0.0177364864864864;0;1
1.0;1.0;1.0;0.9615384615384616;55.0;48.0;0.6875;0.6486486486486487;1.1458333333333333;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9508670520231214;0.0;0.0491329479768786;0;1
5.0;0.0;1.0;0.0;82.0;8.0;1.0;0.1311475409836065;10.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9440337909186906;0.0;0.0559662090813094;0;1
4.0;0.0;1.0;0.0;72.0;8.0;1.0;0.1568627450980392;9.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9531079607415486;0.0;0.0468920392584514;0;1
3.0;0.0;1.0;0.0;62.0;8.0;1.0;0.1951219512195122;7.75;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9627959413754228;0.0;0.0372040586245772;0;1
2.0;0.0;1.0;0.0;52.0;8.0;1.0;0.2580645161290322;6.5;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.97316219369895;0.0;0.0268378063010501;0;1
1.0;0.0;1.0;0.0;42.0;8.0;1.0;0.3809523809523809;5.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.966346153846154;0.0180288461538461;0.015625;0;1
0.0;2.0;0.2;1.0;33.0;43.0;0.6226415094339622;0.9148936170212766;1.0;1.303030303030303;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9324324324324323;0.0315315315315315;0.036036036036036;0;1
1.0;1.0;1.0;0.3666666666666666;59.0;34.0;0.8428571428571429;0.53125;1.7352941176470589;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.8963963963963963;0.0112612612612612;0.0923423423423423;0;1
1.0;1.0;0.55;1.0;51.0;48.0;0.5604395604395604;0.6857142857142857;1.0625;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8596491228070176;0.0043859649122807;0.1359649122807017;0;1
1.0;2.0;0.4222222222222222;1.0;48.0;53.0;0.5161290322580645;0.7361111111111112;1.0;1.1041666666666667;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8577777777777778;0.0;0.1422222222222222;0;1
1.0;3.0;0.3421052631578947;1.0;42.0;46.0;0.525;0.7796610169491526;1.0;1.0952380952380951;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8816705336426914;0.0;0.1183294663573085;0;1
1.0;0.0;1.0;0.3333333333333333;44.0;13.0;0.8979591836734694;0.4642857142857143;3.3846153846153846;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9318181818181818;0.0032467532467532;0.0649350649350649;0;1
1.0;1.0;1.0;0.8461538461538461;42.0;19.0;0.7924528301886793;0.59375;2.210526315789474;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9218241042345277;0.0;0.0781758957654723;0;1
1.0;0.0;1.0;0.12;54.0;11.0;0.9473684210526316;0.3055555555555556;4.909090909090909;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8985507246376812;0.0;0.1014492753623188;0;1
1.0;0.0;1.0;0.0666666666666666;44.0;9.0;0.9777777777777776;0.375;4.888888888888889;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8745519713261649;0.068100358422939;0.057347670250896;0;1
0.0;0.0;1.0;0.0;34.0;8.0;1.0;0.6153846153846154;4.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9411764705882352;0.0378151260504201;0.0210084033613445;0;1
2.0;0.0;1.0;0.0;64.0;8.0;1.0;0.1860465116279069;8.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8535564853556485;0.0;0.1464435146443514;0;1
2.0;0.0;1.0;0.0;54.0;8.0;1.0;0.2424242424242424;6.75;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8803827751196173;0.0;0.1196172248803827;0;1
1.0;0.0;1.0;0.0;44.0;8.0;1.0;0.3478260869565217;5.5;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8043478260869565;0.1141304347826086;0.0815217391304347;0;1
0.0;0.0;1.0;0.0;34.0;8.0;1.0;0.6153846153846154;4.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.891156462585034;0.0748299319727891;0.0340136054421768;0;1
