Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;12.0;16.0;1.0;1.0;1.0;1.3333333333333333;0.9230769230769232;1.2307692307692308;0.0;0.0;0.0;0.0;0.0;1;0
0.0;1.0;0.5882352941176471;1.0;20.0;33.0;0.5405405405405406;0.7674418604651163;1.0;1.65;0.9090909090909092;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
6.0;4.0;1.0;0.6931818181818182;100.0;77.0;0.6211180124223602;0.4666666666666667;1.2987012987012987;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
9.0;8.0;0.8561151079136691;1.0;131.0;155.0;0.4851851851851851;0.5656934306569343;1.0;1.183206106870229;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0;1
12.0;15.0;0.3972602739726027;1.0;157.0;381.0;0.3007662835249042;0.7243346007604563;1.0;2.426751592356688;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9902912621359224;0.0097087378640776;0.0;1;0
18.0;16.0;0.585427135678392;1.0;245.0;414.0;0.3810264385692068;0.6398763523956723;1.0;1.689795918367347;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9648318042813456;0.0351681957186544;0.0;0;1
18.0;17.0;0.5521327014218009;1.0;245.0;434.0;0.3673163418290854;0.6506746626686657;1.0;1.7714285714285714;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9660766961651918;0.0339233038348082;0.0;0;1
22.0;18.0;0.6697674418604651;1.0;300.0;442.0;0.410958904109589;0.6054794520547945;1.0;1.4733333333333334;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9300518134715026;0.0414507772020725;0.0284974093264248;0;1
24.0;19.0;0.6879120879120879;1.0;325.0;467.0;0.4166666666666667;0.5987179487179487;1.0;1.436923076923077;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9377289377289376;0.039072039072039;0.0231990231990232;0;1
27.0;20.0;0.7677419354838709;1.0;369.0;477.0;0.4424460431654676;0.5719424460431655;1.0;1.2926829268292683;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9480968858131488;0.0322952710495963;0.0196078431372549;0;1
27.0;21.0;0.7478991596638656;1.0;368.0;488.0;0.4360189573459715;0.5781990521327014;1.0;1.326086956521739;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9519450800915332;0.0297482837528604;0.0183066361556064;0;1
29.0;22.0;0.7967145790554415;1.0;400.0;499.0;0.4509582863585118;0.5625704622322435;1.0;1.2475;0.9230769230769232;0.9230769230769232;0.0;1.0;0.9573304157549234;0.0262582056892779;0.0164113785557986;1;0
29.0;24.0;0.793713163064833;1.0;414.0;525.0;0.4485373781148429;0.5651237890204521;1.0;1.2681159420289856;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9651162790697676;0.0211416490486257;0.0137420718816067;1;0
30.0;24.0;0.812992125984252;1.0;423.0;524.0;0.4543501611170784;0.5592315901814301;1.0;1.2387706855791962;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9684542586750788;0.0189274447949526;0.0126182965299684;1;0
36.0;26.0;0.8708487084870848;1.0;484.0;558.0;0.4717348927875243;0.541747572815534;1.0;1.1528925619834711;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9854227405247812;0.0077745383867832;0.0068027210884353;1;0
37.0;26.0;0.8983364140480592;1.0;496.0;557.0;0.4783027965284474;0.5340364333652924;1.0;1.122983870967742;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9884504331087584;0.0057747834456207;0.0057747834456207;1;0
38.0;27.0;0.8935018050541517;1.0;505.0;570.0;0.4768649669499528;0.5352112676056338;1.0;1.1287128712871286;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9579908675799088;0.0045662100456621;0.0374429223744292;1;0
44.0;35.0;0.8628912071535022;1.0;591.0;687.0;0.4683042789223455;0.542654028436019;1.0;1.1624365482233503;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9607993850883936;0.0099923136049192;0.0292083013066871;1;0
45.0;35.0;0.8852459016393442;1.0;604.0;687.0;0.4737254901960784;0.5362997658079626;1.0;1.1374172185430464;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9612462006079028;0.0098784194528875;0.0288753799392097;1;0
46.0;35.0;0.9;1.0;613.0;686.0;0.4777864380358534;0.5321955003878976;1.0;1.1190864600326265;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9636638909916728;0.0090840272520817;0.0272520817562452;1;0
53.0;35.0;1.0;0.9308437067773168;735.0;689.0;0.5220170454545454;0.4879603399433427;1.0667634252539913;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9748603351955308;0.0055865921787709;0.0195530726256983;1;0
55.0;38.0;1.0;0.9375;764.0;721.0;0.5200816882232812;0.4894772572980312;1.059639389736477;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9818059299191376;0.0026954177897574;0.0154986522911051;1;0
56.0;38.0;1.0;0.9155844155844156;780.0;721.0;0.5252525252525253;0.4835680751173709;1.0818307905686546;1.0;0.9090909090909092;1.4545454545454546;1.0;0.0;0.9820239680426098;0.0026631158455392;0.0153129161118508;1;0
