Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;25.0;0.8571428571428571;0.9047619047619048;1.0;1.0;1.5833333333333333;2.083333333333333;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9977628635346756;0.0022371364653243;0.0;1;0;0
0.0;0.0;0.0;0.0;1.0;0.0;12.0;23.0;23.0;0.75;1.0;0.8518518518518519;1.0;1.9166666666666667;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9544159544159544;0.0028490028490028;0.0427350427350427;1;0;1
1.0;0.0;1.0;1.0;0.0;0.6190476190476191;33.0;19.0;16.0;0.717391304347826;0.3584905660377358;0.4324324324324324;2.0625;1.1875;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9438040345821326;0.0244956772334293;0.031700288184438;1;0;1
1.0;0.0;0.0;1.0;0.0;0.0;25.0;19.0;3.0;1.0;0.4523809523809524;0.1153846153846153;8.333333333333334;6.333333333333333;1.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9516728624535316;0.0171003717472118;0.0312267657992565;1;1;0
1.0;0.0;2.0;0.8571428571428571;1.0;0.8571428571428571;8.0;14.0;29.0;0.3809523809523809;0.5384615384615384;0.6904761904761905;1.0;1.75;3.625;0.6666666666666666;2.333333333333333;7.666666666666667;1.0;1.0;0.0;0.9578313253012049;0.0143072289156626;0.0278614457831325;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9291338582677166;0.0;0.0708661417322834;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;12.0;19.0;16.0;0.48;0.59375;1.0;1.0;1.5833333333333333;1.3333333333333333;3.0;4.75;0.75;0.0;0.0;1.0;0.9340463458110516;0.0115864527629233;0.0543672014260249;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;15.0;19.0;3.0;1.0;0.8636363636363636;0.5;5.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9596059113300492;0.0029556650246305;0.0374384236453202;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;3.0;1.0;1.0;1.0;4.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.964824120603015;0.0;0.0351758793969849;1;0;1
0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;25.0;0.8571428571428571;0.9047619047619048;1.0;1.0;1.5833333333333333;2.083333333333333;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9686411149825784;0.0023228803716608;0.0290360046457607;1;0;0
