Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
4.0;0.0;1.0;0.1194029850746268;96.0;31.0;0.9230769230769232;0.3163265306122449;3.096774193548387;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9375;0.0073529411764705;0.0551470588235294;0;1
4.0;1.0;1.0;0.3793103448275862;87.0;30.0;0.7981651376146789;0.3409090909090909;2.9;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9405286343612336;0.000734214390602;0.0587371512481644;0;1
0.0;1.0;0.3529411764705882;1.0;35.0;40.0;0.6730769230769231;0.8695652173913043;1.0;1.1428571428571428;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9621072088724584;0.0166358595194085;0.021256931608133;1;0
1.0;0.0;1.0;0.3076923076923077;36.0;31.0;0.8181818181818182;0.543859649122807;1.1612903225806452;1.0;0.9090909090909092;2.090909090909091;1.0;0.0;0.9445983379501384;0.0240073868882733;0.0313942751615881;1;0
0.0;4.0;0.2571428571428571;1.0;19.0;58.0;0.3518518518518518;0.8656716417910447;1.0;3.0526315789473686;0.9090909090909092;2.090909090909091;1.0;0.0;0.9403131115459884;0.0166340508806262;0.0430528375733855;1;0
1.0;4.0;0.5151515151515151;1.0;27.0;56.0;0.45;0.7671232876712328;1.0;2.074074074074074;0.9090909090909092;2.090909090909091;1.0;0.0;0.9273255813953488;0.0242248062015503;0.0484496124031007;1;0
1.0;2.0;0.7391304347826086;1.0;27.0;46.0;0.54;0.7301587301587301;1.0;1.7037037037037035;0.9090909090909092;2.090909090909091;1.0;0.0;0.9443359375;0.0166015625;0.0390625;0;1
1.0;3.0;0.2916666666666667;1.0;24.0;56.0;0.3333333333333333;0.8;1.0;2.333333333333333;1.1111111111111112;0.8888888888888888;1.0;1.0;0.9285024154589372;0.0115942028985507;0.059903381642512;0;1
2.0;2.0;0.84;1.0;50.0;33.0;0.6666666666666666;0.6111111111111112;1.5151515151515151;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9518324607329844;0.0;0.0481675392670157;0;1
0.0;0.0;0.125;1.0;30.0;31.0;0.7894736842105263;0.96875;1.0;1.0333333333333334;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9591078066914498;0.0241635687732342;0.0167286245353159;0;1
1.0;0.0;1.0;0.4545454545454545;40.0;13.0;0.8888888888888888;0.5416666666666666;3.076923076923077;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.946938775510204;0.0204081632653061;0.0326530612244898;0;1
2.0;0.0;1.0;0.0;61.0;8.0;1.0;0.2;7.625;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9265033407572384;0.0022271714922048;0.0712694877505567;0;1
2.0;0.0;1.0;0.1714285714285714;64.0;14.0;0.9142857142857144;0.2857142857142857;4.571428571428571;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9094922737306844;0.0;0.0905077262693156;0;1
2.0;0.0;1.0;0.16;54.0;12.0;0.9310344827586208;0.3243243243243243;4.5;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.930622009569378;0.0;0.069377990430622;0;1
2.0;0.0;1.0;0.0;50.0;8.0;1.0;0.2758620689655172;6.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9440203562340967;0.0025445292620865;0.0534351145038167;0;1
2.0;0.0;1.0;0.3157894736842105;48.0;14.0;0.8888888888888888;0.4242424242424242;3.4285714285714284;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9362244897959184;0.0;0.0637755102040816;0;1
1.0;0.0;1.0;0.4444444444444444;38.0;12.0;0.9047619047619048;0.5714285714285714;3.1666666666666665;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9645776566757494;0.0;0.0354223433242506;0;1
1.0;0.0;1.0;0.5;41.0;29.0;0.8723404255319149;0.7073170731707317;1.4137931034482758;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9415584415584416;0.0;0.0584415584415584;0;1
1.0;0.0;1.0;0.0;43.0;8.0;1.0;0.3636363636363636;5.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8711111111111111;0.0666666666666666;0.0622222222222222;0;1
1.0;1.0;1.0;0.6470588235294118;46.0;34.0;0.8070175438596491;0.6666666666666666;1.3529411764705883;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.0;0.0;1.0;0;1
