Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;1.0;0.0;1.0;12.0;43.0;0.3076923076923077;1.0;1.0;3.583333333333333;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
3.0;6.0;0.3773584905660377;1.0;52.0;122.0;0.3291139240506329;0.7530864197530864;1.0;2.3461538461538463;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0;1
9.0;8.0;0.855072463768116;1.0;130.0;154.0;0.4850746268656716;0.5661764705882353;1.0;1.1846153846153846;0.9230769230769232;1.2307692307692308;0.0;0.0;0.962406015037594;0.037593984962406;0.0;1;0
16.0;13.0;1.0;0.7611336032388664;259.0;204.0;0.5794183445190156;0.4523281596452328;1.2696078431372548;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;0.8579881656804734;0.1045364891518737;0.0374753451676528;1;0
17.0;16.0;1.0;0.8517110266159695;273.0;240.0;0.5492957746478874;0.4771371769383697;1.1375;1.0;0.9090909090909092;1.4545454545454546;1.0;0.0;0.8838475499092558;0.0852994555353902;0.0308529945553539;0;1
17.0;17.0;1.0;0.9429657794676806;273.0;260.0;0.5239923224568138;0.497131931166348;1.05;1.0;0.9090909090909092;1.0909090909090908;1.0;1.0;0.888695652173913;0.0817391304347826;0.0295652173913043;0;1
18.0;18.0;1.0;0.9487179487179488;285.0;271.0;0.5238970588235294;0.4981617647058823;1.051660516605166;1.0;0.9230769230769232;0.9230769230769232;0.0;1.0;0.8986486486486487;0.0743243243243243;0.027027027027027;0;1
19.0;20.0;0.98943661971831;1.0;293.0;300.0;0.5077989601386482;0.5163511187607573;1.0;1.023890784982935;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9098228663446056;0.0660225442834138;0.0241545893719806;1;0
24.0;21.0;1.0;0.8230563002680965;385.0;323.0;0.5563583815028902;0.4640804597701149;1.1919504643962848;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9315068493150684;0.0520547945205479;0.0164383561643835;0;1
39.0;38.0;1.0;0.8805031446540881;648.0;576.0;0.5364238410596026;0.4752475247524752;1.125;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9235521235521236;0.0316602316602316;0.0447876447876447;1;0
43.0;40.0;1.0;0.8780141843971632;717.0;635.0;0.5366766467065869;0.4738805970149253;1.1291338582677166;1.0;0.9230769230769232;1.2307692307692308;0.0;0.0;0.9410092395167022;0.0234541577825159;0.0355366027007818;0;1
