Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1;1
1.0;0.0;1.0;0.0;17.0;15.0;1.0;0.5555555555555556;1.1333333333333333;1.0;0.8333333333333334;2.5;1.0;0.0;0.3076923076923077;0.6923076923076923;0.0;0.0;0.0;1;0
3.0;1.0;1.0;0.5714285714285714;43.0;31.0;0.7288135593220338;0.5254237288135594;1.3870967741935485;1.0;0.9375;0.9375;0.0;0.0;0.7213114754098361;0.1475409836065573;0.1311475409836065;0.0;0.0;0;1
3.0;2.0;0.6285714285714286;1.0;37.0;50.0;0.5138888888888888;0.6944444444444444;1.0;1.351351351351351;0.9375;0.9375;0.0;0.0;0.5643564356435643;0.3168316831683168;0.1089108910891089;0.0099009900990099;0.0;0;1
3.0;3.0;0.4166666666666667;1.0;35.0;53.0;0.4216867469879518;0.726027397260274;1.0;1.5142857142857142;2.5;0.8333333333333334;0.0;1.0;0.6181818181818182;0.2363636363636363;0.0636363636363636;0.0;0.0818181818181818;0;1
5.0;7.0;0.95;1.0;72.0;75.0;0.5454545454545454;0.5681818181818182;1.0;1.0416666666666667;0.9375;0.9375;0.0;0.0;0.7090909090909091;0.2303030303030303;0.0363636363636363;0.0121212121212121;0.0121212121212121;1;0
7.0;9.0;1.0;0.673469387755102;113.0;81.0;0.6312849162011173;0.4525139664804469;1.3950617283950617;1.0;0.9375;0.9375;0.0;0.0;0.803921568627451;0.1666666666666666;0.0294117647058823;0.0;0.0;1;0
9.0;11.0;1.0;0.6470588235294118;134.0;92.0;0.6350710900473934;0.4360189573459715;1.4565217391304348;1.0;0.9375;0.9375;0.0;0.0;0.8484848484848485;0.1385281385281385;0.0043290043290043;0.0043290043290043;0.0043290043290043;1;0
16.0;9.0;1.0;0.4695121951219512;179.0;92.0;0.69921875;0.359375;1.945652173913044;1.0;0.9375;0.9375;0.0;0.0;0.7415384615384616;0.1753846153846154;0.04;0.0061538461538461;0.0369230769230769;0;1
15.0;10.0;1.0;0.55;175.0;93.0;0.6653992395437263;0.3675889328063241;1.881720430107527;1.0;2.5;0.8333333333333334;0.0;1.0;0.7678018575851393;0.1764705882352941;0.0247678018575851;0.0061919504643962;0.0247678018575851;0;1
15.0;10.0;1.0;0.6486486486486487;163.0;111.0;0.6293436293436293;0.4285714285714285;1.4684684684684686;1.0;0.9375;0.9375;0.0;0.0;0.782051282051282;0.1923076923076923;0.0192307692307692;0.0;0.0064102564102564;0;1
17.0;10.0;1.0;0.6219512195121951;179.0;107.0;0.6370106761565836;0.3948339483394834;1.6728971962616823;1.0;2.5;0.8333333333333334;0.0;1.0;0.7732558139534884;0.1569767441860465;0.0319767441860465;0.0145348837209302;0.0232558139534883;0;1
20.0;10.0;1.0;0.4676616915422885;216.0;99.0;0.6967741935483871;0.33;2.1818181818181817;1.0;2.5;0.8333333333333334;0.0;1.0;0.8333333333333334;0.1186440677966101;0.0367231638418079;0.0;0.0112994350282485;0;1
19.0;11.0;1.0;0.49;215.0;103.0;0.6869009584664537;0.3399339933993399;2.087378640776699;1.0;2.5;0.8333333333333334;0.0;1.0;0.83008356545961;0.1086350974930362;0.0334261838440111;0.0083565459610027;0.0194986072423398;0;1
21.0;15.0;1.0;0.6255707762557078;234.0;152.0;0.6307277628032345;0.4097035040431266;1.5394736842105263;1.0;0.9375;0.9375;0.0;0.0;0.8944723618090452;0.0904522613065326;0.0;0.0025125628140703;0.0125628140703517;0;1
20.0;19.0;1.0;0.8738317757009346;229.0;202.0;0.5504807692307693;0.4855769230769231;1.1336633663366336;1.0;0.9375;0.9375;0.0;0.0;0.8302277432712215;0.1076604554865424;0.0476190476190476;0.0;0.0144927536231884;1;0
21.0;21.0;1.0;0.9482758620689656;247.0;235.0;0.5289079229122056;0.5032119914346895;1.051063829787234;1.0;0.9375;0.9375;0.0;0.0;0.8845401174168297;0.1017612524461839;0.0117416829745596;0.0019569471624266;0.0;0;1
