Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
2.0;0.0;1.0;0.2631578947368421;34.0;20.0;0.8717948717948718;0.5128205128205128;1.7;1.0;0.9375;0.9375;0.0;0.0;0.631578947368421;0.3684210526315789;0.0;0.0;0.0;0;1
5.0;11.0;0.7894736842105263;1.0;75.0;91.0;0.4966887417218543;0.6026490066225165;1.0;1.2133333333333334;0.9375;0.9375;0.0;0.0;0.68;0.205;0.025;0.0;0.09;1;0
6.0;10.0;0.9866666666666668;1.0;79.0;90.0;0.512987012987013;0.5487804878048781;1.0;1.139240506329114;0.8333333333333334;2.5;1.0;0.0;0.645021645021645;0.2554112554112554;0.0303030303030303;0.0;0.0692640692640692;1;0
6.0;11.0;0.7558139534883721;1.0;70.0;101.0;0.4487179487179487;0.608433734939759;1.0;1.4428571428571428;0.8333333333333334;2.5;1.0;0.0;0.6741071428571429;0.2633928571428571;0.03125;0.0;0.03125;1;0
7.0;10.0;0.6210526315789474;1.0;74.0;110.0;0.4378698224852071;0.650887573964497;1.0;1.4864864864864864;0.9375;0.9375;0.0;0.0;0.6609442060085837;0.2317596566523605;0.0300429184549356;0.0085836909871244;0.0686695278969957;0;1
6.0;11.0;0.54;1.0;69.0;105.0;0.408284023668639;0.660377358490566;1.0;1.5217391304347827;2.5;0.8333333333333334;0.0;1.0;0.6470588235294118;0.2857142857142857;0.0378151260504201;0.0042016806722689;0.0252100840336134;0;1
6.0;10.0;0.4077669902912621;1.0;57.0;118.0;0.35625;0.7375;1.0;2.0701754385964914;0.9375;0.9375;0.0;0.0;0.7213930348258707;0.2537313432835821;0.0099502487562189;0.0149253731343283;0.0;0;1
6.0;16.0;0.2884615384615384;1.0;60.0;171.0;0.2777777777777778;0.7916666666666666;1.0;2.85;0.9375;0.9375;0.0;0.0;0.6633663366336634;0.2673267326732673;0.0495049504950495;0.0;0.0198019801980198;0;1
7.0;17.0;0.3470588235294117;1.0;74.0;175.0;0.3032786885245901;0.7478632478632479;1.0;2.364864864864865;2.5;0.8333333333333334;0.0;1.0;0.6775147928994083;0.2603550295857988;0.0473372781065088;0.0;0.014792899408284;0;1
5.0;19.0;0.2626262626262626;1.0;67.0;213.0;0.2528301886792453;0.8037735849056604;1.0;3.1791044776119404;0.9375;0.9375;0.0;0.0;0.6329113924050633;0.3088607594936708;0.0455696202531645;0.0;0.0126582278481012;0;1
7.0;20.0;0.2556053811659193;1.0;72.0;238.0;0.2440677966101695;0.8067796610169492;1.0;3.305555555555556;0.9375;0.9375;0.0;0.0;0.684596577017115;0.2616136919315403;0.0537897310513447;0.0;0.0;1;0
8.0;19.0;0.3971291866028708;1.0;98.0;224.0;0.3192182410423452;0.7296416938110749;1.0;2.2857142857142856;0.9375;0.9375;0.0;0.0;0.6854460093896714;0.2699530516431925;0.0187793427230046;0.0023474178403755;0.0234741784037558;1;0
