Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1;0
0.0;1.0;0.0;0.7692307692307693;1.0;0.0;25.0;25.0;21.0;0.6578947368421053;0.7142857142857143;0.4772727272727273;1.1904761904761905;1.1904761904761905;1.0;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.847682119205298;0.152317880794702;0.0;0.0;0.0;0;0;1
0.0;0.0;1.0;0.3125;0.5;1.0;20.0;20.0;30.0;0.4545454545454545;0.4878048780487805;0.6976744186046512;1.0;1.0;1.5;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8527918781725888;0.1472081218274111;0.0;0.0;0.0;0;1;0
1.0;1.0;0.0;0.5357142857142857;1.0;0.3928571428571428;30.0;46.0;32.0;0.4347826086956521;0.6388888888888888;0.4266666666666667;1.0;1.5333333333333334;1.0666666666666669;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8309572301425662;0.109979633401222;0.0264765784114052;0.0;0.0325865580448065;0;0;1
1.0;0.0;1.0;1.0;0.0;0.8;35.0;18.0;37.0;0.6862745098039216;0.3333333333333333;0.6491228070175439;1.9444444444444444;1.0;2.055555555555556;0.9375;1.125;1.3125;0.0;0.0;0.0;0.938562091503268;0.0470588235294117;0.0130718954248366;0.0;0.0013071895424836;0;1;0
1.0;1.0;1.0;0.6;0.52;1.0;30.0;25.0;46.0;0.4411764705882353;0.3846153846153846;0.6216216216216216;1.2;1.0;1.84;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.9194805194805196;0.0688311688311688;0.0103896103896103;0.0012987012987012;0.0;0;1;0
0.0;1.0;1.0;0.5;1.0;1.0;25.0;32.0;41.0;0.3846153846153846;0.5161290322580645;0.5774647887323944;1.0;1.28;1.64;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.9232804232804231;0.0661375661375661;0.0;0.0026455026455026;0.0079365079365079;0;1;0
0.0;2.0;1.0;0.1851851851851851;1.0;0.5555555555555556;20.0;39.0;36.0;0.3225806451612903;0.6610169491525424;0.5294117647058824;1.0;1.95;1.8;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.9124668435013262;0.0623342175066313;0.0;0.0039787798408488;0.0212201591511936;0;1;0
1.0;0.0;2.0;0.5263157894736842;0.0;1.0;35.0;12.0;59.0;0.4794520547945205;0.1714285714285714;0.7468354430379747;2.9166666666666665;1.0;4.916666666666667;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8862973760932945;0.0845481049562682;0.0247813411078717;0.0014577259475218;0.0029154518950437;0;1;0
2.0;0.0;2.0;0.7575757575757576;0.2121212121212121;1.0;40.0;19.0;54.0;0.5;0.2467532467532467;0.627906976744186;2.1052631578947367;1.0;2.8421052631578947;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8846153846153846;0.0961538461538461;0.0133136094674556;0.0029585798816568;0.0029585798816568;0;1;0
1.0;1.0;1.0;0.7142857142857143;0.5;1.0;35.0;26.0;49.0;0.4545454545454545;0.3513513513513513;0.5903614457831325;1.3461538461538465;1.0;1.8846153846153848;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8828828828828829;0.093093093093093;0.0225225225225225;0.0;0.0015015015015015;0;1;0
1.0;1.0;1.0;0.6521739130434783;0.9130434782608696;1.0;30.0;33.0;44.0;0.4054054054054054;0.4647887323943662;0.55;1.0;1.1;1.4666666666666666;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.885145482388974;0.0903522205206738;0.0199081163859111;0.004594180704441;0.0;0;1;0
0.0;1.0;1.0;0.5882352941176471;0.7647058823529411;1.0;25.0;25.0;38.0;0.4545454545454545;0.4807692307692308;0.6229508196721312;1.0;1.0;1.52;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.9042016806722688;0.0672268907563025;0.0134453781512605;0.0;0.015126050420168;0;1;0
0.0;1.0;1.0;0.1923076923076923;0.7692307692307693;1.0;20.0;32.0;47.0;0.303030303030303;0.5079365079365079;0.6527777777777778;1.0;1.6;2.35;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8918918918918919;0.0861486486486486;0.0135135135135135;0.0016891891891891;0.0067567567567567;0;1;0
1.0;0.0;2.0;0.5172413793103449;0.4137931034482758;1.0;30.0;30.0;50.0;0.4225352112676056;0.4054054054054054;0.6493506493506493;1.0;1.0;1.6666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8824742268041237;0.1154639175257732;0.002061855670103;0.0;0.0;0;1;0
1.0;1.0;0.0;0.6521739130434783;1.0;0.0;30.0;41.0;21.0;0.5660377358490566;0.7321428571428571;0.3559322033898305;1.4285714285714286;1.9523809523809523;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8349514563106796;0.1229773462783171;0.0194174757281553;0.0032362459546925;0.0194174757281553;0;0;1
0.0;1.0;1.0;0.5555555555555556;1.0;0.8888888888888888;25.0;36.0;30.0;0.423728813559322;0.5806451612903226;0.5172413793103449;1.0;1.44;1.2;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8435374149659864;0.1496598639455782;0.0034013605442176;0.0;0.0034013605442176;0;0;1
0.0;1.0;0.0;0.6666666666666666;1.0;0.0;25.0;33.0;14.0;0.625;0.7674418604651163;0.358974358974359;1.7857142857142858;2.357142857142857;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8476190476190476;0.119047619047619;0.0238095238095238;0.0095238095238095;0.0;0;0;1
0.0;0.0;0.0;1.0;0.8;0.0;25.0;26.0;14.0;0.7575757575757576;0.7222222222222222;0.4375;1.7857142857142858;1.8571428571428568;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8421052631578947;0.1184210526315789;0.0;0.0197368421052631;0.0197368421052631;0;0;1
