Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7330097087378641;0.2281553398058252;0.0242718446601941;0.0145631067961165;0.0;0;1
0.0;0.0;0.0;1.0;10.0;13.0;0.7692307692307693;1.0;1.0;1.3;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7239057239057239;0.265993265993266;0.0;0.0;0.0101010101010101;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.723943661971831;0.2563380281690141;0.0169014084507042;0.0028169014084507;0.0;0;1
1.0;0.0;1.0;0.0;19.0;4.0;1.0;0.3076923076923077;4.75;1.0;2.0;0.8;0.0;1.0;0.6571428571428571;0.2935064935064935;0.0259740259740259;0.0;0.0233766233766233;0;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7465753424657534;0.2146118721461187;0.0388127853881278;0.0;0.0;1;0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7175;0.245;0.0375;0.0;0.0;1;0
0.0;1.0;0.2;1.0;7.0;15.0;0.5833333333333334;0.9375;1.0;2.142857142857143;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6822660098522167;0.2807881773399014;0.022167487684729;0.0;0.0147783251231527;1;0
1.0;0.0;1.0;0.375;18.0;13.0;0.8571428571428571;0.6190476190476191;1.3846153846153846;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7194444444444444;0.2416666666666666;0.0;0.0083333333333333;0.0305555555555555;1;0
0.0;1.0;0.0;1.0;6.0;20.0;0.375;1.0;1.0;3.333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.695;0.24;0.005;0.01;0.05;1;0
0.0;1.0;0.2;1.0;12.0;20.0;0.5454545454545454;0.9090909090909092;1.0;1.6666666666666667;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6132596685082873;0.3093922651933701;0.0;0.011049723756906;0.0662983425414364;1;0
0.0;0.0;0.5;1.0;8.0;14.0;0.6666666666666666;0.875;1.0;1.75;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6363636363636364;0.2867132867132867;0.0349650349650349;0.0;0.0419580419580419;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.0;0.7857142857142857;0.0;0.2142857142857142;0.0;1;0
