Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7610619469026548;0.2389380530973451;0.0;0.0;0.0;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;19.0;0.875;0.8823529411764706;0.8888888888888888;1.0;1.0;1.0714285714285714;1.1428571428571428;1.3571428571428572;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7719298245614035;0.1842105263157894;0.0087719298245614;0.0131578947368421;0.0219298245614035;0;1;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.769041769041769;0.2162162162162162;0.0;0.0122850122850122;0.0024570024570024;1;0;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;15.0;16.0;17.0;1.0;0.6;0.6153846153846154;0.6296296296296297;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7647058823529411;0.2070588235294117;0.0235294117647058;0.0023529411764705;0.0023529411764705;0;1;1;0
0.0;0.0;1.0;0.0;0.3333333333333333;0.0;1.0;0.0;7.0;15.0;15.0;17.0;0.4375;0.5555555555555556;0.8333333333333334;0.5862068965517241;1.0;2.142857142857143;2.142857142857143;2.4285714285714284;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.7880952380952381;0.1833333333333333;0.0285714285714285;0.0;0.0;0;1;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.5;0.0;4.0;17.0;12.0;17.0;0.1818181818181818;0.7391304347826086;0.5;0.4857142857142857;1.0;4.25;3.0;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.765661252900232;0.1925754060324826;0.0417633410672853;0.0;0.0;1;0;0;0
0.0;1.0;0.0;0.0;0.3333333333333333;1.0;0.5;0.0;8.0;17.0;12.0;17.0;0.3076923076923077;0.6296296296296297;0.4285714285714285;0.4358974358974359;1.0;2.125;1.5;2.125;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.7586206896551724;0.1908045977011494;0.0505747126436781;0.0;0.0;1;0;0;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;8.0;6.0;17.0;0.5714285714285714;1.0;0.6666666666666666;0.85;1.0;2.0;1.5;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.7790432801822323;0.1731207289293849;0.0068337129840546;0.0091116173120728;0.0318906605922551;1;0;0;0
0.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;0.0;7.0;7.0;6.0;17.0;0.7777777777777778;0.7;0.5454545454545454;0.7727272727272727;1.1666666666666667;1.1666666666666667;1.0;2.833333333333333;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.7555555555555555;0.2022222222222222;0.0111111111111111;0.0044444444444444;0.0266666666666666;1;0;0;0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;5.0;6.0;17.0;1.0;0.625;0.6666666666666666;0.85;1.4;1.0;1.2;3.4;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.7770419426048565;0.1743929359823399;0.0066225165562913;0.0110375275938189;0.0309050772626931;0;1;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;5.0;6.0;17.0;1.0;1.0;1.0;1.0;1.0;1.25;1.5;4.25;0.8;1.0;1.2;3.4;1.0;1.0;1.0;0.0;0.7932584269662921;0.1797752808988764;0.0;0.0044943820224719;0.0224719101123595;1;1;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;27.0;6.0;17.0;0.25;1.0;0.3333333333333333;0.5862068965517241;1.0;6.75;1.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.7868852459016393;0.1782786885245901;0.0245901639344262;0.0020491803278688;0.0081967213114754;1;0;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;22.0;6.0;17.0;0.3636363636363636;1.0;0.4615384615384615;0.7083333333333334;1.0;5.5;1.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8241525423728814;0.1525423728813559;0.0148305084745762;0.0063559322033898;0.0021186440677966;1;0;0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;6.0;27.0;0.2857142857142857;0.6;0.375;1.0;1.0;3.75;1.5;6.75;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.7697095435684648;0.1991701244813278;0.0207468879668049;0.0041493775933609;0.0062240663900414;1;0;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;6.0;17.0;1.0;0.6521739130434783;0.4285714285714285;0.68;3.6666666666666665;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8362068965517241;0.146551724137931;0.0172413793103448;0.0;0.0;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;21.0;17.0;0.7368421052631579;0.75;1.0;0.7727272727272727;1.0;1.0714285714285714;1.5;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8302658486707567;0.1595092024539877;0.0102249488752556;0.0;0.0;1;0;1;0
