Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;1.0;0.0;0.0;1.0;15.0;18.0;40.0;0.4411764705882353;0.4864864864864865;1.0;1.0;1.2;2.6666666666666665;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8848484848484849;0.1151515151515151;0.0;0.0;0.0;0;1;0
0.0;0.0;1.0;0.2;0.0;1.0;20.0;18.0;46.0;0.4444444444444444;0.375;0.9019607843137256;1.1111111111111112;1.0;2.555555555555556;0.9375;1.125;1.3125;0.0;0.0;0.0;0.905027932960894;0.0558659217877094;0.0335195530726257;0.0;0.0055865921787709;0;1;0
1.0;1.0;1.0;0.75;0.65;1.0;30.0;25.0;41.0;0.4761904761904761;0.4166666666666667;0.5942028985507246;1.2;1.0;1.64;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8900169204737732;0.0812182741116751;0.0067681895093062;0.0067681895093062;0.015228426395939;0;1;1
2.0;0.0;0.0;1.0;0.28;0.0;40.0;25.0;21.0;0.851063829787234;0.5;0.3962264150943396;1.9047619047619049;1.1904761904761905;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.93993993993994;0.048048048048048;0.0;0.009009009009009;0.003003003003003;0;0;1
2.0;0.0;1.0;1.0;0.1818181818181818;0.8181818181818182;37.0;22.0;32.0;0.6271186440677966;0.3548387096774194;0.5517241379310345;1.681818181818182;1.0;1.4545454545454546;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.933734939759036;0.0662650602409638;0.0;0.0;0.0;0;0;1
1.0;0.0;2.0;0.6666666666666666;0.0666666666666666;1.0;35.0;20.0;44.0;0.5223880597014925;0.2857142857142857;0.6666666666666666;1.75;1.0;2.2;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.913946587537092;0.0771513353115727;0.0;0.0;0.0089020771513353;0;0;1
2.0;0.0;0.0;1.0;0.5454545454545454;0.0;37.0;30.0;21.0;0.7551020408163265;0.5769230769230769;0.3818181818181818;1.761904761904762;1.4285714285714286;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9071729957805909;0.0717299578059071;0.0;0.0;0.0210970464135021;0;0;1
1.0;0.0;1.0;1.0;0.4117647058823529;0.9411764705882352;32.0;25.0;30.0;0.5818181818181818;0.4310344827586206;0.5555555555555556;1.28;1.0;1.2;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.875;0.0833333333333333;0.0291666666666666;0.00625;0.00625;0;0;1
0.0;1.0;2.0;0.0;0.4722222222222222;1.0;15.0;35.0;57.0;0.2205882352941176;0.4929577464788732;0.7702702702702703;1.0;2.333333333333333;3.8;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8398950131233596;0.1391076115485564;0.0;0.0078740157480314;0.0131233595800524;0;1;0
0.0;0.0;1.0;0.217391304347826;0.3478260869565217;1.0;20.0;20.0;44.0;0.392156862745098;0.4166666666666667;0.7719298245614035;1.0;1.0;2.2;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8664495114006515;0.1172638436482084;0.0;0.009771986970684;0.006514657980456;0;1;0
1.0;0.0;0.0;0.9230769230769232;0.7692307692307693;1.0;27.0;28.0;34.0;0.54;0.5283018867924528;0.6071428571428571;1.0;1.037037037037037;1.2592592592592593;0.9375;1.125;1.3125;0.0;0.0;0.0;0.495049504950495;0.3465346534653465;0.0891089108910891;0.0;0.0693069306930693;0;1;0
