Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8686605981794538;0.118335500650195;0.0;0.0026007802340702;0.0104031209362808;0;1;0;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;14.0;10.0;16.0;22.0;0.5833333333333334;0.6666666666666666;0.6153846153846154;0.8148148148148148;1.4;1.0;1.6;2.2;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8852459016393442;0.0969945355191256;0.0136612021857923;0.0040983606557377;0.0;0;1;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;5.0;16.0;17.0;1.0;0.2631578947368421;0.5333333333333333;0.5483870967741935;5.6;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8638239339752407;0.0976616231086657;0.0192572214580467;0.0;0.0192572214580467;0;1;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;32.0;5.0;16.0;17.0;1.0;0.217391304347826;0.4705882352941176;0.4857142857142857;6.4;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8837209302325582;0.0799418604651162;0.0261627906976744;0.0;0.0101744186046511;0;1;1;0
1.0;0.0;1.0;0.0;0.5;0.0;1.0;0.0;22.0;5.0;32.0;17.0;0.5789473684210527;0.1724137931034483;0.8;0.4146341463414634;4.4;1.0;6.4;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.865979381443299;0.0839469808541973;0.0353460972017673;0.0044182621502209;0.0103092783505154;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1666666666666666;14.0;5.0;22.0;18.0;0.6666666666666666;0.4166666666666667;0.9565217391304348;0.75;2.8;1.0;4.4;3.6;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8930817610062893;0.0864779874213836;0.0110062893081761;0.0047169811320754;0.0047169811320754;0;1;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8782051282051282;0.094551282051282;0.0;0.0048076923076923;0.0224358974358974;0;1;1;0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;5.0;16.0;17.0;1.0;0.7142857142857143;0.8888888888888888;0.8947368421052632;3.2;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9025641025641026;0.0803418803418803;0.0034188034188034;0.0;0.0136752136752136;0;1;0;0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;15.0;16.0;17.0;1.0;0.8333333333333334;0.8421052631578947;0.85;1.1333333333333333;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8571428571428571;0.1330049261083744;0.0073891625615763;0.0024630541871921;0.0;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;12.0;17.0;0.7;0.7142857142857143;1.0;0.7391304347826086;1.1666666666666667;1.25;1.0;1.4166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7865707434052758;0.1822541966426858;0.014388489208633;0.0;0.0167865707434052;0;1;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.4;0.0;14.0;20.0;12.0;17.0;0.4;0.7692307692307693;0.4444444444444444;0.4473684210526316;1.1666666666666667;1.6666666666666667;1.0;1.4166666666666667;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.7592592592592593;0.1759259259259259;0.0486111111111111;0.0;0.0162037037037037;0;0;1;0
0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;14.0;10.0;8.0;17.0;0.6666666666666666;0.8333333333333334;0.6153846153846154;0.7083333333333334;1.75;1.25;1.0;2.125;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8020833333333334;0.1770833333333333;0.0182291666666666;0.0026041666666666;0.0;1;0;0;0
