Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
1.0;2.0;0.7777777777777778;1.0;29.0;33.0;0.6170212765957447;0.7021276595744681;1.0;1.137931034482759;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
3.0;3.0;1.0;0.967741935483871;46.0;35.0;0.6052631578947368;0.5303030303030303;1.3142857142857145;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
8.0;8.0;1.0;0.8777777777777778;105.0;94.0;0.5706521739130435;0.5108695652173914;1.1170212765957446;1.0;0.9375;0.9375;0.0;0.0;0.8009478672985783;0.1990521327014218;0.0;0.0;0.0;1;0
11.0;11.0;1.0;0.7416666666666667;135.0;104.0;0.6026785714285714;0.4642857142857143;1.2980769230769231;1.0;0.9375;0.9375;0.0;0.0;0.8969957081545065;0.1030042918454935;0.0;0.0;0.0;1;0
16.0;14.0;1.0;0.7245508982035929;182.0;136.0;0.6006600660066007;0.4488448844884488;1.338235294117647;1.0;0.9375;0.9375;0.0;0.0;0.8067226890756303;0.1008403361344537;0.0924369747899159;0.0;0.0;0;1
20.0;15.0;1.0;0.6502463054187192;218.0;137.0;0.6228571428571429;0.4029411764705882;1.5912408759124088;1.0;2.5;0.8333333333333334;0.0;1.0;0.8589743589743589;0.0871794871794871;0.0538461538461538;0.0;0.0;0;1
20.0;16.0;1.0;0.6748768472906403;218.0;142.0;0.6140845070422535;0.4115942028985507;1.5352112676056338;1.0;2.5;0.8333333333333334;0.0;1.0;0.8607594936708861;0.0860759493670886;0.0531645569620253;0.0;0.0;0;1
23.0;23.0;1.0;0.8284518828451883;254.0;213.0;0.5619469026548672;0.4712389380530973;1.192488262910798;1.0;0.9375;0.9375;0.0;0.0;0.8954918032786885;0.055327868852459;0.0143442622950819;0.0020491803278688;0.0327868852459016;1;0
26.0;29.0;1.0;0.8082191780821918;307.0;251.0;0.565377532228361;0.4622467771639042;1.2231075697211156;1.0;0.9375;0.9375;0.0;0.0;0.8888888888888888;0.0774410774410774;0.0084175084175084;0.0101010101010101;0.0151515151515151;0;1
29.0;33.0;1.0;0.9306930693069309;318.0;297.0;0.53;0.495;1.0707070707070707;1.0;0.9375;0.9375;0.0;0.0;0.8863636363636364;0.0909090909090909;0.0015151515151515;0.0;0.0212121212121212;1;0
30.0;35.0;1.0;0.9495268138801262;322.0;316.0;0.5168539325842697;0.4992101105845181;1.018987341772152;1.0;0.8333333333333334;2.5;1.0;0.0;0.8995633187772926;0.0829694323144104;0.0;0.0;0.0174672489082969;1;0
33.0;38.0;0.9883381924198252;1.0;354.0;358.0;0.5078909612625538;0.5136298421807748;1.0;1.0112994350282485;0.9375;0.9375;0.0;0.0;0.935528120713306;0.0452674897119341;0.0068587105624142;0.0041152263374485;0.0082304526748971;0;1
