Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;0
0.0;1.0;0.0;0.5;1.0;0.55;25.0;38.0;32.0;0.4464285714285714;0.6440677966101694;0.5161290322580645;1.0;1.52;1.28;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8706739526411658;0.0746812386156648;0.0200364298724954;0.0109289617486338;0.02367941712204;0;0;1
0.0;1.0;1.0;0.1851851851851851;0.5555555555555556;1.0;20.0;33.0;41.0;0.3225806451612903;0.5076923076923077;0.6721311475409836;1.0;1.65;2.05;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8809523809523809;0.0799319727891156;0.0255102040816326;0.0017006802721088;0.0119047619047619;0;0;1
2.0;1.0;0.0;1.0;0.88;0.04;40.0;40.0;15.0;0.6349206349206349;0.6060606060606061;0.2419354838709677;2.6666666666666665;2.6666666666666665;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9308755760368664;0.0552995391705069;0.0034562211981566;0.0;0.01036866359447;0;0;1
1.0;1.0;0.0;1.0;0.85;0.5;35.0;35.0;24.0;0.5645161290322581;0.5384615384615384;0.3934426229508196;1.4583333333333333;1.4583333333333333;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9151376146788992;0.0538990825688073;0.018348623853211;0.0022935779816513;0.0103211009174311;0;0;1
0.0;0.0;0.0;0.7142857142857143;0.5;1.0;25.0;25.0;28.0;0.5434782608695652;0.5102040816326531;0.6222222222222222;1.0;1.0;1.12;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.9373493975903614;0.0373493975903614;0.0120481927710843;0.0;0.0132530120481927;0;1;0
0.0;1.0;0.0;0.25;1.0;0.45;20.0;32.0;23.0;0.4081632653061224;0.6956521739130435;0.4791666666666667;1.0;1.6;1.15;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.9434889434889436;0.0417690417690417;0.0085995085995086;0.0024570024570024;0.0036855036855036;1;0;1
0.0;3.0;0.0;0.131578947368421;1.0;0.1052631578947368;20.0;56.0;25.0;0.3225806451612903;0.8615384615384616;0.3676470588235294;1.0;2.8;1.25;0.9375;1.125;1.3125;0.0;0.0;0.0;0.900459418070444;0.0719754977029096;0.0;0.0;0.0275650842266462;1;0;0
1.0;2.0;0.0;0.4545454545454545;1.0;0.0;25.0;51.0;21.0;0.4310344827586206;0.7727272727272727;0.3043478260869565;1.1904761904761905;2.4285714285714284;1.0;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8989113530326595;0.0746500777604976;0.0077760497667185;0.0;0.0186625194401244;1;0;0
1.0;0.0;2.0;0.5714285714285714;0.0285714285714285;1.0;35.0;19.0;56.0;0.4929577464788732;0.2567567567567567;0.7272727272727273;1.8421052631578947;1.0;2.9473684210526314;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8901303538175046;0.1042830540037244;0.0;0.0;0.0055865921787709;1;0;0
