Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1
2.0;1.0;1.0;0.4230769230769231;41.0;16.0;0.7884615384615384;0.3809523809523809;2.5625;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
2.0;2.0;1.0;0.6153846153846154;41.0;21.0;0.7192982456140351;0.4468085106382978;1.9523809523809523;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
4.0;3.0;1.0;0.3636363636363636;70.0;25.0;0.7777777777777778;0.3125;2.8;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
4.0;4.0;1.0;0.4545454545454545;70.0;30.0;0.7368421052631579;0.3529411764705882;2.333333333333333;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
7.0;5.0;1.0;0.2929292929292929;114.0;34.0;0.7972027972027972;0.2556390977443609;3.3529411764705883;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0;1
11.0;6.0;1.0;0.4491525423728814;133.0;68.0;0.7150537634408602;0.3655913978494624;1.9558823529411764;1.0;0.9375;0.9375;0.0;0.0;0.8181818181818182;0.1818181818181818;0.0;0.0;0.0;1;0
12.0;7.0;1.0;0.4274809160305343;136.0;71.0;0.7083333333333334;0.3514851485148514;1.9154929577464788;1.0;0.8333333333333334;2.5;1.0;0.0;0.8538812785388128;0.1461187214611872;0.0;0.0;0.0;1;0
14.0;7.0;1.0;0.3597560975609756;179.0;74.0;0.7521008403361344;0.3109243697478991;2.418918918918919;1.0;0.9375;0.9375;0.0;0.0;0.8446969696969697;0.1553030303030303;0.0;0.0;0.0;1;0
18.0;7.0;1.0;0.2926829268292683;220.0;75.0;0.7857142857142857;0.2678571428571428;2.933333333333333;1.0;0.9375;0.9375;0.0;0.0;0.8359621451104101;0.1356466876971608;0.028391167192429;0.0;0.0;1;0
19.0;8.0;1.0;0.2889908256880734;223.0;78.0;0.7797202797202797;0.2635135135135135;2.858974358974359;1.0;0.8333333333333334;2.5;1.0;0.0;0.8005698005698005;0.1396011396011396;0.0598290598290598;0.0;0.0;1;0
21.0;11.0;1.0;0.3373493975903614;264.0;99.0;0.7586206896551724;0.2844827586206896;2.6666666666666665;1.0;0.9375;0.9375;0.0;0.0;0.8161764705882353;0.1200980392156862;0.0637254901960784;0.0;0.0;0;1
24.0;15.0;1.0;0.4708029197080292;289.0;144.0;0.6913875598086124;0.3444976076555024;2.0069444444444446;1.0;0.9375;0.9375;0.0;0.0;0.8592750533049041;0.0852878464818763;0.0405117270788912;0.0;0.0149253731343283;1;0
24.0;20.0;1.0;0.631578947368421;290.0;195.0;0.6170212765957447;0.40625;1.4871794871794872;1.0;0.8333333333333334;2.5;1.0;0.0;0.9117647058823528;0.0549019607843137;0.0215686274509803;0.0058823529411764;0.0058823529411764;1;0
25.0;20.0;1.0;0.6193771626297578;294.0;194.0;0.6215644820295984;0.4016563146997929;1.5154639175257731;1.0;0.8333333333333334;2.5;1.0;0.0;0.8914285714285715;0.0666666666666666;0.0171428571428571;0.0038095238095238;0.0209523809523809;1;0
28.0;24.0;1.0;0.6383647798742138;333.0;218.0;0.621268656716418;0.4067164179104477;1.5275229357798166;1.0;0.9375;0.9375;0.0;0.0;0.8890784982935154;0.0597269624573378;0.0204778156996587;0.0085324232081911;0.0221843003412969;1;0
32.0;26.0;1.0;0.568733153638814;386.0;226.0;0.6465661641541038;0.3785594639865997;1.7079646017699115;1.0;0.9375;0.9375;0.0;0.0;0.946341463414634;0.0227642276422764;0.008130081300813;0.0048780487804878;0.0178861788617886;0;1
31.0;26.0;1.0;0.6059782608695652;383.0;228.0;0.6320132013201321;0.3825503355704698;1.6798245614035088;1.0;2.5;0.8333333333333334;0.0;1.0;0.9277864992150706;0.0329670329670329;0.0313971742543171;0.0;0.0078492935635792;0;1
31.0;27.0;1.0;0.6195652173913043;383.0;233.0;0.6268412438625205;0.3876871880199667;1.643776824034335;1.0;2.5;0.8333333333333334;0.0;1.0;0.9283489096573208;0.0327102803738317;0.0311526479750778;0.0;0.0077881619937694;0;1
32.0;29.0;1.0;0.684931506849315;380.0;265.0;0.6031746031746031;0.4206349206349206;1.4339622641509433;1.0;0.9375;0.9375;0.0;0.0;0.9276018099547512;0.0482654600301659;0.0090497737556561;0.0030165912518853;0.0120663650075414;0;1
35.0;31.0;1.0;0.6829268292682927;425.0;295.0;0.6028368794326241;0.4184397163120567;1.4406779661016949;1.0;0.9375;0.9375;0.0;0.0;0.9439124487004104;0.0369357045143638;0.0013679890560875;0.0041039671682626;0.0136798905608755;0;1
36.0;34.0;1.0;0.7387173396674585;436.0;326.0;0.5836680053547524;0.4364123159303882;1.3374233128834356;1.0;0.9375;0.9375;0.0;0.0;0.9360613810741688;0.0370843989769821;0.0153452685421994;0.0012787723785166;0.0102301790281329;1;0
