Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8494117647058823;0.1176470588235294;0.0258823529411764;0.0070588235294117;0.0;0;1
0.0;1.0;1.0;1.0;16.0;10.0;0.7272727272727273;0.625;1.6;1.0;2.0;0.8;0.0;1.0;0.8168421052631579;0.111578947368421;0.04;0.0063157894736842;0.0252631578947368;0;1
0.0;1.0;0.3333333333333333;1.0;12.0;10.0;0.6666666666666666;0.8333333333333334;1.2;1.0;2.0;0.8;0.0;1.0;0.8736842105263158;0.0863157894736842;0.0231578947368421;0.0;0.0168421052631578;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9399744572158364;0.0472541507024265;0.0127713920817369;0.0;0.0;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8944444444444445;0.0888888888888888;0.0138888888888888;0.0027777777777777;0.0;0;1
1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.8936781609195402;0.0862068965517241;0.0043103448275862;0.0043103448275862;0.0114942528735632;0;1
0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.8963503649635036;0.0700729927007299;0.0233576642335766;0.0043795620437956;0.0058394160583941;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8722466960352423;0.0998531571218795;0.0279001468428781;0.0;0.0;0;1
1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.8606060606060606;0.103030303030303;0.0242424242424242;0.0;0.0121212121212121;0;1
0.0;0.0;0.6666666666666666;1.0;12.0;13.0;0.8;0.8666666666666667;1.0;1.0833333333333333;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8962108731466227;0.0757825370675453;0.0164744645799011;0.0032948929159802;0.0082372322899505;1;0
0.0;1.0;0.0;1.0;6.0;17.0;0.4615384615384615;1.0;1.0;2.833333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8783783783783784;0.1064189189189189;0.0;0.0033783783783783;0.0118243243243243;1;0
0.0;1.0;0.0;1.0;6.0;19.0;0.4;1.0;1.0;3.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8747795414462081;0.1005291005291005;0.0088183421516754;0.0;0.0158730158730158;1;0
0.0;0.0;1.0;0.1666666666666666;16.0;11.0;0.9411764705882352;0.6470588235294118;1.4545454545454546;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8822429906542056;0.0915887850467289;0.0093457943925233;0.0037383177570093;0.0130841121495327;1;0
0.0;0.0;1.0;0.5;10.0;12.0;0.8333333333333334;0.75;1.0;1.2;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8205128205128205;0.152014652014652;0.0164835164835164;0.0;0.0109890109890109;1;0
0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909092;0.9090909090909092;0.0;0.0;0.740909090909091;0.2;0.0431818181818181;0.0;0.0159090909090909;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8325358851674641;0.1435406698564593;0.0239234449760765;0.0;0.0;1;0
0.0;0.0;1.0;0.0;9.0;10.0;1.0;0.7692307692307693;1.0;1.1111111111111112;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8465608465608465;0.1269841269841269;0.0105820105820105;0.0;0.0158730158730158;1;0
0.0;0.0;0.0;1.0;6.0;13.0;0.6666666666666666;1.0;1.0;2.1666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7710843373493976;0.1746987951807229;0.0240963855421686;0.0120481927710843;0.0180722891566265;1;0
0.0;0.0;1.0;0.0;11.0;10.0;1.0;0.9090909090909092;1.1;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6964285714285714;0.2678571428571428;0.0;0.0267857142857142;0.0089285714285714;1;0
