Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;13.0;13.0;0.8125;0.8125;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.5555555555555556;0.3055555555555556;0.0833333333333333;0.0;0.0555555555555555;1;0
0.0;1.0;0.0;1.0;6.0;16.0;0.5;1.0;1.0;2.6666666666666665;0.8571428571428571;1.4285714285714286;1.0;0.0;0.5;0.4393939393939394;0.0151515151515151;0.0;0.0454545454545454;1;0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.4014084507042254;0.4436619718309859;0.1549295774647887;0.0;0.0;1;0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.5492957746478874;0.2957746478873239;0.1549295774647887;0.0;0.0;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7004830917874396;0.2222222222222222;0.0772946859903381;0.0;0.0;0;1
0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.6637931034482759;0.2801724137931034;0.021551724137931;0.0258620689655172;0.0086206896551724;0;1
1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.3636363636363636;4.25;1.0;2.0;0.8;0.0;1.0;0.7389380530973452;0.2079646017699115;0.0132743362831858;0.0088495575221238;0.0309734513274336;0;1
2.0;0.0;1.0;0.0;25.0;4.0;1.0;0.2105263157894736;6.25;1.0;2.0;0.8;0.0;1.0;0.7038216560509554;0.2006369426751592;0.0382165605095541;0.0095541401273885;0.0477707006369426;0;1
0.0;0.0;0.0;1.0;10.0;14.0;0.7142857142857143;1.0;1.0;1.4;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8343558282208589;0.0858895705521472;0.0674846625766871;0.0;0.0122699386503067;0;1
0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909092;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.8522012578616353;0.0849056603773584;0.0597484276729559;0.0;0.0031446540880503;0;1
0.0;0.0;0.0;1.0;10.0;12.0;0.8333333333333334;1.0;1.0;1.2;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8861607142857143;0.0803571428571428;0.0290178571428571;0.0;0.0044642857142857;0;1
0.0;1.0;0.0;1.0;10.0;21.0;0.4761904761904761;1.0;1.0;2.1;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7651515151515151;0.1868686868686868;0.0202020202020202;0.0;0.0277777777777777;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7689393939393939;0.1969696969696969;0.0265151515151515;0.0075757575757575;0.0;1;0
0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909092;1.0;1.0;1.1;0.9090909090909092;0.9090909090909092;0.0;0.0;0.71900826446281;0.2479338842975206;0.024793388429752;0.0;0.0082644628099173;1;0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.4777777777777778;0.2888888888888888;0.2333333333333333;0.0;0.0;1;0
0.0;0.0;1.0;0.0;11.0;10.0;1.0;0.6666666666666666;1.1;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.4659090909090909;0.2727272727272727;0.2045454545454545;0.0;0.0568181818181818;1;0
0.0;0.0;1.0;0.0;7.0;10.0;1.0;0.9090909090909092;1.0;1.4285714285714286;0.8571428571428571;1.4285714285714286;1.0;0.0;0.4181818181818181;0.5272727272727272;0.0363636363636363;0.0;0.0181818181818181;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.0;0.8;0.0;0.2;0.0;0;1
