# ('scenarios/K0/', 'solution/K0_best/', 's12.csv', 'Best_GA_Solution_null_fixed_100P5F_60T28U_1_s12.csv.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,628.2135922330098,628.2135922330098
1,615.0776699029126,615.0776699029126
2,604.2912621359224,604.2912621359224
3,594.4174757281553,594.4174757281553
4,584.6601941747573,584.6601941747573
5,577.1941747572815,577.1941747572815
6,570.3495145631068,570.3495145631068
7,564.6310679611651,564.6310679611651
8,559.9708737864078,559.9708737864078
9,556.3495145631068,556.3495145631068
10,550.3786407766991,550.3786407766991
11,546.7669902912621,546.7669902912621
12,538.3980582524272,538.3980582524272
13,533.1067961165048,533.1067961165048
14,528.8543689320388,528.8543689320388
15,527.1650485436893,527.1650485436893
16,525.1747572815534,525.1747572815534
17,523.8834951456311,523.8834951456311
18,522.6990291262136,522.6990291262136
19,521.6796116504854,521.6796116504854
20,511.8252427184466,511.8252427184466
21,511.28155339805824,511.28155339805824
22,511.0485436893204,511.0485436893204
23,510.81553398058253,510.81553398058253
24,510.71844660194176,510.71844660194176
25,510.6601941747573,510.6601941747573
26,510.6601941747573,510.6601941747573
27,510.6601941747573,510.6601941747573
28,510.6601941747573,510.6601941747573
29,510.6601941747573,510.6601941747573
30,510.6601941747573,510.6601941747573
31,510.6601941747573,510.6601941747573
32,510.6601941747573,510.6601941747573
33,510.6601941747573,510.6601941747573
34,510.6601941747573,510.6601941747573
35,510.6601941747573,510.6601941747573
36,510.6601941747573,510.6601941747573
37,510.6601941747573,510.6601941747573
38,510.6601941747573,510.6601941747573
39,510.6601941747573,510.6601941747573
40,510.6601941747573,510.6601941747573
41,510.6601941747573,510.6601941747573
42,510.6601941747573,510.6601941747573
43,510.6601941747573,510.6601941747573
44,510.6601941747573,510.6601941747573
45,510.6601941747573,510.6601941747573
46,510.6601941747573,510.6601941747573
47,510.6601941747573,510.6601941747573
48,510.6601941747573,510.6601941747573
49,510.6601941747573,510.6601941747573
50,510.4854368932039,510.4854368932039
51,507.5145631067961,507.5145631067961
52,507.11650485436894,507.11650485436894
53,507.0873786407767,507.0873786407767
54,504.9126213592233,504.9126213592233
55,503.378640776699,503.378640776699
56,503.126213592233,503.126213592233
57,502.8349514563107,502.8349514563107
58,502.8349514563107,502.8349514563107
59,502.8349514563107,502.8349514563107
60,502.8349514563107,502.8349514563107
61,502.8349514563107,502.8349514563107
62,502.8349514563107,502.8349514563107
63,502.8349514563107,502.8349514563107
64,502.8349514563107,502.8349514563107
65,502.8349514563107,502.8349514563107
66,502.8349514563107,502.8349514563107
67,502.8349514563107,502.8349514563107
68,502.8349514563107,502.8349514563107
69,502.71844660194176,502.71844660194176
70,502.71844660194176,502.71844660194176
71,502.71844660194176,502.71844660194176
72,502.71844660194176,502.71844660194176
73,502.71844660194176,502.71844660194176
74,502.71844660194176,502.71844660194176
75,502.71844660194176,502.71844660194176
76,502.71844660194176,502.71844660194176
77,502.71844660194176,502.71844660194176
78,502.71844660194176,502.71844660194176
79,502.71844660194176,502.71844660194176
80,502.71844660194176,502.71844660194176
81,502.71844660194176,502.71844660194176
82,502.71844660194176,502.71844660194176
83,502.71844660194176,502.71844660194176
84,502.71844660194176,502.71844660194176
85,502.71844660194176,502.71844660194176
86,502.71844660194176,502.71844660194176
87,502.71844660194176,502.71844660194176
88,502.71844660194176,502.71844660194176
89,502.71844660194176,502.71844660194176
90,502.71844660194176,502.71844660194176
91,502.6990291262136,502.6990291262136
92,502.36893203883494,502.36893203883494
93,502.36893203883494,502.36893203883494
94,502.36893203883494,502.36893203883494
95,502.36893203883494,502.36893203883494
96,502.36893203883494,502.36893203883494
97,502.36893203883494,502.36893203883494
98,502.36893203883494,502.36893203883494
99,502.36893203883494,502.36893203883494
100,502.36893203883494,502.36893203883494
101,502.36893203883494,502.36893203883494
102,502.36893203883494,502.36893203883494
103,502.36893203883494,502.36893203883494
104,502.378640776699,502.36893203883494
105,500.9126213592233,500.9126213592233
106,500.8252427184466,500.8252427184466
107,500.8252427184466,500.8252427184466
108,500.8252427184466,500.8252427184466
109,499.5728155339806,499.5728155339806
110,499.621359223301,499.5728155339806
111,499.621359223301,499.5728155339806
112,499.621359223301,499.5728155339806
113,499.621359223301,499.5728155339806
114,499.6116504854369,499.5728155339806
115,499.5728155339806,499.5728155339806
116,499.5728155339806,499.5728155339806
117,499.5728155339806,499.5728155339806
118,499.5728155339806,499.5728155339806
119,499.5728155339806,499.5728155339806
120,499.5728155339806,499.5728155339806
121,499.5728155339806,499.5728155339806
122,499.5728155339806,499.5728155339806
123,499.5728155339806,499.5728155339806
124,499.63106796116506,499.5728155339806
125,499.19417475728153,499.19417475728153
126,498.5145631067961,498.5145631067961
127,498.5145631067961,498.5145631067961
128,498.6019417475728,498.5145631067961
129,498.6990291262136,498.5145631067961
130,498.81553398058253,498.5145631067961
131,498.81553398058253,498.5145631067961
132,498.873786407767,498.5145631067961
133,498.9514563106796,498.5145631067961
134,498.9126213592233,498.5145631067961
135,498.9126213592233,498.5145631067961
136,498.8349514563107,498.5145631067961
137,498.7669902912621,498.5145631067961
138,498.7669902912621,498.5145631067961
139,498.7669902912621,498.5145631067961
140,498.7669902912621,498.5145631067961
141,498.7669902912621,498.5145631067961
142,498.7669902912621,498.5145631067961
143,498.7669902912621,498.5145631067961
144,498.7669902912621,498.5145631067961
145,498.7669902912621,498.5145631067961
146,498.7669902912621,498.5145631067961
147,498.7669902912621,498.5145631067961
148,498.7669902912621,498.5145631067961
149,498.7669902912621,498.5145631067961
150,498.7669902912621,498.5145631067961
151,498.7669902912621,498.5145631067961
152,498.7669902912621,498.5145631067961
153,498.7669902912621,498.5145631067961
154,498.7669902912621,498.5145631067961
155,498.7669902912621,498.5145631067961
156,498.7669902912621,498.5145631067961
157,498.7669902912621,498.5145631067961
158,498.7669902912621,498.5145631067961
159,498.7669902912621,498.5145631067961
160,498.7669902912621,498.5145631067961
161,498.63106796116506,498.5145631067961
162,498.54368932038835,498.5145631067961
163,498.54368932038835,498.5145631067961
164,498.54368932038835,498.5145631067961
165,498.54368932038835,498.5145631067961
166,498.6407766990291,498.5145631067961
167,498.66990291262135,498.5145631067961
168,498.6407766990291,498.5145631067961
169,498.66990291262135,498.5145631067961
170,498.7864077669903,498.5145631067961
171,498.66990291262135,498.5145631067961
172,498.68932038834953,498.5145631067961
173,498.7281553398058,498.5145631067961
174,498.68932038834953,498.5145631067961
175,498.66990291262135,498.5145631067961
176,498.66990291262135,498.5145631067961
177,498.6407766990291,498.5145631067961
178,498.6407766990291,498.5145631067961
179,498.6407766990291,498.5145631067961
180,498.6407766990291,498.5145631067961
181,498.5533980582524,498.5145631067961
182,498.5533980582524,498.5145631067961
183,498.5533980582524,498.5145631067961
184,498.5533980582524,498.5145631067961
185,498.5533980582524,498.5145631067961
186,498.5533980582524,498.5145631067961
187,498.5533980582524,498.5145631067961
188,498.5533980582524,498.5145631067961
189,498.5533980582524,498.5145631067961
190,498.6407766990291,498.5145631067961
191,498.45631067961165,498.45631067961165
192,498.6504854368932,498.45631067961165
193,498.6407766990291,498.45631067961165
194,498.54368932038835,498.45631067961165
195,498.54368932038835,498.45631067961165
196,498.54368932038835,498.45631067961165
197,498.54368932038835,498.45631067961165
198,498.54368932038835,498.45631067961165
199,498.54368932038835,498.45631067961165
200,498.54368932038835,498.45631067961165
201,498.54368932038835,498.45631067961165
202,498.54368932038835,498.45631067961165
203,498.54368932038835,498.45631067961165
204,498.54368932038835,498.45631067961165
205,498.54368932038835,498.45631067961165
206,498.54368932038835,498.45631067961165
207,498.54368932038835,498.45631067961165
208,498.54368932038835,498.45631067961165
209,498.54368932038835,498.45631067961165
210,498.54368932038835,498.45631067961165
211,497.24271844660194,497.24271844660194
212,496.6116504854369,496.6116504854369
213,496.24271844660194,496.24271844660194
214,495.92233009708735,495.92233009708735
215,495.7669902912621,495.7669902912621
216,495.6116504854369,495.6116504854369
217,495.6116504854369,495.6116504854369
218,495.6116504854369,495.6116504854369
219,495.6116504854369,495.6116504854369
220,495.6116504854369,495.6116504854369
221,495.6116504854369,495.6116504854369
222,495.6116504854369,495.6116504854369
