# ('scenarios/K0/', 'solution/K0_best/', 's28.csv', 'Best_GA_Solution_Classic_1_fixed_100P5F_60T28U_1_s28.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,634.3265306122449,634.3265306122449
1,613.5918367346939,613.5918367346939
2,597.765306122449,597.765306122449
3,578.9387755102041,578.9387755102041
4,563.0510204081633,563.0510204081633
5,551.3571428571429,551.3571428571429
6,540.4285714285714,540.4285714285714
7,535.530612244898,535.530612244898
8,529.6020408163265,529.6020408163265
9,524.9897959183673,524.9897959183673
10,520.6530612244898,520.6530612244898
11,516.7142857142857,516.7142857142857
12,513.4387755102041,513.4387755102041
13,511.35714285714283,511.35714285714283
14,509.7244897959184,509.7244897959184
15,507.90816326530614,507.90816326530614
16,506.3469387755102,506.3469387755102
17,501.88775510204084,501.88775510204084
18,500.7755102040816,500.7755102040816
19,496.734693877551,496.734693877551
20,494.4387755102041,494.4387755102041
21,490.09183673469386,490.09183673469386
22,487.9795918367347,487.9795918367347
23,486.6530612244898,486.6530612244898
24,485.5,485.5
25,484.7040816326531,484.7040816326531
26,484.33673469387753,484.33673469387753
27,483.9795918367347,483.9795918367347
28,482.66326530612247,482.66326530612247
29,480.3673469387755,480.3673469387755
