# ('scenarios/K0/', 'solution/K0_best/', 's24.csv', 'Best_GA_Solution_null_fixed_100P5F_60T28U_1_s24.csv.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,622.2142857142857,622.2142857142857
1,598.1326530612245,598.1326530612245
2,581.234693877551,581.234693877551
3,573.0612244897959,573.0612244897959
4,565.8571428571429,565.8571428571429
5,558.8571428571429,558.8571428571429
6,549.5918367346939,549.5918367346939
7,542.8061224489796,542.8061224489796
8,535.8979591836735,535.8979591836735
9,527.469387755102,527.469387755102
10,522.6836734693877,522.6836734693877
11,518.8673469387755,518.8673469387755
12,514.5510204081633,514.5510204081633
13,512.2448979591836,512.2448979591836
14,511.5612244897959,511.5612244897959
15,510.9591836734694,510.9591836734694
16,505.92857142857144,505.92857142857144
17,505.44897959183675,505.44897959183675
18,500.64285714285717,500.64285714285717
19,500.3979591836735,500.3979591836735
20,500.3979591836735,500.3979591836735
21,500.3979591836735,500.3979591836735
22,500.1734693877551,500.1734693877551
23,500.1734693877551,500.1734693877551
24,500.1734693877551,500.1734693877551
25,500.1734693877551,500.1734693877551
26,500.1734693877551,500.1734693877551
27,500.1734693877551,500.1734693877551
28,500.1734693877551,500.1734693877551
29,500.1734693877551,500.1734693877551
30,500.1734693877551,500.1734693877551
31,500.1734693877551,500.1734693877551
32,500.1734693877551,500.1734693877551
33,500.1734693877551,500.1734693877551
34,500.1734693877551,500.1734693877551
35,500.1734693877551,500.1734693877551
36,500.1734693877551,500.1734693877551
37,500.1734693877551,500.1734693877551
38,500.1734693877551,500.1734693877551
39,500.1734693877551,500.1734693877551
40,500.1734693877551,500.1734693877551
41,500.1734693877551,500.1734693877551
42,500.1734693877551,500.1734693877551
43,500.1734693877551,500.1734693877551
44,500.1734693877551,500.1734693877551
45,500.1734693877551,500.1734693877551
46,498.90816326530614,498.90816326530614
47,498.31632653061223,498.31632653061223
48,498.03061224489795,498.03061224489795
49,497.5408163265306,497.5408163265306
50,496.7142857142857,496.7142857142857
51,496.7142857142857,496.7142857142857
52,496.7142857142857,496.7142857142857
53,496.7142857142857,496.7142857142857
54,496.7142857142857,496.7142857142857
55,496.7142857142857,496.7142857142857
56,496.7142857142857,496.7142857142857
57,496.7142857142857,496.7142857142857
58,496.1020408163265,496.1020408163265
59,496.1020408163265,496.1020408163265
60,496.1020408163265,496.1020408163265
61,496.1020408163265,496.1020408163265
62,496.1020408163265,496.1020408163265
63,496.1020408163265,496.1020408163265
64,494.96938775510205,494.96938775510205
65,492.83673469387753,492.83673469387753
66,492.6224489795918,492.6224489795918
67,492.2551020408163,492.2551020408163
68,491.7448979591837,491.7448979591837
69,491.7448979591837,491.7448979591837
70,491.7448979591837,491.7448979591837
71,491.7448979591837,491.7448979591837
72,491.7448979591837,491.7448979591837
73,491.7448979591837,491.7448979591837
74,491.7448979591837,491.7448979591837
75,491.7448979591837,491.7448979591837
76,491.7448979591837,491.7448979591837
77,491.7448979591837,491.7448979591837
78,491.7448979591837,491.7448979591837
79,491.7448979591837,491.7448979591837
80,491.7448979591837,491.7448979591837
81,491.7448979591837,491.7448979591837
82,491.7448979591837,491.7448979591837
83,491.7448979591837,491.7448979591837
84,491.7448979591837,491.7448979591837
85,491.7448979591837,491.7448979591837
86,491.7448979591837,491.7448979591837
87,491.7448979591837,491.7448979591837
88,491.7448979591837,491.7448979591837
89,491.7448979591837,491.7448979591837
90,491.7448979591837,491.7448979591837
91,491.7448979591837,491.7448979591837
92,491.7448979591837,491.7448979591837
93,491.7448979591837,491.7448979591837
94,491.7448979591837,491.7448979591837
95,491.7448979591837,491.7448979591837
96,491.4183673469388,491.4183673469388
97,491.4183673469388,491.4183673469388
98,491.4183673469388,491.4183673469388
99,491.16326530612247,491.16326530612247
100,489.0816326530612,489.0816326530612
