# ('scenarios/K0/', 'solution/K0_best/', 's18.csv', 'Best_GA_Solution_Classic_1_fixed_100P5F_60T28U_1_s18.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,643.0679611650486,643.0679611650486
1,627.9417475728155,627.9417475728155
2,615.495145631068,615.495145631068
3,605.0776699029126,605.0776699029126
4,596.495145631068,596.495145631068
5,588.1650485436893,588.1650485436893
6,581.5631067961165,581.5631067961165
7,578.252427184466,578.252427184466
8,573.3106796116505,573.3106796116505
9,569.8349514563107,569.8349514563107
10,567.8932038834952,567.8932038834952
11,566.0776699029126,566.0776699029126
12,564.6407766990292,564.6407766990292
13,563.3786407766991,563.3786407766991
14,561.4271844660194,561.4271844660194
15,560.3203883495146,560.3203883495146
16,559.3009708737864,559.3009708737864
17,558.7087378640776,558.7087378640776
18,558.242718446602,558.242718446602
19,556.3883495145631,556.3883495145631
20,556.1553398058253,556.1553398058253
21,556.0776699029126,556.0776699029126
22,554.9611650485436,554.9611650485436
23,554.6504854368932,554.6504854368932
24,554.4854368932039,554.4854368932039
25,554.4854368932039,554.4854368932039
26,554.4854368932039,554.4854368932039
27,554.4854368932039,554.4854368932039
28,554.4854368932039,554.4854368932039
29,554.4854368932039,554.4854368932039
