# ('scenarios/K0/', 'solution/K0_best/', 's25.csv', 'Best_GA_Solution_null_fixed_100P5F_60T28U_1_s25.csv.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,661.23,661.23
1,636.12,636.12
2,613.07,613.07
3,598.64,598.64
4,583.55,583.55
5,571.92,571.92
6,560.52,560.52
7,544.01,544.01
8,538.5,538.5
9,533.19,533.19
10,528.41,528.41
11,525.04,525.04
12,522.1,522.1
13,520.33,520.33
14,518.49,518.49
15,514.69,514.69
16,513.63,513.63
17,512.52,512.52
18,506.16,506.16
19,505.39,505.39
20,504.23,504.23
21,503.67,503.67
22,503.26,503.26
23,502.91,502.91
24,502.91,502.91
25,502.91,502.91
26,502.91,502.91
27,501.42,501.42
28,501.42,501.42
29,498.68,498.68
30,497.25,497.25
31,496.71,496.71
32,496.7,496.7
33,496.7,496.7
34,496.7,496.7
35,496.7,496.7
36,496.7,496.7
37,496.7,496.7
38,496.7,496.7
39,496.7,496.7
40,496.7,496.7
41,496.7,496.7
42,496.7,496.7
43,496.7,496.7
44,496.7,496.7
45,496.7,496.7
46,496.7,496.7
47,496.7,496.7
48,496.7,496.7
49,496.7,496.7
50,496.7,496.7
51,496.7,496.7
52,496.7,496.7
53,496.7,496.7
54,496.7,496.7
55,493.53,493.53
56,491.91,491.91
57,491.91,491.91
58,490.94,490.94
59,490.28,490.28
60,490.28,490.28
61,490.28,490.28
62,490.28,490.28
63,490.28,490.28
64,490.28,490.28
65,490.28,490.28
66,490.28,490.28
67,490.28,490.28
68,490.28,490.28
69,490.28,490.28
70,490.28,490.28
71,490.28,490.28
72,490.28,490.28
73,490.28,490.28
74,490.28,490.28
75,490.28,490.28
76,490.28,490.28
77,490.28,490.28
78,490.28,490.28
79,488.21,488.21
80,488.21,488.21
81,488.21,488.21
82,488.21,488.21
83,488.21,488.21
84,488.21,488.21
85,488.21,488.21
86,488.21,488.21
87,488.21,488.21
88,488.21,488.21
89,488.21,488.21
90,488.21,488.21
91,488.12,488.12
92,488.12,488.12
93,488.12,488.12
94,488.12,488.12
95,488.12,488.12
96,488.12,488.12
97,488.12,488.12
98,488.01,488.01
99,485.62,485.62
100,485.62,485.62
101,485.62,485.62
102,485.62,485.62
103,485.62,485.62
104,485.62,485.62
105,485.62,485.62
106,485.62,485.62
107,485.62,485.62
108,485.62,485.62
109,485.62,485.62
110,485.62,485.62
111,485.62,485.62
112,485.62,485.62
113,485.62,485.62
114,485.62,485.62
115,485.62,485.62
116,485.62,485.62
117,485.62,485.62
118,485.62,485.62
119,485.62,485.62
120,485.62,485.62
121,485.62,485.62
122,485.62,485.62
123,485.62,485.62
124,485.65,485.62
125,485.68,485.62
126,485.62,485.62
127,485.68,485.62
128,485.68,485.62
129,485.5,485.5
130,485.41,485.41
131,485.41,485.41
132,485.41,485.41
133,485.41,485.41
134,485.41,485.41
135,485.41,485.41
136,485.41,485.41
137,485.41,485.41
138,485.41,485.41
139,485.41,485.41
140,485.41,485.41
141,485.41,485.41
142,485.41,485.41
143,485.41,485.41
144,485.41,485.41
145,485.41,485.41
146,485.41,485.41
147,485.41,485.41
148,485.41,485.41
149,485.41,485.41
150,485.41,485.41
151,485.41,485.41
152,485.41,485.41
153,485.41,485.41
154,485.41,485.41
155,485.41,485.41
156,485.41,485.41
157,485.41,485.41
158,485.41,485.41
159,485.41,485.41
160,485.41,485.41
161,485.41,485.41
162,485.41,485.41
163,485.41,485.41
164,485.41,485.41
165,485.41,485.41
166,485.41,485.41
167,485.41,485.41
168,485.41,485.41
169,485.41,485.41
170,485.41,485.41
171,485.41,485.41
172,485.41,485.41
173,485.41,485.41
174,485.21,485.21
175,485.21,485.21
176,485.21,485.21
177,485.21,485.21
178,485.21,485.21
179,485.21,485.21
180,485.21,485.21
181,485.21,485.21
182,485.23,485.21
183,485.25,485.21
184,485.25,485.21
185,485.25,485.21
186,485.25,485.21
187,485.25,485.21
188,485.25,485.21
189,485.25,485.21
190,485.25,485.21
191,485.25,485.21
192,485.25,485.21
193,485.25,485.21
194,485.25,485.21
195,485.37,485.21
196,485.25,485.21
197,485.25,485.21
198,485.25,485.21
199,485.25,485.21
200,485.25,485.21
201,485.25,485.21
202,485.25,485.21
203,485.25,485.21
204,485.25,485.21
205,485.25,485.21
206,485.25,485.21
207,485.25,485.21
208,485.25,485.21
209,485.25,485.21
210,485.25,485.21
211,485.25,485.21
212,485.25,485.21
213,485.25,485.21
214,485.25,485.21
215,484.72,484.72
216,484.72,484.72
217,484.72,484.72
218,484.72,484.72
219,484.72,484.72
220,484.72,484.72
221,484.72,484.72
222,484.72,484.72
223,484.72,484.72
224,484.72,484.72
225,484.72,484.72
226,484.72,484.72
227,484.72,484.72
228,484.72,484.72
229,484.72,484.72
230,484.72,484.72
231,484.72,484.72
232,484.72,484.72
233,484.72,484.72
234,484.72,484.72
235,484.72,484.72
236,484.72,484.72
237,484.72,484.72
238,484.72,484.72
239,484.72,484.72
240,484.72,484.72
241,484.72,484.72
242,484.72,484.72
243,484.72,484.72
244,484.72,484.72
245,484.72,484.72
246,483.57,483.57
247,482.31,482.31
248,480.84,480.84
249,480.83,480.83
250,480.83,480.83
251,480.83,480.83
252,480.83,480.83
253,480.83,480.83
254,480.83,480.83
255,480.83,480.83
256,480.83,480.83
257,480.83,480.83
258,480.83,480.83
259,480.83,480.83
260,480.83,480.83
261,480.83,480.83
262,480.83,480.83
263,480.83,480.83
264,480.83,480.83
265,480.83,480.83
266,480.83,480.83
267,480.83,480.83
268,480.83,480.83
269,480.83,480.83
270,480.83,480.83
271,480.83,480.83
272,480.83,480.83
273,480.83,480.83
274,480.83,480.83
275,480.83,480.83
276,480.83,480.83
277,480.83,480.83
278,480.83,480.83
279,480.83,480.83
280,480.83,480.83
281,480.83,480.83
282,480.83,480.83
283,480.83,480.83
284,480.83,480.83
285,480.83,480.83
286,480.83,480.83
287,480.83,480.83
288,480.83,480.83
289,480.83,480.83
290,480.79,480.79
291,480.79,480.79
292,480.79,480.79
293,480.79,480.79
294,480.79,480.79
295,480.79,480.79
296,480.79,480.79
297,480.79,480.79
298,480.79,480.79
299,480.79,480.79
300,480.79,480.79
301,480.79,480.79
302,480.79,480.79
303,480.79,480.79
304,480.79,480.79
305,480.79,480.79
306,480.79,480.79
307,480.79,480.79
308,480.79,480.79
309,480.79,480.79
310,480.88,480.79
311,480.79,480.79
312,480.79,480.79
313,480.79,480.79
314,480.82,480.79
315,480.72,480.72
316,480.67,480.67
317,480.67,480.67
318,480.67,480.67
319,480.67,480.67
320,480.67,480.67
321,480.72,480.67
322,480.74,480.67
323,480.74,480.67
324,480.74,480.67
325,480.74,480.67
326,480.74,480.67
327,480.74,480.67
328,480.74,480.67
329,480.48,480.48
330,480.48,480.48
331,480.48,480.48
332,480.48,480.48
333,479.82,479.82
334,479.2,479.2
335,478.87,478.87
336,478.87,478.87
337,478.87,478.87
338,478.87,478.87
339,478.87,478.87
340,478.87,478.87
341,478.87,478.87
342,478.87,478.87
343,478.87,478.87
344,478.87,478.87
345,478.87,478.87
346,478.87,478.87
347,478.87,478.87
348,478.87,478.87
349,478.87,478.87
350,478.87,478.87
351,478.87,478.87
352,478.38,478.38
353,478.38,478.38
354,478.38,478.38
355,478.38,478.38
356,478.38,478.38
357,478.38,478.38
358,478.14,478.14
359,477.41,477.41
360,475.88,475.88
361,475.64,475.64
362,475.64,475.64
363,475.64,475.64
364,475.64,475.64
365,475.64,475.64
366,475.64,475.64
367,475.64,475.64
368,475.64,475.64
369,475.64,475.64
370,475.64,475.64
371,475.64,475.64
372,475.64,475.64
373,475.64,475.64
374,472.92,472.92
375,472.92,472.92
