# ('scenarios/K0/', 'solution/K0_best/', 's22.csv', 'Best_GA_Solution_Classic_1_fixed_100P5F_60T28U_1_s22.csv', {'id': 1, 'cells': [{'id': 1, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [2, 5, 12, 19, 8]}, {'id': 2, 'process_times': [12, 10, 14, 7, 16], 'setup_times': [4, 11, 28, 12, 20]}]}, {'id': 2, 'resources': [{'id': 1, 'process_times': [2, 4, 4, 2, 7], 'setup_times': [10, 18, 12, 22, 15]}, {'id': 2, 'process_times': [7, 6, 6, 6, 4], 'setup_times': [12, 14, 20, 17, 22]}, {'id': 3, 'process_times': [3, 2, 6, 6, 2], 'setup_times': [20, 18, 16, 16, 12]}]}, {'id': 3, 'resources': [{'id': 1, 'process_times': [10, 8, 12, 11, 9], 'setup_times': [19, 20, 24, 18, 15]}, {'id': 2, 'process_times': [8, 12, 10, 8, 14], 'setup_times': [15, 28, 24, 20, 19]}]}]}, 3, 150, 225, None)
iteration,meilleur_voisin_courant,meilleur_voisin_global
0,579.1089108910891,579.1089108910891
1,572.8613861386139,572.8613861386139
2,566.8613861386139,566.8613861386139
3,561.7326732673267,561.7326732673267
4,556.6732673267327,556.6732673267327
5,551.6336633663366,551.6336633663366
6,546.7821782178218,546.7821782178218
7,538.5346534653465,538.5346534653465
8,535.7623762376238,535.7623762376238
9,533.1386138613861,533.1386138613861
10,530.6930693069307,530.6930693069307
11,527.980198019802,527.980198019802
12,520.980198019802,520.980198019802
13,514.1683168316831,514.1683168316831
14,511.26732673267327,511.26732673267327
15,508.94059405940595,508.94059405940595
16,506.9306930693069,506.9306930693069
17,505.1287128712871,505.1287128712871
18,502.980198019802,502.980198019802
19,496.7821782178218,496.7821782178218
20,495.08910891089107,495.08910891089107
21,486.2970297029703,486.2970297029703
22,484.56435643564356,484.56435643564356
23,483.4059405940594,483.4059405940594
24,482.4950495049505,482.4950495049505
25,481.980198019802,481.980198019802
26,479.2178217821782,479.2178217821782
27,479.03960396039605,479.03960396039605
28,479.03960396039605,479.03960396039605
29,477.8514851485148,477.8514851485148
30,476.8811881188119,476.8811881188119
31,476.4257425742574,476.4257425742574
32,476.4257425742574,476.4257425742574
33,476.4257425742574,476.4257425742574
34,476.4257425742574,476.4257425742574
35,471.019801980198,471.019801980198
36,470.2178217821782,470.2178217821782
37,470.2178217821782,470.2178217821782
38,470.2178217821782,470.2178217821782
39,470.2178217821782,470.2178217821782
40,468.61386138613864,468.61386138613864
41,468.55445544554453,468.55445544554453
42,468.55445544554453,468.55445544554453
43,468.55445544554453,468.55445544554453
44,468.55445544554453,468.55445544554453
45,468.55445544554453,468.55445544554453
46,468.55445544554453,468.55445544554453
47,468.55445544554453,468.55445544554453
48,467.4257425742574,467.4257425742574
49,467.4257425742574,467.4257425742574
50,467.34653465346537,467.34653465346537
51,467.34653465346537,467.34653465346537
52,467.34653465346537,467.34653465346537
53,467.34653465346537,467.34653465346537
54,467.34653465346537,467.34653465346537
55,467.34653465346537,467.34653465346537
56,467.34653465346537,467.34653465346537
57,467.34653465346537,467.34653465346537
58,467.34653465346537,467.34653465346537
59,467.34653465346537,467.34653465346537
60,467.34653465346537,467.34653465346537
61,467.34653465346537,467.34653465346537
62,467.34653465346537,467.34653465346537
63,467.34653465346537,467.34653465346537
64,467.34653465346537,467.34653465346537
65,467.34653465346537,467.34653465346537
66,467.34653465346537,467.34653465346537
67,467.34653465346537,467.34653465346537
68,467.34653465346537,467.34653465346537
69,467.34653465346537,467.34653465346537
70,467.34653465346537,467.34653465346537
71,467.34653465346537,467.34653465346537
72,467.34653465346537,467.34653465346537
73,467.34653465346537,467.34653465346537
74,467.34653465346537,467.34653465346537
75,467.34653465346537,467.34653465346537
76,467.34653465346537,467.34653465346537
77,467.34653465346537,467.34653465346537
78,467.34653465346537,467.34653465346537
79,467.34653465346537,467.34653465346537
80,467.34653465346537,467.34653465346537
81,467.34653465346537,467.34653465346537
82,467.34653465346537,467.34653465346537
83,467.18811881188117,467.18811881188117
84,467.18811881188117,467.18811881188117
85,467.18811881188117,467.18811881188117
86,467.18811881188117,467.18811881188117
87,467.18811881188117,467.18811881188117
88,467.18811881188117,467.18811881188117
89,467.18811881188117,467.18811881188117
90,467.1287128712871,467.1287128712871
91,467.1287128712871,467.1287128712871
92,467.1287128712871,467.1287128712871
93,467.1287128712871,467.1287128712871
94,467.1287128712871,467.1287128712871
95,467.1287128712871,467.1287128712871
96,467.1287128712871,467.1287128712871
97,467.1287128712871,467.1287128712871
98,467.1287128712871,467.1287128712871
99,467.1287128712871,467.1287128712871
100,467.1287128712871,467.1287128712871
101,467.1287128712871,467.1287128712871
102,467.1287128712871,467.1287128712871
103,467.1287128712871,467.1287128712871
104,467.1287128712871,467.1287128712871
105,467.1287128712871,467.1287128712871
106,467.1287128712871,467.1287128712871
107,467.1287128712871,467.1287128712871
108,467.1287128712871,467.1287128712871
109,467.1287128712871,467.1287128712871
110,467.1287128712871,467.1287128712871
111,467.1287128712871,467.1287128712871
112,467.1287128712871,467.1287128712871
113,467.1287128712871,467.1287128712871
114,467.1287128712871,467.1287128712871
115,467.1287128712871,467.1287128712871
116,467.1287128712871,467.1287128712871
117,467.1287128712871,467.1287128712871
118,467.1287128712871,467.1287128712871
119,467.1287128712871,467.1287128712871
120,467.1287128712871,467.1287128712871
121,467.1287128712871,467.1287128712871
122,467.1287128712871,467.1287128712871
123,467.1287128712871,467.1287128712871
124,467.1287128712871,467.1287128712871
125,467.1287128712871,467.1287128712871
126,467.1287128712871,467.1287128712871
127,467.1287128712871,467.1287128712871
128,467.1287128712871,467.1287128712871
129,467.1287128712871,467.1287128712871
130,467.1287128712871,467.1287128712871
131,467.1287128712871,467.1287128712871
132,467.1287128712871,467.1287128712871
133,467.1287128712871,467.1287128712871
134,467.1287128712871,467.1287128712871
135,467.1287128712871,467.1287128712871
136,467.1287128712871,467.1287128712871
137,467.1287128712871,467.1287128712871
138,467.1287128712871,467.1287128712871
139,467.1287128712871,467.1287128712871
140,467.1287128712871,467.1287128712871
141,467.1287128712871,467.1287128712871
142,467.1287128712871,467.1287128712871
143,467.1287128712871,467.1287128712871
144,467.1287128712871,467.1287128712871
145,467.1287128712871,467.1287128712871
146,467.1287128712871,467.1287128712871
147,467.1287128712871,467.1287128712871
148,467.1287128712871,467.1287128712871
149,467.1287128712871,467.1287128712871
150,467.1287128712871,467.1287128712871
151,467.1287128712871,467.1287128712871
152,467.1287128712871,467.1287128712871
153,467.1287128712871,467.1287128712871
154,467.1287128712871,467.1287128712871
155,467.1287128712871,467.1287128712871
156,467.1287128712871,467.1287128712871
157,467.1287128712871,467.1287128712871
158,467.1287128712871,467.1287128712871
159,467.1287128712871,467.1287128712871
160,467.1287128712871,467.1287128712871
161,467.1287128712871,467.1287128712871
162,467.1287128712871,467.1287128712871
163,467.1287128712871,467.1287128712871
164,467.1287128712871,467.1287128712871
165,467.1287128712871,467.1287128712871
166,467.1287128712871,467.1287128712871
167,467.1287128712871,467.1287128712871
168,467.1287128712871,467.1287128712871
169,467.1287128712871,467.1287128712871
170,467.1287128712871,467.1287128712871
171,467.1287128712871,467.1287128712871
172,467.1287128712871,467.1287128712871
173,467.1287128712871,467.1287128712871
174,467.1287128712871,467.1287128712871
175,467.1287128712871,467.1287128712871
176,467.1287128712871,467.1287128712871
177,467.1287128712871,467.1287128712871
178,467.1287128712871,467.1287128712871
179,467.1287128712871,467.1287128712871
180,467.1287128712871,467.1287128712871
181,467.1287128712871,467.1287128712871
182,467.1287128712871,467.1287128712871
183,467.1287128712871,467.1287128712871
184,467.1287128712871,467.1287128712871
185,467.1287128712871,467.1287128712871
186,467.1287128712871,467.1287128712871
187,467.1287128712871,467.1287128712871
188,467.1287128712871,467.1287128712871
189,467.1287128712871,467.1287128712871
190,467.1287128712871,467.1287128712871
191,467.1287128712871,467.1287128712871
192,467.1287128712871,467.1287128712871
193,467.1287128712871,467.1287128712871
194,467.1287128712871,467.1287128712871
195,467.1287128712871,467.1287128712871
196,467.1287128712871,467.1287128712871
197,467.1287128712871,467.1287128712871
198,467.1287128712871,467.1287128712871
199,467.1287128712871,467.1287128712871
200,467.1287128712871,467.1287128712871
201,467.18811881188117,467.1287128712871
202,467.1188118811881,467.1188118811881
203,467.1188118811881,467.1188118811881
204,467.1188118811881,467.1188118811881
205,467.1188118811881,467.1188118811881
206,467.1188118811881,467.1188118811881
207,467.1188118811881,467.1188118811881
208,467.1188118811881,467.1188118811881
209,467.1188118811881,467.1188118811881
210,467.1188118811881,467.1188118811881
211,467.1188118811881,467.1188118811881
212,467.1188118811881,467.1188118811881
213,467.1188118811881,467.1188118811881
214,467.1188118811881,467.1188118811881
215,467.1188118811881,467.1188118811881
216,467.1188118811881,467.1188118811881
217,467.1188118811881,467.1188118811881
218,467.1188118811881,467.1188118811881
219,467.1188118811881,467.1188118811881
220,467.1188118811881,467.1188118811881
221,467.1188118811881,467.1188118811881
222,467.1188118811881,467.1188118811881
223,467.1188118811881,467.1188118811881
224,467.1188118811881,467.1188118811881
225,467.1188118811881,467.1188118811881
226,467.1188118811881,467.1188118811881
227,467.1188118811881,467.1188118811881
228,467.1188118811881,467.1188118811881
229,467.1188118811881,467.1188118811881
230,467.1188118811881,467.1188118811881
231,467.1188118811881,467.1188118811881
232,467.1188118811881,467.1188118811881
233,467.1188118811881,467.1188118811881
234,467.1188118811881,467.1188118811881
235,467.1188118811881,467.1188118811881
236,467.1188118811881,467.1188118811881
237,466.9306930693069,466.9306930693069
238,466.9306930693069,466.9306930693069
239,466.9306930693069,466.9306930693069
240,466.9306930693069,466.9306930693069
241,466.9306930693069,466.9306930693069
242,466.9306930693069,466.9306930693069
243,466.9306930693069,466.9306930693069
244,466.9306930693069,466.9306930693069
245,466.9306930693069,466.9306930693069
246,466.9306930693069,466.9306930693069
247,466.9306930693069,466.9306930693069
248,466.9306930693069,466.9306930693069
249,466.9306930693069,466.9306930693069
250,466.9306930693069,466.9306930693069
251,466.970297029703,466.9306930693069
252,467.1188118811881,466.9306930693069
253,467.23762376237624,466.9306930693069
254,467.1188118811881,466.9306930693069
255,467.0990099009901,466.9306930693069
256,467.0990099009901,466.9306930693069
257,466.44554455445547,466.44554455445547
258,466.44554455445547,466.44554455445547
259,466.44554455445547,466.44554455445547
260,466.44554455445547,466.44554455445547
261,466.44554455445547,466.44554455445547
262,466.44554455445547,466.44554455445547
263,466.44554455445547,466.44554455445547
264,466.44554455445547,466.44554455445547
265,466.44554455445547,466.44554455445547
266,466.44554455445547,466.44554455445547
267,466.44554455445547,466.44554455445547
268,466.44554455445547,466.44554455445547
269,466.44554455445547,466.44554455445547
270,466.44554455445547,466.44554455445547
271,466.44554455445547,466.44554455445547
272,466.44554455445547,466.44554455445547
273,466.44554455445547,466.44554455445547
274,466.44554455445547,466.44554455445547
275,466.44554455445547,466.44554455445547
276,466.44554455445547,466.44554455445547
277,466.44554455445547,466.44554455445547
278,466.44554455445547,466.44554455445547
279,466.44554455445547,466.44554455445547
280,466.44554455445547,466.44554455445547
281,466.44554455445547,466.44554455445547
282,466.44554455445547,466.44554455445547
283,466.44554455445547,466.44554455445547
284,466.44554455445547,466.44554455445547
285,466.44554455445547,466.44554455445547
286,466.44554455445547,466.44554455445547
287,466.44554455445547,466.44554455445547
288,466.44554455445547,466.44554455445547
289,466.44554455445547,466.44554455445547
290,466.44554455445547,466.44554455445547
291,466.44554455445547,466.44554455445547
292,466.44554455445547,466.44554455445547
293,466.44554455445547,466.44554455445547
294,466.44554455445547,466.44554455445547
295,466.44554455445547,466.44554455445547
296,466.44554455445547,466.44554455445547
297,466.44554455445547,466.44554455445547
298,466.44554455445547,466.44554455445547
299,466.44554455445547,466.44554455445547
300,466.44554455445547,466.44554455445547
301,466.44554455445547,466.44554455445547
302,466.44554455445547,466.44554455445547
303,466.44554455445547,466.44554455445547
304,466.44554455445547,466.44554455445547
305,466.44554455445547,466.44554455445547
306,466.44554455445547,466.44554455445547
307,466.44554455445547,466.44554455445547
308,466.44554455445547,466.44554455445547
309,466.44554455445547,466.44554455445547
310,466.44554455445547,466.44554455445547
311,466.44554455445547,466.44554455445547
312,466.44554455445547,466.44554455445547
313,466.44554455445547,466.44554455445547
314,466.44554455445547,466.44554455445547
315,466.44554455445547,466.44554455445547
316,466.44554455445547,466.44554455445547
317,466.44554455445547,466.44554455445547
318,466.44554455445547,466.44554455445547
319,466.44554455445547,466.44554455445547
320,466.44554455445547,466.44554455445547
321,466.44554455445547,466.44554455445547
322,466.44554455445547,466.44554455445547
323,466.44554455445547,466.44554455445547
324,466.44554455445547,466.44554455445547
325,466.44554455445547,466.44554455445547
326,466.44554455445547,466.44554455445547
327,466.44554455445547,466.44554455445547
328,466.44554455445547,466.44554455445547
329,466.44554455445547,466.44554455445547
330,466.44554455445547,466.44554455445547
331,466.44554455445547,466.44554455445547
332,466.44554455445547,466.44554455445547
333,466.44554455445547,466.44554455445547
334,466.44554455445547,466.44554455445547
335,466.5247524752475,466.44554455445547
336,466.44554455445547,466.44554455445547
337,466.44554455445547,466.44554455445547
338,466.44554455445547,466.44554455445547
339,466.44554455445547,466.44554455445547
340,466.44554455445547,466.44554455445547
341,466.44554455445547,466.44554455445547
342,466.44554455445547,466.44554455445547
343,466.44554455445547,466.44554455445547
344,466.5247524752475,466.44554455445547
345,466.44554455445547,466.44554455445547
346,466.44554455445547,466.44554455445547
347,466.44554455445547,466.44554455445547
348,466.44554455445547,466.44554455445547
349,466.5247524752475,466.44554455445547
350,466.6831683168317,466.44554455445547
351,466.6039603960396,466.44554455445547
352,466.6831683168317,466.44554455445547
353,466.44554455445547,466.44554455445547
354,466.44554455445547,466.44554455445547
355,466.4257425742574,466.4257425742574
356,466.4257425742574,466.4257425742574
357,466.4257425742574,466.4257425742574
358,466.4257425742574,466.4257425742574
359,466.4257425742574,466.4257425742574
360,466.4257425742574,466.4257425742574
