P1;1;5;6;Unnamed: 4
P2;1;5;7;
P3;2;5;6;
P4;1;5;7;
P5;2;5;6;
P6;1;5;7;
P7;1;5;7;
P8;2;5;6;
P9;1;5;6;
P10;2;5;7;
P11;1;5;6;
P12;2;3;6;
P13;2;5;7;
P14;1;5;6;
P15;2;5;7;
P16;2;5;6;
P17;1;3;6;
P18;1;5;7;
P19;1;5;7;
P20;2;5;6;
P21;1;5;7;
P22;2;5;6;
P23;2;5;6;
P24;2;5;7;
P25;1;5;7;
P26;1;5;6;
P27;2;4;6;
P28;2;3;6;
P29;2;5;6;
P30;1;5;6;
P31;2;5;7;
P32;1;5;6;
P33;2;5;7;
P34;2;5;7;
P35;2;5;7;
P36;2;5;7;
P37;1;5;6;
P38;2;5;7;
P39;2;5;6;
P40;1;5;7;
P41;1;5;6;
P42;1;3;6;
P43;1;5;7;
P44;2;3;6;
P45;1;5;6;
P46;2;5;7;
P47;1;5;7;
P48;1;3;6;
P49;1;3;7;
P50;2;5;7;
P51;2;5;6;
P52;1;5;7;
P53;2;5;6;
P54;1;5;6;
P55;1;3;6;
P56;2;5;6;
P57;1;5;7;
P58;2;5;7;
P59;2;5;7;
P60;1;5;7;
P61;1;5;6;
P62;1;3;6;
P63;2;5;7;
P64;2;3;7;
P65;2;5;7;
P66;1;5;6;
P67;1;5;7;
P68;2;5;7;
P69;1;5;6;
P70;2;5;7;
P71;1;5;7;
P72;1;5;7;
P73;2;5;7;
P74;1;5;6;
P75;2;4;6;
P76;2;5;7;
P77;1;5;6;
P78;1;5;6;
P79;1;5;7;
P80;2;5;7;
P81;1;3;6;
P82;1;5;7;
P83;1;5;6;
P84;1;5;6;
P85;1;5;7;
P86;1;5;7;
P87;1;5;6;
