P1;2;5;7;Unnamed: 4
P2;2;5;7;
P3;1;5;6;
P4;1;5;7;
P5;1;5;7;
P6;2;5;6;
P7;1;5;7;
P8;1;5;7;
P9;2;5;6;
P10;2;5;6;
P11;1;5;6;
P12;2;5;6;
P13;2;5;7;
P14;2;5;7;
P15;1;5;6;
P16;1;5;6;
P17;2;5;7;
P18;1;5;6;
P19;1;5;6;
P20;1;5;6;
P21;1;3;6;
P22;2;5;7;
P23;1;3;6;
P24;2;5;7;
P25;1;5;6;
P26;2;5;7;
P27;2;3;6;
P28;2;5;7;
P29;2;5;7;
P30;1;5;6;
P31;1;5;7;
P32;1;5;7;
P33;1;5;7;
P34;2;3;6;
P35;2;5;6;
P36;1;5;7;
P37;1;5;7;
P38;1;5;7;
P39;1;5;7;
P40;2;3;6;
P41;1;5;7;
P42;1;5;6;
P43;1;5;6;
P44;2;5;6;
P45;2;5;7;
P46;2;5;6;
P47;1;5;7;
P48;2;3;6;
P49;2;3;6;
P50;2;5;6;
P51;1;5;7;
P52;2;5;7;
P53;2;5;7;
P54;2;5;6;
P55;1;5;7;
P56;2;5;7;
P57;1;5;6;
P58;1;5;6;
P59;2;5;7;
P60;2;5;7;
P61;1;3;6;
P62;2;5;7;
P63;2;5;6;
P64;1;5;6;
P65;2;5;7;
P66;1;3;6;
P67;2;5;6;
P68;1;5;7;
P69;1;5;7;
P70;2;5;6;
P71;1;5;7;
P72;2;5;7;
