Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.4038461538461538;0.4102564102564102;0.0576923076923076;0.0256410256410256;0.1025641025641025;0.0
1.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;11.0;17.0;16.0;17.0;0.8461538461538461;0.7083333333333334;0.64;0.6538461538461539;1.0;1.5454545454545454;1.4545454545454546;1.5454545454545454;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.4117647058823529;0.361344537815126;0.0756302521008403;0.0;0.1512605042016806;0.0
0.0;1.0;0.0;0.0;0.3636363636363636;1.0;0.0;0.0;8.0;26.0;16.0;17.0;0.4210526315789473;0.8666666666666667;0.5161290322580645;0.53125;1.0;3.25;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.3873239436619718;0.4366197183098591;0.1056338028169014;0.0;0.0704225352112676;0.0
1.0;1.0;0.0;0.0;0.625;1.0;0.0;0.0;9.0;23.0;16.0;17.0;0.5294117647058824;0.8214285714285714;0.5517241379310345;0.5666666666666667;1.0;2.555555555555556;1.7777777777777777;1.8888888888888888;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.4817073170731707;0.4085365853658536;0.0792682926829268;0.0060975609756097;0.024390243902439;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;18.0;16.0;17.0;0.5714285714285714;1.0;0.8421052631578947;0.85;1.0;4.5;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.5294117647058824;0.3689839572192513;0.0160427807486631;0.0320855614973262;0.053475935828877;0.0
0.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;0.0;7.0;17.0;16.0;17.0;0.7777777777777778;0.85;0.7619047619047619;0.7727272727272727;1.0;2.4285714285714284;2.2857142857142856;2.4285714285714284;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.5388888888888889;0.3666666666666666;0.0277777777777777;0.0222222222222222;0.0444444444444444;0.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6069868995633187;0.3231441048034934;0.0;0.0087336244541484;0.0611353711790393;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;32.0;0.2105263157894736;0.5;0.5161290322580645;1.0;1.0;3.75;4.0;8.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6443514644351465;0.2468619246861924;0.0627615062761506;0.0125523012552301;0.0334728033472803;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;27.0;0.2857142857142857;0.6;0.6153846153846154;1.0;1.0;3.75;4.0;6.75;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6987951807228916;0.2369477911646586;0.0401606425702811;0.0120481927710843;0.0120481927710843;0.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0833333333333333;4.0;15.0;28.0;18.0;0.2352941176470588;0.5357142857142857;0.9655172413793104;0.6;1.0;3.75;7.0;4.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6725352112676056;0.2711267605633803;0.0457746478873239;0.0;0.0105633802816901;0.0
