Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;0.0;13.0;10.0;1.0;0.7692307692307693;1.3;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6205128205128205;0.2358974358974359;0.0974358974358974;0.0307692307692307;0.0153846153846153;1.0
0.0;1.0;0.0;1.0;10.0;11.0;0.5882352941176471;1.0;1.0;1.1;2.0;0.8;0.0;1.0;0.6770833333333334;0.1927083333333333;0.078125;0.015625;0.0364583333333333;0.0
0.0;0.0;1.0;0.5;12.0;7.0;0.8;0.5384615384615384;1.7142857142857142;1.0;1.2;0.8;1.0;1.0;0.6446700507614214;0.248730964467005;0.0355329949238578;0.0253807106598984;0.0456852791878172;1.0
0.0;0.0;0.75;1.0;9.0;8.0;0.6923076923076923;0.7272727272727273;1.125;1.0;1.2;0.8;1.0;1.0;0.6875;0.2329545454545454;0.0397727272727272;0.0;0.0397727272727272;0.0
1.0;0.0;1.0;0.375;14.0;7.0;0.8235294117647058;0.4666666666666667;2.0;1.0;1.2;0.8;1.0;1.0;0.6397849462365591;0.2741935483870967;0.0268817204301075;0.0;0.0591397849462365;1.0
0.0;0.0;1.0;0.0;7.0;4.0;1.0;0.8;1.75;1.0;1.2;0.8;1.0;1.0;0.7485029940119761;0.2215568862275449;0.0059880239520958;0.0179640718562874;0.0059880239520958;1.0
1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.3636363636363636;4.25;1.0;2.0;0.8;0.0;1.0;0.7135922330097088;0.2378640776699029;0.0;0.0145631067961165;0.0339805825242718;1.0
0.0;0.0;1.0;0.0;14.0;10.0;1.0;0.7142857142857143;1.4;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7663934426229508;0.151639344262295;0.0532786885245901;0.0122950819672131;0.0163934426229508;1.0
0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.812206572769953;0.1455399061032863;0.0;0.0234741784037558;0.0187793427230046;1.0
1.0;0.0;1.0;0.0;21.0;10.0;1.0;0.4761904761904761;2.1;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8322147651006712;0.1140939597315436;0.029082774049217;0.0;0.0246085011185682;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8893617021276595;0.1;0.0106382978723404;0.0;0.0;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.861995753715499;0.1231422505307855;0.0042462845010615;0.0106157112526539;0.0;1.0
0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909092;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.8421052631578947;0.1494736842105263;0.0;0.0063157894736842;0.0021052631578947;1.0
0.0;0.0;0.0;1.0;10.0;8.0;0.7142857142857143;1.0;1.25;1.0;2.0;0.8;0.0;1.0;0.8432203389830508;0.1440677966101695;0.0;0.0042372881355932;0.0084745762711864;1.0
0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.8333333333333334;1.2;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7342657342657343;0.1713286713286713;0.0874125874125874;0.0;0.0069930069930069;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.7307692307692307;0.2384615384615384;0.0307692307692307;0.0;0.0;0.0
1.0;0.0;1.0;0.0;15.0;4.0;1.0;0.3076923076923077;3.75;1.0;1.2;0.8;1.0;1.0;0.7094339622641509;0.2226415094339622;0.0226415094339622;0.0113207547169811;0.0339622641509433;1.0
0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.4444444444444444;2.75;1.0;1.2;0.8;1.0;1.0;0.7142857142857143;0.2261904761904762;0.0158730158730158;0.0238095238095238;0.0198412698412698;1.0
1.0;0.0;1.0;0.0;21.0;4.0;1.0;0.2666666666666666;5.25;1.0;2.0;0.8;0.0;1.0;0.7381974248927039;0.1931330472103004;0.0214592274678111;0.0;0.0472103004291845;1.0
1.0;0.0;1.0;0.0;21.0;4.0;1.0;0.2666666666666666;5.25;1.0;2.0;0.8;0.0;1.0;0.7407407407407407;0.1944444444444444;0.0;0.0138888888888888;0.0509259259259259;1.0
1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.3636363636363636;4.25;1.0;2.0;0.8;0.0;1.0;0.672566371681416;0.2566371681415929;0.0398230088495575;0.0;0.0309734513274336;1.0
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.723404255319149;0.25;0.0159574468085106;0.0106382978723404;0.0;1.0
0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909092;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.7558139534883721;0.2383720930232558;0.0;0.0;0.005813953488372;1.0
