Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.693069306930693;0.2029702970297029;0.1039603960396039;0.0;0.0;0.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7868217054263565;0.1007751937984496;0.1085271317829457;0.003875968992248;0.0;0.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7911547911547911;0.1744471744471744;0.027027027027027;0.0073710073710073;0.0;1.0
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.7814726840855107;0.1876484560570071;0.007125890736342;0.009501187648456;0.014251781472684;0.0
1.0;0.0;1.0;0.5;14.0;8.0;0.7777777777777778;0.5;1.75;1.0;1.2;0.8;1.0;1.0;0.753880266075388;0.2017738359201774;0.0155210643015521;0.0022172949002217;0.0266075388026607;1.0
0.0;1.0;1.0;1.0;12.0;10.0;0.6666666666666666;0.625;1.2;1.0;1.2;0.8;1.0;1.0;0.7662921348314606;0.1910112359550561;0.0089887640449438;0.0067415730337078;0.0269662921348314;0.0
1.0;0.0;1.0;0.25;14.0;6.0;0.875;0.4285714285714285;2.333333333333333;1.0;1.2;0.8;1.0;1.0;0.7855530474040632;0.1873589164785553;0.0045146726862302;0.0;0.0225733634311512;0.0
2.0;0.0;1.0;0.0769230769230769;19.0;5.0;0.95;0.2777777777777778;3.8;1.0;1.2;0.8;1.0;1.0;0.7792792792792793;0.1801801801801801;0.0022522522522522;0.0067567567567567;0.0315315315315315;1.0
1.0;0.0;1.0;0.1111111111111111;15.0;5.0;0.9375;0.3571428571428571;3.0;1.0;1.2;0.8;1.0;1.0;0.7897091722595079;0.1789709172259508;0.0067114093959731;0.0022371364653243;0.0223713646532438;1.0
1.0;0.0;1.0;0.4285714285714285;13.0;7.0;0.8125;0.5;1.8571428571428568;1.0;1.2;0.8;1.0;1.0;0.7861771058315334;0.1900647948164147;0.0021598272138228;0.0;0.0215982721382289;1.0
0.0;0.0;1.0;1.0;7.0;5.0;0.875;0.8333333333333334;1.4;1.0;1.2;0.8;1.0;1.0;0.7958333333333333;0.175;0.025;0.0;0.0041666666666666;1.0
0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.7946058091286307;0.1680497925311203;0.0373443983402489;0.0;0.0;1.0
0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.8056155507559395;0.1684665226781857;0.0215982721382289;0.0043196544276457;0.0;1.0
0.0;1.0;0.0;1.0;6.0;15.0;0.5454545454545454;1.0;1.0;2.5;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7889125799573561;0.1791044776119403;0.021321961620469;0.0;0.0106609808102345;0.0
0.0;0.0;0.0;1.0;6.0;12.0;0.75;1.0;1.0;2.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8;0.1917525773195876;0.002061855670103;0.002061855670103;0.0041237113402061;0.0
1.0;0.0;1.0;0.0;19.0;10.0;1.0;0.5263157894736842;1.9;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.844106463878327;0.11787072243346;0.0152091254752851;0.0057034220532319;0.0171102661596958;1.0
0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8018018018018018;0.1396396396396396;0.036036036036036;0.0;0.0225225225225225;1.0
0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.8128342245989305;0.1336898395721925;0.0;0.0320855614973262;0.0213903743315508;1.0
0.0;0.0;1.0;0.0;16.0;4.0;1.0;0.4;4.0;1.0;2.0;0.8;0.0;1.0;0.8181818181818182;0.1420454545454545;0.0056818181818181;0.0;0.034090909090909;1.0
