Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;1.0;0.1052631578947368;34.0;17.0;0.9444444444444444;0.4722222222222222;2.0;1.0;0.9375;0.9375;0.0;0.0;0.4468085106382978;0.5531914893617021;0.0;0.0;0.0;1.0
1.0;1.0;1.0;0.8947368421052632;34.0;22.0;0.6666666666666666;0.5365853658536586;1.5454545454545454;1.0;2.5;0.8333333333333334;0.0;1.0;0.5806451612903226;0.4193548387096774;0.0;0.0;0.0;1.0
5.0;0.0;1.0;0.0428571428571428;85.0;8.0;0.9659090909090908;0.1025641025641025;10.625;1.0;2.5;0.8333333333333334;0.0;1.0;0.7087378640776699;0.1941747572815534;0.0970873786407767;0.0;0.0;1.0
6.0;0.0;1.0;0.0289855072463768;84.0;7.0;0.9767441860465116;0.0921052631578947;12.0;1.0;2.5;0.8333333333333334;0.0;1.0;0.4896551724137931;0.3310344827586207;0.1586206896551724;0.0206896551724137;0.0;1.0
7.0;2.0;1.0;0.3472222222222222;87.0;40.0;0.7767857142857143;0.3571428571428571;2.175;1.0;0.9375;0.9375;0.0;0.0;0.563953488372093;0.2732558139534883;0.127906976744186;0.0;0.0348837209302325;0.0
9.0;3.0;1.0;0.209090909090909;125.0;38.0;0.8445945945945946;0.2567567567567567;3.289473684210526;1.0;0.9375;0.9375;0.0;0.0;0.6785714285714286;0.2346938775510204;0.0357142857142857;0.010204081632653;0.0408163265306122;0.0
11.0;4.0;1.0;0.3071428571428571;155.0;58.0;0.7828282828282829;0.2929292929292929;2.6724137931034484;1.0;0.9375;0.9375;0.0;0.0;0.7593360995850622;0.1742738589211618;0.0414937759336099;0.0124481327800829;0.0124481327800829;0.0
15.0;6.0;1.0;0.2786885245901639;198.0;66.0;0.7951807228915663;0.2650602409638554;3.0;1.0;0.9375;0.9375;0.0;0.0;0.7748344370860927;0.1589403973509933;0.0662251655629139;0.0;0.0;1.0
14.0;14.0;1.0;0.6967741935483871;170.0;123.0;0.6115107913669064;0.4424460431654676;1.3821138211382114;1.0;0.9375;0.9375;0.0;0.0;0.8594771241830066;0.0980392156862745;0.0424836601307189;0.0;0.0;0.0
15.0;15.0;1.0;0.6586826347305389;172.0;125.0;0.6099290780141844;0.4280821917808219;1.376;1.0;0.8333333333333334;2.5;1.0;0.0;0.8523076923076923;0.0738461538461538;0.0307692307692307;0.0;0.043076923076923;0.0
15.0;17.0;1.0;0.7094972067039106;194.0;142.0;0.6043613707165109;0.4423676012461059;1.3661971830985915;1.0;0.9375;0.9375;0.0;0.0;0.9026548672566372;0.0884955752212389;0.0088495575221238;0.0;0.0;1.0
17.0;17.0;1.0;0.7076923076923077;210.0;143.0;0.603448275862069;0.4230769230769231;1.4685314685314683;1.0;2.5;0.8333333333333334;0.0;1.0;0.902439024390244;0.089430894308943;0.0;0.008130081300813;0.0;1.0
20.0;16.0;1.0;0.7783018867924528;227.0;180.0;0.5790816326530612;0.4591836734693877;1.261111111111111;1.0;0.9375;0.9375;0.0;0.0;0.8726851851851852;0.099537037037037;0.0185185185185185;0.0092592592592592;0.0;0.0
20.0;17.0;1.0;0.7432432432432432;227.0;180.0;0.5790816326530612;0.4477611940298507;1.261111111111111;1.0;0.8333333333333334;2.5;1.0;0.0;0.9;0.0883720930232558;0.0023255813953488;0.0023255813953488;0.0069767441860465;0.0
