Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8102189781021898;0.1897810218978102;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.904225352112676;0.0788732394366197;0.0169014084507042;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.6666666666666666;0.0;23.0;8.0;22.0;17.0;0.71875;0.3478260869565217;0.6470588235294118;0.4857142857142857;2.875;1.0;2.75;2.125;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8025210084033614;0.1428571428571428;0.0378151260504201;0.0;0.0168067226890756;1.0
0.0;0.0;0.0;0.0;0.6;0.0;1.0;0.0;17.0;15.0;21.0;17.0;0.7727272727272727;0.6521739130434783;0.875;0.68;1.1333333333333333;1.0;1.4;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8859223300970874;0.0825242718446602;0.0097087378640776;0.0036407766990291;0.0182038834951456;3.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.2307692307692307;14.0;28.0;16.0;10.0;0.4666666666666667;0.9032258064516128;0.5;0.4347826086956521;1.4;2.8;1.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8988476312419974;0.0755441741357234;0.0204865556978233;0.0038412291933418;0.0012804097311139;3.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;19.0;16.0;7.0;0.7777777777777778;1.0;0.8;0.6363636363636364;2.0;2.7142857142857144;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9157608695652174;0.0625;0.0054347826086956;0.0081521739130434;0.0081521739130434;0.0
0.0;1.0;0.0;1.0;0.0;0.4117647058823529;0.0;1.0;4.0;22.0;16.0;34.0;0.1428571428571428;0.5641025641025641;0.4;0.8292682926829268;1.0;5.5;4.0;8.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9150141643059492;0.046742209631728;0.0339943342776204;0.0;0.0042492917847025;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;27.0;0.2857142857142857;0.6;0.6153846153846154;1.0;1.0;3.75;4.0;6.75;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9015691868758916;0.0784593437945791;0.014265335235378;0.0014265335235378;0.0042796005706134;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;20.0;0.5714285714285714;0.8333333333333334;0.8421052631578947;1.0;1.0;3.75;4.0;5.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.912850812407681;0.0679468242245199;0.0044313146233382;0.001477104874446;0.0132939438700147;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;19.0;15.0;16.0;17.0;1.0;0.75;0.7619047619047619;0.7727272727272727;1.2666666666666666;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9119010819165378;0.0757341576506955;0.0077279752704791;0.0;0.0046367851622874;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.75;14.0;19.0;16.0;20.0;0.6666666666666666;0.8636363636363636;0.6956521739130435;0.8333333333333334;1.0;1.3571428571428572;1.1428571428571428;1.4285714285714286;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8011695906432749;0.1578947368421052;0.0204678362573099;0.0;0.0204678362573099;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7962382445141066;0.1755485893416928;0.012539184952978;0.0;0.0156739811912225;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.0;1.3636363636363635;1.4545454545454546;1.5454545454545454;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7974683544303798;0.1677215189873417;0.0221518987341772;0.0;0.0126582278481012;1.0
1.0;1.0;0.0;0.0;0.4285714285714285;1.0;0.0;0.0;10.0;19.0;16.0;17.0;0.4166666666666667;0.76;0.4444444444444444;0.4594594594594595;1.0;1.9;1.6;1.7;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.7739938080495357;0.1547987616099071;0.0619195046439628;0.0;0.0092879256965944;0.0
0.0;0.0;0.0;0.0;0.2;1.0;0.0;0.0;5.0;10.0;16.0;17.0;0.5;0.9090909090909092;0.7272727272727273;0.7391304347826086;1.0;2.0;3.2;3.4;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.7318611987381703;0.22397476340694;0.0189274447949526;0.0031545741324921;0.0220820189274447;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;7.0;16.0;17.0;0.75;0.7777777777777778;0.8;0.8095238095238095;1.0;1.1666666666666667;2.6666666666666665;2.833333333333333;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.738562091503268;0.2026143790849673;0.0130718954248366;0.0065359477124183;0.0392156862745098;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;26.0;5.0;16.0;17.0;1.0;0.2941176470588235;0.5714285714285714;0.5862068965517241;5.2;1.0;3.2;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7734375;0.15625;0.046875;0.0078125;0.015625;1.0
